step,acc_val,f1_val,acc_train,f1_train,psl_correct,psl_total,acc_psl,pslt_global,cw_acc_train,cw_acc_val,cw_avg_prob,local_threshold,cw_psl_total_eval,cw_psl_correct_eval,cw_psl_acc_eval,cw_psl_total_accum,cw_psl_correct_accum,cw_psl_acc_accum
250,0.38155136268343814,0.3695491531966093,1.0,1.0,356,843,0.4223013048635824,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.506, 0.6, 0.386, 0.038, 0.415, 0.448, 0.32]","[0.1666155308485031, 0.11054975539445877, 0.18700233101844788, 0.07020526379346848, 0.15082770586013794, 0.13608592748641968, 0.17871321737766266]","[0.8909810185432434, 0.5911678075790405, 1.0, 0.3754245340824127, 0.8065552115440369, 0.7277231812477112, 0.9556737542152405]","[161, 115, 127, 120, 119, 102, 99]","[87, 71, 47, 23, 54, 45, 29]","[0.5403726696968079, 0.6173912882804871, 0.3700787425041199, 0.19166666269302368, 0.45378151535987854, 0.44117647409439087, 0.2929292917251587]","[567, 554, 443, 516, 461, 385, 362]","[293, 315, 181, 112, 194, 181, 98]","[0.5167548656463623, 0.5685920715332031, 0.40857788920402527, 0.21705426275730133, 0.4208242893218994, 0.4701298773288727, 0.2707182466983795]"
275,0.37735849056603776,0.37852785811643497,1.0,1.0,415,923,0.4496208017334778,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.455, 0.569, 0.373, 0.114, 0.4, 0.414, 0.36]","[0.10360969603061676, 0.18662814795970917, 0.14894641935825348, 0.13701656460762024, 0.1525079309940338, 0.0726335197687149, 0.19865752756595612]","[0.5215492844581604, 0.9394466280937195, 0.7497648000717163, 0.689712405204773, 0.7676926851272583, 0.36562177538871765, 1.0]","[165, 163, 133, 132, 108, 124, 98]","[93, 105, 53, 32, 45, 58, 29]","[0.5636363625526428, 0.6441717743873596, 0.39849624037742615, 0.24242424964904785, 0.4166666567325592, 0.4677419364452362, 0.29591837525367737]","[732, 717, 576, 648, 569, 509, 460]","[386, 420, 234, 144, 239, 239, 127]","[0.5273224115371704, 0.5857740640640259, 0.40625, 0.2222222238779068, 0.42003515362739563, 0.46954813599586487, 0.2760869562625885]"
300,0.37945492662473795,0.36482372236521243,1.0,1.0,427,1067,0.4001874414245548,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.494, 0.677, 0.386, 0.076, 0.431, 0.345, 0.26]","[0.1358652561903, 0.16733510792255402, 0.1694284975528717, 0.09247124195098877, 0.22105737030506134, 0.11843237280845642, 0.09540999680757523]","[0.6146153807640076, 0.7569759488105774, 0.7664458155632019, 0.41831332445144653, 1.0, 0.5357540249824524, 0.4316073954105377]","[178, 160, 160, 145, 138, 165, 121]","[84, 91, 57, 36, 60, 70, 29]","[0.47191011905670166, 0.5687500238418579, 0.35624998807907104, 0.24827586114406586, 0.43478259444236755, 0.42424243688583374, 0.23966942727565765]","[910, 877, 736, 793, 707, 674, 581]","[470, 511, 291, 180, 299, 309, 156]","[0.5164835453033447, 0.5826681852340698, 0.395380437374115, 0.2269861251115799, 0.42291373014450073, 0.45845696330070496, 0.2685025930404663]"
325,0.36477987421383645,0.35615159394515106,1.0,1.0,444,1054,0.42125237191650855,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.416, 0.631, 0.337, 0.127, 0.4, 0.431, 0.24]","[0.10568273812532425, 0.21173085272312164, 0.1867961883544922, 0.09527894854545593, 0.19654008746147156, 0.07478547096252441, 0.12918542325496674]","[0.49913716316223145, 1.0, 0.8822341561317444, 0.4500003159046173, 0.9282543659210205, 0.35321009159088135, 0.610139787197113]","[190, 165, 141, 153, 137, 137, 131]","[92, 95, 56, 35, 57, 73, 36]","[0.4842105209827423, 0.5757575631141663, 0.39716312289237976, 0.22875817120075226, 0.41605839133262634, 0.5328466892242432, 0.2748091518878937]","[1100, 1042, 877, 946, 844, 811, 712]","[562, 606, 347, 215, 356, 382, 192]","[0.5109090805053711, 0.5815739035606384, 0.39566704630851746, 0.22727273404598236, 0.4218009412288666, 0.47102344036102295, 0.26966291666030884]"
350,0.3480083857442348,0.34351482998542526,0.9857142857142858,0.9856784819190835,478,1135,0.4211453744493392,0.98,"[1.0, 1.0, 1.0, 0.9, 1.0, 1.0, 1.0]","[0.481, 0.538, 0.313, 0.127, 0.277, 0.483, 0.24]","[0.10285477340221405, 0.12508729100227356, 0.12863169610500336, 0.1020008996129036, 0.16632916033267975, 0.19725795090198517, 0.1778380423784256]","[0.5214226841926575, 0.6341305375099182, 0.6520988941192627, 0.5170939564704895, 0.8432063460350037, 1.0, 0.9015507102012634]","[202, 159, 148, 174, 172, 152, 128]","[101, 103, 55, 40, 68, 81, 30]","[0.5, 0.6477987170219421, 0.37162160873413086, 0.2298850566148758, 0.39534884691238403, 0.5328947305679321, 0.234375]","[1302, 1201, 1025, 1120, 1016, 963, 840]","[663, 709, 402, 255, 424, 463, 222]","[0.5092166066169739, 0.5903413891792297, 0.3921951353549957, 0.2276785671710968, 0.4173228442668915, 0.4807892143726349, 0.26428571343421936]"
375,0.350104821802935,0.3516297267087678,1.0,1.0,446,1139,0.3915715539947322,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.39, 0.569, 0.398, 0.165, 0.354, 0.379, 0.18]","[0.14869581162929535, 0.11246995627880096, 0.17504096031188965, 0.15156972408294678, 0.19822371006011963, 0.11391653120517731, 0.10008309036493301]","[0.7501413822174072, 0.5673890113830566, 0.8830475211143494, 0.7646397352218628, 1.0, 0.5746867060661316, 0.5048996806144714]","[189, 168, 165, 182, 167, 144, 124]","[88, 93, 54, 33, 69, 83, 26]","[0.46560847759246826, 0.5535714030265808, 0.3272727131843567, 0.18131868541240692, 0.413173645734787, 0.5763888955116272, 0.20967741310596466]","[1491, 1369, 1190, 1302, 1183, 1107, 964]","[751, 802, 456, 288, 493, 546, 248]","[0.5036888122558594, 0.5858290791511536, 0.3831932842731476, 0.2211981564760208, 0.4167371094226837, 0.4932249188423157, 0.2572614252567291]"
400,0.3312368972746331,0.3335910407499944,1.0,1.0,499,1214,0.4110378912685338,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.338, 0.569, 0.325, 0.152, 0.323, 0.379, 0.26]","[0.07249973714351654, 0.13470691442489624, 0.15257075428962708, 0.1087324470281601, 0.14182201027870178, 0.20385193824768066, 0.1858159452676773]","[0.3556489944458008, 0.6608076095581055, 0.7484390735626221, 0.5333893299102783, 0.6957108974456787, 1.0, 0.9115240573883057]","[188, 169, 148, 191, 188, 166, 164]","[87, 108, 56, 37, 76, 94, 41]","[0.46276596188545227, 0.639053225517273, 0.37837839126586914, 0.19371727108955383, 0.40425533056259155, 0.5662650465965271, 0.25]","[1679, 1538, 1338, 1493, 1371, 1273, 1128]","[838, 910, 512, 325, 569, 640, 289]","[0.49910661578178406, 0.5916774868965149, 0.3826606869697571, 0.21768252551555634, 0.415025532245636, 0.5027493834495544, 0.256205677986145]"
425,0.33542976939203356,0.3360896570415815,1.0,1.0,510,1283,0.3975058456742011,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.403, 0.523, 0.373, 0.139, 0.308, 0.397, 0.2]","[0.22910477221012115, 0.21243947744369507, 0.08906733989715576, 0.10258336365222931, 0.12063948065042496, 0.14190922677516937, 0.10425612330436707]","[1.0, 0.927259087562561, 0.3887624740600586, 0.44775742292404175, 0.5265690684318542, 0.6194075345993042, 0.4550587236881256]","[193, 214, 168, 218, 165, 158, 167]","[89, 128, 50, 53, 68, 92, 30]","[0.46113988757133484, 0.5981308221817017, 0.2976190447807312, 0.2431192696094513, 0.4121212065219879, 0.5822784900665283, 0.1796407252550125]","[1872, 1752, 1506, 1711, 1536, 1431, 1295]","[927, 1038, 562, 378, 637, 732, 319]","[0.4951923191547394, 0.5924657583236694, 0.3731739819049835, 0.22092343866825104, 0.4147135317325592, 0.5115303993225098, 0.246332049369812]"
450,0.350104821802935,0.3499872101806342,1.0,1.0,493,1266,0.38941548183254343,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.429, 0.6, 0.337, 0.152, 0.277, 0.431, 0.24]","[0.22537904977798462, 0.13589748740196228, 0.11104526370763779, 0.10281531512737274, 0.1659006029367447, 0.12677597999572754, 0.13218609988689423]","[1.0, 0.6029730439186096, 0.49270445108413696, 0.456188440322876, 0.7360959649085999, 0.5625011920928955, 0.5865057110786438]","[197, 179, 163, 218, 188, 159, 162]","[90, 113, 50, 42, 71, 84, 43]","[0.4568527936935425, 0.6312848925590515, 0.30674847960472107, 0.19266055524349213, 0.3776595890522003, 0.5283018946647644, 0.26543208956718445]","[2069, 1931, 1669, 1929, 1724, 1590, 1457]","[1017, 1151, 612, 420, 708, 816, 362]","[0.4915418028831482, 0.5960642099380493, 0.3666866421699524, 0.217729389667511, 0.4106728434562683, 0.5132075548171997, 0.2484557330608368]"
475,0.35429769392033544,0.358318495410194,1.0,1.0,525,1312,0.40015243902439024,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.39, 0.538, 0.386, 0.152, 0.385, 0.379, 0.26]","[0.15557441115379333, 0.1269199401140213, 0.17577742040157318, 0.14700976014137268, 0.1809280514717102, 0.08643684536218643, 0.12735334038734436]","[0.8598689436912537, 0.7014939785003662, 0.9715321660041809, 0.812531590461731, 1.0, 0.477741539478302, 0.7038894295692444]","[207, 192, 154, 229, 182, 171, 177]","[96, 118, 66, 48, 83, 82, 32]","[0.4637681245803833, 0.6145833134651184, 0.4285714328289032, 0.20960699021816254, 0.45604395866394043, 0.4795321524143219, 0.1807909607887268]","[2276, 2123, 1823, 2158, 1906, 1761, 1634]","[1113, 1269, 678, 468, 791, 898, 394]","[0.4890158176422119, 0.597739040851593, 0.37191441655158997, 0.21686747670173645, 0.41500523686408997, 0.5099375247955322, 0.24112607538700104]"
500,0.3417190775681342,0.3431298844749617,1.0,1.0,551,1365,0.40366300366300367,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.39, 0.554, 0.349, 0.139, 0.369, 0.379, 0.22]","[0.08895702660083771, 0.16082090139389038, 0.1500101387500763, 0.11376212537288666, 0.17202730476856232, 0.2074967622756958, 0.10692550987005234]","[0.4287152588367462, 0.7750526070594788, 0.7229517102241516, 0.5482597351074219, 0.8290601968765259, 1.0, 0.5153117179870605]","[200, 206, 172, 219, 213, 192, 163]","[98, 128, 59, 46, 86, 98, 36]","[0.49000000953674316, 0.6213592290878296, 0.34302327036857605, 0.21004566550254822, 0.40375587344169617, 0.5104166865348816, 0.22085890173912048]","[2476, 2329, 1995, 2377, 2119, 1953, 1797]","[1211, 1397, 737, 514, 877, 996, 430]","[0.4890953004360199, 0.5998282432556152, 0.3694235682487488, 0.21623896062374115, 0.41387447714805603, 0.5099846124649048, 0.23928770422935486]"
record_time,best_step,test_acc,test_f1,device_idx,dataset,n_labeled_per_class,bs,ul_ratio,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,seed
20240122-022711,250,0.15932914046121593,0.05187614235028492,0,code_complex/python_extended_data,10,8,10,1e-05,1,0.98,True,2,True,True,0.9,True,0.9,25,10,100000,2
