step,acc_train,f1_train,cw_acc_train,acc_val,f1_val,cw_acc_val,acc_test,f1_test,cw_acc_test,psl_correct,psl_total,acc_psl,pslt_global,cw_avg_prob,local_threshold,cw_psl_total_eval,cw_psl_correct_eval,cw_psl_acc_eval,cw_psl_total_accum,cw_psl_correct_accum,cw_psl_acc_accum
250,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.26993865030674846,0.2750398474050267,"[0.4, 0.086, 0.128, 0.314, 0.312, 0.169, 0.5]",0.2719836400817996,0.2720094194366584,"[0.547, 0.086, 0.26, 0.129, 0.224, 0.233, 0.426]",252,829,0.3039806996381182,0.98,"[0.07172713428735733, 0.16969609260559082, 0.1262385994195938, 0.05242382362484932, 0.17538489401340485, 0.19979459047317505, 0.204734668135643]","[0.35034191608428955, 0.8288586139678955, 0.6165961027145386, 0.25605738162994385, 0.8566448092460632, 0.9758708477020264, 1.0]","[165, 152, 87, 65, 70, 134, 156]","[117, 23, 20, 20, 19, 13, 40]","[0.7090908885002136, 0.15131579339504242, 0.2298850566148758, 0.3076923191547394, 0.27142858505249023, 0.09701492637395859, 0.25641027092933655]","[1197, 841, 517, 658, 416, 701, 789]","[881, 165, 169, 174, 116, 69, 269]","[0.7360066771507263, 0.19619500637054443, 0.3268858790397644, 0.2644376754760742, 0.2788461446762085, 0.0984308123588562, 0.34093788266181946]"
275,0.9714285714285714,0.9711399711399711,"[1.0, 0.8, 1.0, 1.0, 1.0, 1.0, 1.0]",0.25357873210633947,0.24819575703664154,"[0.413, 0.129, 0.141, 0.471, 0.234, 0.068, 0.3]",0.2842535787321063,0.28009150191966065,"[0.587, 0.1, 0.26, 0.329, 0.263, 0.133, 0.279]",233,703,0.3314366998577525,0.98,"[0.0576276034116745, 0.1446933150291443, 0.11278101801872253, 0.17895103991031647, 0.1626821905374527, 0.1815570443868637, 0.16170768439769745]","[0.3174076974391937, 0.7969578504562378, 0.6211878061294556, 0.9856463670730591, 0.8960390090942383, 1.0, 0.8906714916229248]","[154, 123, 78, 84, 65, 100, 99]","[112, 28, 21, 21, 14, 9, 28]","[0.7272727489471436, 0.22764228284358978, 0.26923078298568726, 0.25, 0.2153846174478531, 0.09000000357627869, 0.28282827138900757]","[1351, 964, 595, 742, 481, 801, 888]","[993, 193, 190, 195, 130, 78, 297]","[0.735011100769043, 0.20020747184753418, 0.3193277418613434, 0.26280322670936584, 0.2702702581882477, 0.09737827628850937, 0.33445945382118225]"
300,0.9714285714285714,0.9711399711399711,"[1.0, 0.8, 1.0, 1.0, 1.0, 1.0, 1.0]",0.23721881390593047,0.22592355459008231,"[0.453, 0.114, 0.179, 0.343, 0.091, 0.068, 0.417]",0.26993865030674846,0.2525044867949312,"[0.64, 0.057, 0.247, 0.286, 0.105, 0.117, 0.426]",272,814,0.33415233415233414,0.98,"[0.15805839002132416, 0.10495703667402267, 0.16219113767147064, 0.18320325016975403, 0.1187349408864975, 0.12406526505947113, 0.14878977835178375]","[0.8627488613128662, 0.5728994011878967, 0.8853070735931396, 1.0, 0.6481049656867981, 0.6772001385688782, 0.8121568560600281]","[155, 144, 104, 99, 62, 130, 120]","[118, 33, 27, 28, 14, 15, 37]","[0.7612903118133545, 0.2291666716337204, 0.25961539149284363, 0.28282827138900757, 0.22580644488334656, 0.11538461595773697, 0.3083333373069763]","[1506, 1108, 699, 841, 543, 931, 1008]","[1111, 226, 217, 223, 144, 93, 334]","[0.7377157807350159, 0.20397111773490906, 0.3104434907436371, 0.26516053080558777, 0.265193372964859, 0.09989258646965027, 0.3313491940498352]"
325,0.9714285714285714,0.9711399711399712,"[1.0, 0.8, 1.0, 1.0, 1.0, 1.0, 1.0]",0.2392638036809816,0.23692771272671134,"[0.387, 0.029, 0.167, 0.343, 0.221, 0.186, 0.35]",0.2658486707566462,0.2611963950897834,"[0.507, 0.029, 0.286, 0.214, 0.211, 0.267, 0.344]",227,687,0.3304221251819505,0.98,"[0.11271778494119644, 0.06593983620405197, 0.1779014766216278, 0.16050653159618378, 0.19305630028247833, 0.10995547473430634, 0.1799224317073822]","[0.5838596820831299, 0.3415575325489044, 0.9215005040168762, 0.831397533416748, 1.0, 0.5695513486862183, 0.9319686889648438]","[151, 101, 74, 91, 58, 109, 103]","[107, 22, 25, 22, 18, 9, 24]","[0.7086092829704285, 0.21782177686691284, 0.3378378450870514, 0.24175824224948883, 0.3103448152542114, 0.08256880939006805, 0.2330097109079361]","[1657, 1209, 773, 932, 601, 1040, 1111]","[1218, 248, 242, 245, 162, 102, 358]","[0.735063374042511, 0.20512820780277252, 0.3130659759044647, 0.2628755271434784, 0.26955074071884155, 0.09807692468166351, 0.3222322165966034]"
350,0.9714285714285714,0.9711399711399711,"[1.0, 1.0, 1.0, 0.8, 1.0, 1.0, 1.0]",0.2167689161554192,0.2095611188644689,"[0.387, 0.086, 0.115, 0.343, 0.299, 0.085, 0.167]",0.2556237218813906,0.243257456689792,"[0.547, 0.043, 0.221, 0.229, 0.382, 0.167, 0.148]",260,806,0.3225806451612903,0.98,"[0.1445341557264328, 0.12405715882778168, 0.12653203308582306, 0.11996251344680786, 0.21503958106040955, 0.14809255301952362, 0.12178179621696472]","[0.6721281409263611, 0.5769038200378418, 0.5884127616882324, 0.5578624606132507, 1.0, 0.6886757612228394, 0.5663226842880249]","[169, 116, 84, 131, 78, 112, 116]","[117, 17, 23, 40, 20, 8, 35]","[0.692307710647583, 0.1465517282485962, 0.2738095223903656, 0.30534350872039795, 0.25641027092933655, 0.0714285746216774, 0.3017241358757019]","[1826, 1325, 857, 1063, 679, 1152, 1227]","[1335, 265, 265, 285, 182, 110, 393]","[0.7311062216758728, 0.20000000298023224, 0.3092181980609894, 0.26810911297798157, 0.2680412232875824, 0.0954861119389534, 0.3202933967113495]"
375,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.22085889570552147,0.22214958558547845,"[0.36, 0.114, 0.128, 0.314, 0.26, 0.102, 0.25]",0.24948875255623723,0.24521833330921966,"[0.493, 0.086, 0.26, 0.271, 0.329, 0.117, 0.131]",253,862,0.29350348027842227,0.98,"[0.12645432353019714, 0.12745949625968933, 0.16494250297546387, 0.11772036552429199, 0.13434173166751862, 0.18401943147182465, 0.14506199955940247]","[0.6871792078018188, 0.6926414966583252, 0.8963319659233093, 0.6397170424461365, 0.7300410270690918, 1.0, 0.788297176361084]","[167, 126, 114, 132, 67, 139, 117]","[106, 22, 36, 30, 15, 13, 31]","[0.6347305178642273, 0.1746031790971756, 0.31578946113586426, 0.22727273404598236, 0.2238806039094925, 0.09352517873048782, 0.2649572789669037]","[1993, 1451, 971, 1195, 746, 1291, 1344]","[1441, 287, 301, 315, 197, 123, 424]","[0.7230306267738342, 0.19779463112354279, 0.30998969078063965, 0.26359832286834717, 0.26407507061958313, 0.09527497738599777, 0.3154761791229248]"
400,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.2310838445807771,0.22404130396395402,"[0.44, 0.143, 0.115, 0.357, 0.26, 0.051, 0.217]",0.25153374233128833,0.23900023380678473,"[0.6, 0.057, 0.182, 0.257, 0.329, 0.117, 0.164]",275,970,0.28350515463917525,0.98,"[0.16748552024364471, 0.11271645128726959, 0.11477170884609222, 0.16215279698371887, 0.09462431073188782, 0.2385472059249878, 0.10970184206962585]","[0.7021064162254333, 0.4725121557712555, 0.48112785816192627, 0.6797513961791992, 0.3966691195964813, 1.0, 0.4598747789859772]","[175, 145, 144, 161, 82, 131, 132]","[109, 26, 35, 36, 13, 18, 38]","[0.6228571534156799, 0.17931035161018372, 0.2430555522441864, 0.22360248863697052, 0.15853658318519592, 0.13740457594394684, 0.28787878155708313]","[2168, 1596, 1115, 1356, 828, 1422, 1476]","[1550, 313, 336, 351, 210, 141, 462]","[0.7149446606636047, 0.19611528515815735, 0.3013452887535095, 0.258849561214447, 0.25362318754196167, 0.09915611892938614, 0.3130081295967102]"
425,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.22903885480572597,0.2253827011774947,"[0.44, 0.114, 0.103, 0.314, 0.273, 0.085, 0.25]",0.25357873210633947,0.2468941237222127,"[0.587, 0.143, 0.208, 0.214, 0.316, 0.083, 0.164]",242,794,0.3047858942065491,0.98,"[0.09203260391950607, 0.21148620545864105, 0.1268649697303772, 0.09742099791765213, 0.21653684973716736, 0.15244442224502563, 0.10321377217769623]","[0.4250205159187317, 0.9766753315925598, 0.5858816504478455, 0.4499049484729767, 1.0, 0.7040114402770996, 0.47665685415267944]","[164, 117, 82, 117, 77, 117, 120]","[110, 19, 22, 21, 17, 14, 39]","[0.6707317233085632, 0.16239316761493683, 0.26829269528388977, 0.1794871836900711, 0.22077922523021698, 0.11965811997652054, 0.32499998807907104]","[2332, 1713, 1197, 1473, 905, 1539, 1596]","[1660, 332, 358, 372, 227, 155, 501]","[0.7118353247642517, 0.1938120275735855, 0.299081027507782, 0.2525458335876465, 0.25082874298095703, 0.10071475058794022, 0.31390976905822754]"
450,0.9714285714285714,0.9711399711399711,"[1.0, 1.0, 1.0, 0.8, 1.0, 1.0, 1.0]",0.22085889570552147,0.21753358377972293,"[0.44, 0.214, 0.128, 0.214, 0.273, 0.085, 0.15]",0.25357873210633947,0.24482048216343127,"[0.587, 0.186, 0.286, 0.171, 0.263, 0.117, 0.098]",275,857,0.3208868144690782,0.98,"[0.16568368673324585, 0.18499639630317688, 0.17547588050365448, 0.07165691256523132, 0.13412870466709137, 0.18972575664520264, 0.07833247631788254]","[0.873279869556427, 0.9750726222991943, 0.924892246723175, 0.3776867985725403, 0.7069609761238098, 1.0, 0.4128721356391907]","[172, 111, 114, 117, 109, 114, 120]","[116, 24, 45, 25, 33, 11, 21]","[0.6744186282157898, 0.21621622145175934, 0.3947368562221527, 0.21367521584033966, 0.302752286195755, 0.09649122506380081, 0.17499999701976776]","[2504, 1824, 1311, 1590, 1014, 1653, 1716]","[1776, 356, 403, 397, 260, 166, 522]","[0.7092651724815369, 0.195175439119339, 0.3073989450931549, 0.24968554079532623, 0.25641027092933655, 0.10042347013950348, 0.3041957914829254]"
475,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.22085889570552147,0.2146834734139378,"[0.413, 0.143, 0.103, 0.314, 0.299, 0.068, 0.167]",0.2658486707566462,0.25351972667163797,"[0.587, 0.086, 0.247, 0.257, 0.355, 0.117, 0.148]",293,911,0.3216245883644347,0.98,"[0.1478634625673294, 0.14614586532115936, 0.12179484963417053, 0.11627599596977234, 0.19828878343105316, 0.1563112586736679, 0.11331960558891296]","[0.745697557926178, 0.7370354533195496, 0.6142296195030212, 0.5863972306251526, 1.0, 0.7883010506629944, 0.5714877247810364]","[181, 118, 109, 152, 113, 114, 124]","[121, 24, 31, 41, 35, 13, 28]","[0.6685082912445068, 0.20338982343673706, 0.2844036817550659, 0.2697368562221527, 0.3097345232963562, 0.11403508484363556, 0.22580644488334656]","[2685, 1942, 1420, 1742, 1127, 1767, 1840]","[1897, 380, 434, 438, 295, 179, 550]","[0.7065176963806152, 0.1956745684146881, 0.3056338131427765, 0.25143513083457947, 0.26175686717033386, 0.1013016402721405, 0.29891303181648254]"
500,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.2229038854805726,0.20636507670952337,"[0.44, 0.071, 0.09, 0.4, 0.286, 0.051, 0.183]",0.2474437627811861,0.23228680294837628,"[0.587, 0.086, 0.143, 0.314, 0.329, 0.05, 0.164]",265,948,0.2795358649789029,0.98,"[0.14119437336921692, 0.10365226119756699, 0.11451446264982224, 0.20688748359680176, 0.20791079103946686, 0.09054215252399445, 0.13529834151268005]","[0.6791103482246399, 0.49854201078414917, 0.550786554813385, 0.9950781464576721, 1.0, 0.4354855716228485, 0.6507518887519836]","[169, 127, 122, 153, 97, 149, 131]","[107, 25, 37, 33, 19, 9, 35]","[0.6331360936164856, 0.19685038924217224, 0.30327868461608887, 0.21568627655506134, 0.19587628543376923, 0.06040268391370773, 0.2671755850315094]","[2854, 2069, 1542, 1895, 1224, 1916, 1971]","[2004, 405, 471, 471, 314, 188, 585]","[0.7021723985671997, 0.19574673473834991, 0.30544745922088623, 0.24854880571365356, 0.25653594732284546, 0.09812108427286148, 0.29680365324020386]"
record_time,best_step,test_acc,test_f1,device_idx,dataset,n_labeled_per_class,bs,ul_ratio,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,seed
20240126-211758,250,0.31901840490797545,0.31555307466016175,0,code_complex/java_extended_data,5,7,10,1e-05,1,0.98,True,2,True,True,0.9,False,0.9,25,10,100000,3
