step,acc_train,f1_train,cw_acc_train,acc_val,f1_val,cw_acc_val,acc_test,f1_test,cw_acc_test,psl_correct,psl_total,acc_psl,pslt_global,cw_avg_prob,local_threshold,cw_psl_total_eval,cw_psl_correct_eval,cw_psl_acc_eval,cw_psl_total_accum,cw_psl_correct_accum,cw_psl_acc_accum
250,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.3496932515337423,0.36081158230202803,"[0.44, 0.429, 0.154, 0.3, 0.273, 0.458, 0.45]",0.4049079754601227,0.4031830948341778,"[0.613, 0.529, 0.299, 0.329, 0.355, 0.217, 0.475]",270,573,0.4712041884816754,0.98,"[0.14214572310447693, 0.1839737445116043, 0.16953536868095398, 0.13631999492645264, 0.1684551239013672, 0.12026672065258026, 0.07930311560630798]","[0.7726413607597351, 1.0, 0.9215193390846252, 0.7409752607345581, 0.9156476259231567, 0.6537167429924011, 0.4310567080974579]","[81, 123, 32, 38, 93, 113, 93]","[53, 54, 15, 6, 34, 40, 68]","[0.654321014881134, 0.4390243887901306, 0.46875, 0.15789473056793213, 0.3655914068222046, 0.3539822995662689, 0.7311828136444092]","[722, 498, 89, 109, 208, 390, 268]","[490, 257, 34, 30, 75, 140, 172]","[0.678670346736908, 0.5160642862319946, 0.3820224702358246, 0.2752293646335602, 0.36057692766189575, 0.3589743673801422, 0.641791045665741]"
275,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.34151329243353784,0.33539871542867533,"[0.453, 0.486, 0.064, 0.143, 0.338, 0.542, 0.433]",0.37423312883435583,0.367962093377597,"[0.6, 0.557, 0.143, 0.229, 0.342, 0.317, 0.443]",293,657,0.4459665144596651,0.98,"[0.2971571683883667, 0.1325962096452713, 0.08489294350147247, 0.0778690055012703, 0.13352292776107788, 0.16088542342185974, 0.1130761131644249]","[1.0, 0.44621574878692627, 0.28568363189697266, 0.26204654574394226, 0.44933435320854187, 0.541415274143219, 0.38052627444267273]","[112, 149, 33, 56, 98, 109, 100]","[67, 80, 9, 18, 25, 38, 56]","[0.5982142686843872, 0.536912739276886, 0.27272728085517883, 0.3214285671710968, 0.2551020383834839, 0.3486238420009613, 0.5600000023841858]","[834, 647, 122, 165, 306, 499, 368]","[557, 337, 43, 48, 100, 178, 228]","[0.6678656935691833, 0.5208655595779419, 0.35245901346206665, 0.290909081697464, 0.32679739594459534, 0.3567134141921997, 0.6195651888847351]"
300,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.35173824130879344,0.356781354834452,"[0.4, 0.386, 0.09, 0.4, 0.26, 0.424, 0.583]",0.4069529652351738,0.40959826020061035,"[0.547, 0.414, 0.234, 0.471, 0.382, 0.217, 0.59]",355,709,0.5007052186177715,0.98,"[0.16218268871307373, 0.06967096030712128, 0.12731149792671204, 0.2188875675201416, 0.17290759086608887, 0.10943011939525604, 0.13960932195186615]","[0.7409406304359436, 0.3182956576347351, 0.5816296339035034, 1.0, 0.7899379134178162, 0.4999375641345978, 0.6378129124641418]","[128, 157, 70, 66, 62, 130, 96]","[86, 99, 20, 20, 18, 45, 67]","[0.671875, 0.6305732727050781, 0.2857142984867096, 0.3030303120613098, 0.29032257199287415, 0.3461538553237915, 0.6979166865348816]","[962, 804, 192, 231, 368, 629, 464]","[643, 436, 63, 68, 118, 223, 295]","[0.6683991551399231, 0.5422885417938232, 0.328125, 0.2943722903728485, 0.32065218687057495, 0.3545309901237488, 0.6357758641242981]"
325,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.32719836400818,0.3238108864782279,"[0.56, 0.343, 0.244, 0.129, 0.182, 0.458, 0.417]",0.3496932515337423,0.33971408081214494,"[0.667, 0.4, 0.299, 0.157, 0.25, 0.267, 0.393]",374,800,0.4675,0.98,"[0.21822848916053772, 0.0608009435236454, 0.1444176584482193, 0.08426830917596817, 0.24292197823524475, 0.14147444069385529, 0.10788805037736893]","[0.8983480930328369, 0.25029000639915466, 0.5945022106170654, 0.3468945324420929, 1.0, 0.582386314868927, 0.44412633776664734]","[153, 191, 86, 78, 76, 98, 118]","[92, 96, 33, 20, 23, 34, 76]","[0.601307213306427, 0.5026177763938904, 0.38372093439102173, 0.25641027092933655, 0.30263158679008484, 0.3469387888908386, 0.6440678238868713]","[1115, 995, 278, 309, 444, 727, 582]","[735, 532, 96, 88, 141, 257, 371]","[0.6591928005218506, 0.5346733927726746, 0.34532374143600464, 0.28478965163230896, 0.3175675570964813, 0.3535075783729553, 0.6374570727348328]"
350,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.3333333333333333,0.3338461485786217,"[0.573, 0.357, 0.256, 0.143, 0.234, 0.475, 0.317]",0.3496932515337423,0.343365047438965,"[0.653, 0.371, 0.377, 0.157, 0.276, 0.25, 0.328]",398,904,0.44026548672566373,0.98,"[0.2139846235513687, 0.06384523212909698, 0.18174663186073303, 0.11280376464128494, 0.2345399111509323, 0.07826537638902664, 0.11481427401304245]","[0.9123591184616089, 0.2722148001194, 0.7749070525169373, 0.48095765709877014, 1.0, 0.33369746804237366, 0.4895297884941101]","[185, 148, 91, 87, 131, 142, 120]","[119, 79, 29, 22, 42, 50, 57]","[0.6432432532310486, 0.5337837934494019, 0.3186813294887543, 0.25287356972694397, 0.3206106722354889, 0.35211268067359924, 0.4749999940395355]","[1300, 1143, 369, 396, 575, 869, 702]","[854, 611, 125, 110, 183, 307, 428]","[0.6569230556488037, 0.5345581769943237, 0.3387534022331238, 0.2777777910232544, 0.31826087832450867, 0.35327962040901184, 0.6096866130828857]"
375,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.3537832310838446,0.34936789188185396,"[0.533, 0.443, 0.167, 0.171, 0.26, 0.322, 0.633]",0.36400817995910023,0.3428118607836192,"[0.667, 0.486, 0.273, 0.129, 0.263, 0.117, 0.607]",436,962,0.45322245322245325,0.98,"[0.2511497139930725, 0.15276455879211426, 0.1536637246608734, 0.08866159617900848, 0.13923722505569458, 0.05566749349236488, 0.15885554254055023]","[1.0, 0.6082609295845032, 0.6118411421775818, 0.35302287340164185, 0.554399311542511, 0.221650630235672, 0.6325133442878723]","[214, 149, 97, 117, 142, 115, 128]","[128, 87, 43, 31, 48, 41, 58]","[0.5981308221817017, 0.5838926434516907, 0.44329896569252014, 0.2649572789669037, 0.3380281627178192, 0.35652172565460205, 0.453125]","[1514, 1292, 466, 513, 717, 984, 830]","[982, 698, 168, 141, 231, 348, 486]","[0.648612916469574, 0.5402476787567139, 0.3605150282382965, 0.27485379576683044, 0.3221757411956787, 0.353658527135849, 0.5855421423912048]"
400,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.3660531697341513,0.36453822500622973,"[0.453, 0.414, 0.205, 0.229, 0.273, 0.424, 0.633]",0.3824130879345603,0.3715386258749867,"[0.587, 0.529, 0.299, 0.229, 0.263, 0.15, 0.623]",403,923,0.43661971830985913,0.98,"[0.18010596930980682, 0.1229688972234726, 0.1556748002767563, 0.16778117418289185, 0.14061234891414642, 0.06589074432849884, 0.16696590185165405]","[1.0, 0.6827585697174072, 0.8643511533737183, 0.9315692186355591, 0.7807201147079468, 0.3658443093299866, 0.9270426034927368]","[168, 171, 84, 115, 117, 149, 119]","[98, 75, 33, 34, 50, 48, 65]","[0.5833333134651184, 0.4385964870452881, 0.3928571343421936, 0.2956521809101105, 0.4273504316806793, 0.3221476376056671, 0.5462185144424438]","[1682, 1463, 550, 628, 834, 1133, 949]","[1080, 773, 201, 175, 281, 396, 551]","[0.642092764377594, 0.5283663868904114, 0.3654545545578003, 0.27866241335868835, 0.33693045377731323, 0.34951457381248474, 0.5806111693382263]"
425,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.36809815950920244,0.3733705498708704,"[0.453, 0.5, 0.167, 0.243, 0.286, 0.475, 0.517]",0.3946830265848671,0.3927264792241153,"[0.573, 0.586, 0.26, 0.229, 0.342, 0.267, 0.508]",446,973,0.45837615621788286,0.98,"[0.19607087969779968, 0.1318001002073288, 0.18268075585365295, 0.09851324558258057, 0.18282021582126617, 0.1049216166138649, 0.10319302976131439]","[1.0, 0.6722064018249512, 0.9317077398300171, 0.5024368762969971, 0.9324190020561218, 0.5351208448410034, 0.5263047218322754]","[201, 179, 71, 97, 149, 147, 129]","[112, 102, 24, 30, 49, 56, 73]","[0.5572139024734497, 0.5698323845863342, 0.3380281627178192, 0.30927833914756775, 0.3288590610027313, 0.380952388048172, 0.565891444683075]","[1883, 1642, 621, 725, 983, 1280, 1078]","[1192, 875, 225, 205, 330, 452, 624]","[0.6330323815345764, 0.5328867435455322, 0.36231884360313416, 0.2827586233615875, 0.33570700883865356, 0.3531250059604645, 0.578849732875824]"
450,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.37627811860940696,0.3661122727675416,"[0.44, 0.643, 0.218, 0.3, 0.169, 0.508, 0.417]",0.3824130879345603,0.36589099618829685,"[0.6, 0.686, 0.208, 0.286, 0.197, 0.3, 0.41]",420,918,0.45751633986928103,0.98,"[0.24100454151630402, 0.1868341714143753, 0.16072329878807068, 0.13073180615901947, 0.08769556134939194, 0.1337209790945053, 0.05928945541381836]","[1.0, 0.7752309441566467, 0.6668890714645386, 0.5424454212188721, 0.363875150680542, 0.5548483729362488, 0.2460097074508667]","[187, 169, 71, 123, 115, 120, 133]","[111, 101, 25, 37, 35, 40, 71]","[0.5935828685760498, 0.5976331233978271, 0.35211268067359924, 0.3008130192756653, 0.30434781312942505, 0.3333333432674408, 0.5338345766067505]","[2070, 1811, 692, 848, 1098, 1400, 1211]","[1303, 976, 250, 242, 365, 492, 695]","[0.6294686198234558, 0.538928747177124, 0.3612716794013977, 0.2853773534297943, 0.3324225842952728, 0.3514285683631897, 0.573905885219574]"
475,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.3660531697341513,0.3600079358376954,"[0.48, 0.543, 0.154, 0.257, 0.247, 0.441, 0.5]",0.3967280163599182,0.3824123154752506,"[0.627, 0.629, 0.182, 0.229, 0.355, 0.283, 0.475]",453,954,0.4748427672955975,0.98,"[0.22825852036476135, 0.11623509228229523, 0.1577766239643097, 0.11881890892982483, 0.1792508214712143, 0.10298434644937515, 0.09667541831731796]","[1.0, 0.5092256665229797, 0.6912189722061157, 0.5205453634262085, 0.7852973937988281, 0.45117416977882385, 0.4235347509384155]","[212, 149, 94, 105, 117, 132, 145]","[135, 100, 30, 31, 49, 42, 66]","[0.6367924809455872, 0.6711409687995911, 0.3191489279270172, 0.29523810744285583, 0.4188034236431122, 0.3181818127632141, 0.45517241954803467]","[2282, 1960, 786, 953, 1215, 1532, 1356]","[1438, 1076, 280, 273, 414, 534, 761]","[0.6301490068435669, 0.5489795804023743, 0.3562341034412384, 0.28646379709243774, 0.34074074029922485, 0.3485639691352844, 0.5612094402313232]"
500,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.3456032719836401,0.3399998178308667,"[0.533, 0.429, 0.179, 0.2, 0.156, 0.458, 0.533]",0.39059304703476483,0.3781965297632383,"[0.667, 0.529, 0.273, 0.229, 0.211, 0.267, 0.574]",405,976,0.4149590163934426,0.98,"[0.16388273239135742, 0.1687001734972, 0.20434214174747467, 0.130067378282547, 0.0901753231883049, 0.09966623783111572, 0.14316576719284058]","[0.8020016551017761, 0.8255770206451416, 1.0, 0.6365176439285278, 0.4412957727909088, 0.48774197697639465, 0.7006179094314575]","[217, 145, 85, 120, 124, 129, 156]","[113, 76, 25, 34, 40, 48, 69]","[0.52073734998703, 0.5241379141807556, 0.29411765933036804, 0.28333333134651184, 0.32258063554763794, 0.3720930218696594, 0.4423076808452606]","[2499, 2105, 871, 1073, 1339, 1661, 1512]","[1551, 1152, 305, 307, 454, 582, 830]","[0.6206482648849487, 0.5472683906555176, 0.350172221660614, 0.2861137092113495, 0.3390589952468872, 0.35039132833480835, 0.5489417910575867]"
525,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.3619631901840491,0.3604305094492021,"[0.6, 0.414, 0.218, 0.2, 0.195, 0.508, 0.45]",0.3558282208588957,0.3493173512653379,"[0.68, 0.457, 0.26, 0.171, 0.211, 0.283, 0.426]",477,1097,0.43482224247948953,0.98,"[0.20894968509674072, 0.12533387541770935, 0.13176505267620087, 0.15916982293128967, 0.1448512077331543, 0.12984788417816162, 0.10008226335048676]","[1.0, 0.5998280048370361, 0.6306065917015076, 0.761761486530304, 0.6932348608970642, 0.6214313507080078, 0.4789777994155884]","[232, 159, 105, 150, 148, 130, 173]","[128, 90, 38, 43, 47, 53, 78]","[0.5517241358757019, 0.5660377144813538, 0.3619047701358795, 0.2866666615009308, 0.3175675570964813, 0.4076923131942749, 0.45086705684661865]","[2731, 2264, 976, 1223, 1487, 1791, 1685]","[1679, 1242, 343, 350, 501, 635, 908]","[0.6147931218147278, 0.5485865473747253, 0.3514344394207001, 0.2861815094947815, 0.33691996335983276, 0.3545505404472351, 0.5388724207878113]"
550,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.3558282208588957,0.35756670774374794,"[0.467, 0.414, 0.154, 0.314, 0.286, 0.305, 0.6]",0.4110429447852761,0.39998138078273004,"[0.613, 0.543, 0.273, 0.329, 0.382, 0.133, 0.59]",515,1109,0.4643823264201984,0.98,"[0.2153414785861969, 0.07171427458524704, 0.19281910359859467, 0.08755389600992203, 0.1951935589313507, 0.055926501750946045, 0.1814509928226471]","[1.0, 0.33302584290504456, 0.8954108953475952, 0.40658167004585266, 0.906437337398529, 0.25971075892448425, 0.842619776725769]","[245, 164, 126, 115, 173, 132, 154]","[147, 95, 54, 38, 51, 47, 83]","[0.6000000238418579, 0.5792682766914368, 0.4285714328289032, 0.33043476939201355, 0.2947976887226105, 0.35606059432029724, 0.5389610528945923]","[2976, 2428, 1102, 1338, 1660, 1923, 1839]","[1826, 1337, 397, 388, 552, 682, 991]","[0.613575279712677, 0.5506590008735657, 0.36025407910346985, 0.2899850606918335, 0.33253011107444763, 0.3546541929244995, 0.5388798117637634]"
575,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.3721881390593047,0.3798040321883035,"[0.547, 0.414, 0.321, 0.243, 0.247, 0.424, 0.433]",0.4069529652351738,0.4030301894092251,"[0.627, 0.471, 0.468, 0.214, 0.342, 0.217, 0.475]",479,1076,0.4451672862453532,0.98,"[0.25527653098106384, 0.13581018149852753, 0.20550434291362762, 0.11612989753484726, 0.1560744047164917, 0.0654875636100769, 0.06571687757968903]","[1.0, 0.5320119857788086, 0.8050264120101929, 0.4549180269241333, 0.6113934516906738, 0.25653576850891113, 0.25743407011032104]","[245, 175, 119, 99, 170, 135, 133]","[132, 95, 42, 32, 51, 48, 79]","[0.5387755036354065, 0.5428571701049805, 0.3529411852359772, 0.3232323229312897, 0.30000001192092896, 0.35555556416511536, 0.5939849615097046]","[3221, 2603, 1221, 1437, 1830, 2058, 1972]","[1958, 1432, 439, 420, 603, 730, 1070]","[0.6078857779502869, 0.5501344799995422, 0.3595413565635681, 0.2922755777835846, 0.3295081853866577, 0.3547133207321167, 0.5425963401794434]"
600,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.35991820040899797,0.36412584607797244,"[0.453, 0.429, 0.282, 0.271, 0.169, 0.475, 0.5]",0.4212678936605317,0.42263670197794445,"[0.587, 0.514, 0.429, 0.343, 0.276, 0.283, 0.508]",462,965,0.47875647668393784,0.98,"[0.1672920286655426, 0.12725484371185303, 0.1386984884738922, 0.2160777598619461, 0.15467557311058044, 0.12390752136707306, 0.07209359109401703]","[0.7742214202880859, 0.5889307856559753, 0.6418915390968323, 1.0, 0.7158328890800476, 0.5734394788742065, 0.3336465060710907]","[214, 172, 71, 89, 171, 132, 116]","[125, 108, 25, 24, 55, 56, 69]","[0.5841121673583984, 0.6279069781303406, 0.35211268067359924, 0.26966291666030884, 0.32163742184638977, 0.42424243688583374, 0.5948275923728943]","[3435, 2775, 1292, 1526, 2001, 2190, 2088]","[2083, 1540, 464, 444, 658, 786, 1139]","[0.6064046621322632, 0.5549549460411072, 0.35913312435150146, 0.2909567356109619, 0.3288355767726898, 0.3589041233062744, 0.5454980731010437]"
625,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.3783231083844581,0.38519587622868035,"[0.413, 0.5, 0.244, 0.343, 0.312, 0.339, 0.533]",0.4110429447852761,0.4042152706194452,"[0.56, 0.557, 0.429, 0.343, 0.342, 0.133, 0.475]",444,996,0.4457831325301205,0.98,"[0.1892153024673462, 0.1396956592798233, 0.1894875019788742, 0.20181770622730255, 0.11231580376625061, 0.08474063873291016, 0.08272721618413925]","[0.9375554919242859, 0.6921873092651367, 0.9389042258262634, 1.0, 0.5565210580825806, 0.4198870360851288, 0.4099105894565582]","[204, 164, 68, 115, 151, 160, 134]","[115, 99, 29, 24, 56, 71, 50]","[0.563725471496582, 0.6036585569381714, 0.4264705777168274, 0.208695650100708, 0.3708609342575073, 0.4437499940395355, 0.3731343150138855]","[3639, 2939, 1360, 1641, 2152, 2350, 2222]","[2198, 1639, 493, 468, 714, 857, 1189]","[0.6040120720863342, 0.5576726794242859, 0.36250001192092896, 0.28519195318222046, 0.3317843973636627, 0.36468085646629333, 0.5351034998893738]"
