step,acc_val,f1_val,acc_train,f1_train,psl_correct,psl_total,acc_psl,pslt_global,cw_acc_train,cw_acc_val,cw_avg_prob,local_threshold,cw_psl_total_eval,cw_psl_correct_eval,cw_psl_acc_eval,cw_psl_total_accum,cw_psl_correct_accum,cw_psl_acc_accum
250,0.3920335429769392,0.37291387925547353,0.9857142857142858,0.9856784819190835,434,1042,0.4165067178502879,0.98,"[1.0, 1.0, 0.9, 1.0, 1.0, 1.0, 1.0]","[0.623, 0.6, 0.241, 0.329, 0.231, 0.586, 0.1]","[0.13755743205547333, 0.2115134596824646, 0.08743398636579514, 0.09018678963184357, 0.12132018804550171, 0.18016807734966278, 0.17181989550590515]","[0.6503483653068542, 1.0, 0.4133731424808502, 0.4263879358768463, 0.5735813975334167, 0.8518043160438538, 0.8123354911804199]","[201, 134, 121, 134, 135, 176, 141]","[127, 73, 30, 57, 49, 74, 24]","[0.6318408250808716, 0.5447761416435242, 0.24793387949466705, 0.4253731369972229, 0.3629629611968994, 0.4204545319080353, 0.1702127605676651]","[841, 638, 302, 446, 441, 677, 649]","[516, 355, 78, 199, 155, 336, 100]","[0.6135553121566772, 0.5564263463020325, 0.25827813148498535, 0.4461883306503296, 0.35147392749786377, 0.49630722403526306, 0.15408320724964142]"
275,0.3941299790356394,0.38408576788897086,0.9571428571428572,0.9569160997732428,458,1108,0.41335740072202165,0.98,"[1.0, 1.0, 1.0, 1.0, 0.9, 0.8, 1.0]","[0.597, 0.585, 0.265, 0.418, 0.215, 0.466, 0.16]","[0.1724492907524109, 0.14966776967048645, 0.1985039860010147, 0.14165818691253662, 0.08597593009471893, 0.1234179437160492, 0.1283266693353653]","[0.8687447309494019, 0.7539786696434021, 1.0, 0.7136289477348328, 0.43311941623687744, 0.6217404007911682, 0.646468997001648]","[198, 122, 123, 179, 121, 183, 182]","[118, 70, 35, 76, 46, 78, 35]","[0.5959596037864685, 0.5737704634666443, 0.28455284237861633, 0.42458099126815796, 0.3801652789115906, 0.4262295067310333, 0.19230769574642181]","[1039, 760, 425, 625, 562, 860, 831]","[634, 425, 113, 275, 201, 414, 135]","[0.6102021336555481, 0.5592105388641357, 0.26588234305381775, 0.4399999976158142, 0.3576512336730957, 0.48139533400535583, 0.16245487332344055]"
300,0.38155136268343814,0.36735667135953526,0.9428571428571428,0.9447026657552974,436,1102,0.3956442831215971,0.98,"[1.0, 0.9, 0.9, 0.9, 0.9, 1.0, 1.0]","[0.558, 0.508, 0.229, 0.418, 0.215, 0.621, 0.08]","[0.1297455132007599, 0.17396579682826996, 0.10109853744506836, 0.11089537292718887, 0.156216561794281, 0.23152104020118713, 0.09655699878931046]","[0.5604048371315002, 0.75140380859375, 0.43667104840278625, 0.47898614406585693, 0.6747402548789978, 1.0, 0.4170549511909485]","[174, 158, 122, 151, 144, 167, 186]","[114, 76, 31, 60, 59, 71, 25]","[0.6551724076271057, 0.4810126721858978, 0.2540983557701111, 0.3973509967327118, 0.4097222089767456, 0.42514970898628235, 0.1344086080789566]","[1213, 918, 547, 776, 706, 1027, 1017]","[748, 501, 144, 335, 260, 485, 160]","[0.6166529059410095, 0.5457516312599182, 0.2632541060447693, 0.43170103430747986, 0.36827194690704346, 0.47224926948547363, 0.15732546150684357]"
325,0.3857442348008386,0.37498903172784387,0.9571428571428572,0.9576896787423105,471,1161,0.40568475452196384,0.98,"[1.0, 0.9, 1.0, 1.0, 0.9, 0.9, 1.0]","[0.61, 0.431, 0.265, 0.392, 0.262, 0.534, 0.16]","[0.20727773010730743, 0.0815347358584404, 0.08274584263563156, 0.14317190647125244, 0.15078599750995636, 0.12822796404361725, 0.20625558495521545]","[1.0, 0.39335983991622925, 0.39920276403427124, 0.6907249689102173, 0.7274587750434875, 0.618628740310669, 0.9950687289237976]","[209, 168, 164, 142, 141, 139, 198]","[125, 86, 51, 67, 50, 59, 33]","[0.5980861186981201, 0.511904776096344, 0.3109756112098694, 0.47183099389076233, 0.3546099364757538, 0.42446044087409973, 0.1666666716337204]","[1422, 1086, 711, 918, 847, 1166, 1215]","[873, 587, 195, 402, 310, 544, 193]","[0.6139240264892578, 0.540515661239624, 0.27426159381866455, 0.43790850043296814, 0.36599764227867126, 0.4665523171424866, 0.15884773433208466]"
350,0.3941299790356394,0.3816189158140199,0.9285714285714286,0.9300476865040448,464,1169,0.39692044482463645,0.98,"[1.0, 0.9, 0.9, 1.0, 0.9, 0.8, 1.0]","[0.597, 0.492, 0.313, 0.38, 0.277, 0.517, 0.12]","[0.158868208527565, 0.2811017334461212, 0.14691339433193207, 0.13032515347003937, 0.08631425350904465, 0.07933490723371506, 0.1171421930193901]","[0.5651626586914062, 1.0, 0.5226342678070068, 0.46362271904945374, 0.3070569932460785, 0.2822284400463104, 0.4167252480983734]","[214, 169, 170, 182, 130, 145, 159]","[123, 80, 46, 81, 45, 63, 26]","[0.5747663378715515, 0.47337278723716736, 0.2705882489681244, 0.44505494832992554, 0.3461538553237915, 0.43448275327682495, 0.16352201998233795]","[1636, 1255, 881, 1100, 977, 1311, 1374]","[996, 667, 241, 483, 355, 607, 219]","[0.6088019609451294, 0.5314741134643555, 0.2735527753829956, 0.43909090757369995, 0.36335721611976624, 0.46300533413887024, 0.15938864648342133]"
375,0.40041928721174,0.39666940722462923,0.9714285714285714,0.9719753930280247,469,1172,0.40017064846416384,0.98,"[1.0, 1.0, 0.9, 1.0, 0.9, 1.0, 1.0]","[0.584, 0.523, 0.253, 0.392, 0.262, 0.569, 0.2]","[0.07174783200025558, 0.19107137620449066, 0.19319254159927368, 0.11321043223142624, 0.0766187533736229, 0.16157881915569305, 0.192579984664917]","[0.37137994170188904, 0.9890204668045044, 1.0, 0.5859979391098022, 0.3965927064418793, 0.8363615870475769, 0.9968292713165283]","[202, 177, 145, 180, 153, 147, 168]","[125, 93, 37, 71, 52, 67, 24]","[0.6188119053840637, 0.5254237055778503, 0.25517240166664124, 0.39444443583488464, 0.33986929059028625, 0.45578232407569885, 0.1428571492433548]","[1838, 1432, 1026, 1280, 1130, 1458, 1542]","[1121, 760, 278, 554, 407, 674, 243]","[0.6099020838737488, 0.5307262539863586, 0.2709551751613617, 0.43281251192092896, 0.3601769804954529, 0.4622770845890045, 0.15758754312992096]"
400,0.38784067085953877,0.3746946785038082,0.9714285714285714,0.9719753930280247,451,1140,0.3956140350877193,0.98,"[1.0, 1.0, 0.9, 1.0, 0.9, 1.0, 1.0]","[0.468, 0.554, 0.289, 0.38, 0.231, 0.672, 0.1]","[0.08903250098228455, 0.1852426677942276, 0.14178839325904846, 0.1523805856704712, 0.1240425705909729, 0.12150529772043228, 0.1860077828168869]","[0.4786493182182312, 0.9958866238594055, 0.7622712850570679, 0.8192161917686462, 0.6668676137924194, 0.6532269716262817, 1.0]","[211, 163, 132, 193, 138, 135, 168]","[130, 77, 40, 75, 42, 57, 30]","[0.6161137223243713, 0.47239264845848083, 0.3030303120613098, 0.38860103487968445, 0.30434781312942505, 0.42222222685813904, 0.1785714328289032]","[2049, 1595, 1158, 1473, 1268, 1593, 1710]","[1251, 837, 318, 629, 449, 731, 273]","[0.6105417013168335, 0.524764895439148, 0.2746114134788513, 0.4270196855068207, 0.35410094261169434, 0.458882600069046, 0.15964911878108978]"
425,0.36058700209643607,0.35478938483602507,0.9857142857142858,0.9856784819190835,508,1248,0.40705128205128205,0.98,"[1.0, 1.0, 1.0, 1.0, 0.9, 1.0, 1.0]","[0.416, 0.523, 0.301, 0.38, 0.2, 0.534, 0.14]","[0.11547498404979706, 0.1630646288394928, 0.11701841652393341, 0.12085296958684921, 0.07342256605625153, 0.19872118532657623, 0.21144501864910126]","[0.5461229681968689, 0.7711916565895081, 0.5534224510192871, 0.5715574026107788, 0.3472418785095215, 0.9398244023323059, 1.0]","[212, 196, 178, 193, 157, 142, 170]","[136, 94, 47, 97, 52, 54, 28]","[0.6415094137191772, 0.47959184646606445, 0.26404494047164917, 0.5025906562805176, 0.331210196018219, 0.3802816867828369, 0.16470588743686676]","[2261, 1791, 1336, 1666, 1425, 1735, 1880]","[1387, 931, 365, 726, 501, 785, 301]","[0.6134454011917114, 0.5198213458061218, 0.273203581571579, 0.4357742965221405, 0.351578950881958, 0.4524495601654053, 0.1601063758134842]"
450,0.36477987421383645,0.36195688448482183,0.9857142857142858,0.9856784819190835,489,1249,0.3915132105684548,0.98,"[1.0, 1.0, 1.0, 1.0, 0.9, 1.0, 1.0]","[0.429, 0.492, 0.289, 0.38, 0.292, 0.517, 0.12]","[0.05865725874900818, 0.22330842912197113, 0.14895088970661163, 0.08470099419355392, 0.130625382065773, 0.12045350670814514, 0.23330329358577728]","[0.25142061710357666, 0.9571593403816223, 0.6384431719779968, 0.36305099725723267, 0.5598951578140259, 0.5162957906723022, 1.0]","[212, 190, 150, 161, 160, 181, 195]","[133, 99, 42, 68, 51, 68, 28]","[0.6273584961891174, 0.5210526585578918, 0.2800000011920929, 0.42236024141311646, 0.3187499940395355, 0.37569060921669006, 0.14358974993228912]","[2473, 1981, 1486, 1827, 1585, 1916, 2075]","[1520, 1030, 407, 794, 552, 853, 329]","[0.614638090133667, 0.5199394226074219, 0.2738896310329437, 0.43459221720695496, 0.34826499223709106, 0.44519832730293274, 0.15855421125888824]"
475,0.36268343815513626,0.3575315040923832,0.9428571428571428,0.9435016111707842,556,1328,0.4186746987951807,0.98,"[1.0, 0.9, 1.0, 0.8, 0.9, 1.0, 1.0]","[0.481, 0.431, 0.265, 0.392, 0.215, 0.586, 0.14]","[0.1492355316877365, 0.20649296045303345, 0.10336680710315704, 0.1323283165693283, 0.07689858973026276, 0.12127351760864258, 0.21040399372577667]","[0.7092809081077576, 0.9814118146896362, 0.4912777841091156, 0.6289249062538147, 0.3654806613922119, 0.5763841271400452, 1.0]","[235, 190, 158, 195, 188, 177, 185]","[147, 92, 45, 87, 73, 87, 25]","[0.6255319118499756, 0.4842105209827423, 0.2848101258277893, 0.446153849363327, 0.3882978856563568, 0.49152541160583496, 0.13513512909412384]","[2708, 2171, 1644, 2022, 1773, 2093, 2260]","[1667, 1122, 452, 881, 625, 940, 354]","[0.6155834794044495, 0.5168125033378601, 0.2749391794204712, 0.4357072114944458, 0.35250985622406006, 0.4491161108016968, 0.15663716197013855]"
500,0.36058700209643607,0.3547252704316127,0.9714285714285714,0.9719753930280247,533,1333,0.39984996249062266,0.98,"[1.0, 0.9, 1.0, 1.0, 0.9, 1.0, 1.0]","[0.403, 0.477, 0.289, 0.38, 0.215, 0.603, 0.14]","[0.056937702000141144, 0.1454174518585205, 0.1265205442905426, 0.1780485212802887, 0.14808548986911774, 0.17560315132141113, 0.16938689351081848]","[0.31978756189346313, 0.8167293667793274, 0.7105958461761475, 1.0, 0.8317142128944397, 0.9862657189369202, 0.9513524174690247]","[203, 198, 161, 217, 168, 191, 195]","[114, 98, 49, 88, 58, 95, 31]","[0.5615763664245605, 0.49494948983192444, 0.30434781312942505, 0.4055299460887909, 0.3452380895614624, 0.49738219380378723, 0.15897436439990997]","[2911, 2369, 1805, 2239, 1941, 2284, 2455]","[1781, 1220, 501, 969, 683, 1035, 385]","[0.6118172407150269, 0.514985203742981, 0.27756232023239136, 0.43278250098228455, 0.3518804609775543, 0.4531523585319519, 0.1568228155374527]"
525,0.3920335429769392,0.38290617061929716,0.9428571428571428,0.9432130108821839,542,1325,0.4090566037735849,0.98,"[1.0, 1.0, 0.9, 1.0, 0.9, 0.8, 1.0]","[0.649, 0.492, 0.265, 0.38, 0.323, 0.431, 0.14]","[0.19119226932525635, 0.18593333661556244, 0.1379489004611969, 0.12854783236980438, 0.0855855867266655, 0.11533906310796738, 0.15545277297496796]","[1.0, 0.9724940061569214, 0.7215192317962646, 0.6723484992980957, 0.4476414620876312, 0.603262186050415, 0.8130704164505005]","[224, 193, 165, 194, 174, 179, 196]","[136, 99, 41, 82, 69, 85, 30]","[0.6071428656578064, 0.5129533410072327, 0.24848484992980957, 0.42268040776252747, 0.3965517282485962, 0.4748603403568268, 0.15306122601032257]","[3135, 2562, 1970, 2433, 2115, 2463, 2651]","[1917, 1319, 542, 1051, 752, 1120, 415]","[0.6114832758903503, 0.5148321390151978, 0.2751269042491913, 0.43197697401046753, 0.35555556416511536, 0.45473000407218933, 0.15654470026493073]"
550,0.38784067085953877,0.3802858436700695,0.9857142857142858,0.9856784819190835,525,1333,0.3938484621155289,0.98,"[1.0, 1.0, 1.0, 1.0, 0.9, 1.0, 1.0]","[0.623, 0.431, 0.325, 0.367, 0.231, 0.534, 0.14]","[0.1084982305765152, 0.11617461591959, 0.22409768402576447, 0.1451130211353302, 0.11737865954637527, 0.1096763089299202, 0.17906126379966736]","[0.48415595293045044, 0.5184106230735779, 1.0, 0.6475436091423035, 0.5237834453582764, 0.48941296339035034, 0.7990322113037109]","[204, 187, 173, 189, 178, 178, 224]","[121, 93, 45, 74, 68, 82, 42]","[0.593137264251709, 0.49732619524002075, 0.2601155936717987, 0.39153438806533813, 0.3820224702358246, 0.4606741666793823, 0.1875]","[3339, 2749, 2143, 2622, 2293, 2641, 2875]","[2038, 1412, 587, 1125, 820, 1202, 457]","[0.6103624105453491, 0.5136412978172302, 0.2739150822162628, 0.42906177043914795, 0.3576101064682007, 0.4551306366920471, 0.15895652770996094]"
575,0.4129979035639413,0.40322131021441965,0.9857142857142858,0.9856784819190835,572,1369,0.4178232286340394,0.98,"[1.0, 1.0, 1.0, 1.0, 0.9, 1.0, 1.0]","[0.636, 0.508, 0.325, 0.367, 0.262, 0.603, 0.14]","[0.12007586658000946, 0.16041602194309235, 0.1487644761800766, 0.10626401007175446, 0.11055226624011993, 0.13933464884757996, 0.21459245681762695]","[0.5595530867576599, 0.7475380301475525, 0.6932418942451477, 0.4951898753643036, 0.5151731371879578, 0.649298906326294, 1.0]","[217, 225, 164, 162, 188, 209, 204]","[145, 125, 43, 63, 69, 97, 30]","[0.6682027578353882, 0.5555555820465088, 0.2621951103210449, 0.3888888955116272, 0.36702126264572144, 0.46411484479904175, 0.14705882966518402]","[3556, 2974, 2307, 2784, 2481, 2850, 3079]","[2183, 1537, 630, 1188, 889, 1299, 487]","[0.6138920187950134, 0.5168123841285706, 0.2730819284915924, 0.4267241358757019, 0.35832324624061584, 0.4557894766330719, 0.1581682413816452]"
600,0.3710691823899371,0.35771245533134816,0.9857142857142858,0.9856784819190835,547,1417,0.3860268172194778,0.98,"[1.0, 1.0, 1.0, 1.0, 0.9, 1.0, 1.0]","[0.442, 0.523, 0.277, 0.354, 0.262, 0.655, 0.06]","[0.1259242594242096, 0.12327069044113159, 0.13185206055641174, 0.17915168404579163, 0.14581811428070068, 0.19562038779258728, 0.09836260974407196]","[0.6437174677848816, 0.6301525831222534, 0.6740200519561768, 0.9158129692077637, 0.7454136610031128, 1.0, 0.5028238892555237]","[202, 216, 185, 226, 189, 186, 213]","[120, 102, 59, 85, 59, 91, 31]","[0.594059407711029, 0.4722222089767456, 0.318918913602829, 0.3761062026023865, 0.31216931343078613, 0.48924732208251953, 0.14553990960121155]","[3758, 3190, 2492, 3010, 2670, 3036, 3292]","[2303, 1639, 689, 1273, 948, 1390, 518]","[0.6128259897232056, 0.5137931108474731, 0.27648475766181946, 0.42292359471321106, 0.35505616664886475, 0.4578392505645752, 0.15735115110874176]"
625,0.389937106918239,0.37337402582962614,0.9857142857142858,0.9856784819190835,587,1423,0.4125087842586086,0.98,"[1.0, 1.0, 1.0, 1.0, 0.9, 1.0, 1.0]","[0.636, 0.477, 0.277, 0.342, 0.215, 0.655, 0.08]","[0.0840032771229744, 0.1179058626294136, 0.19667038321495056, 0.09085926413536072, 0.12365513294935226, 0.18843045830726624, 0.1984754055738449]","[0.4232427477836609, 0.5940577983856201, 0.9909055829048157, 0.45778602361679077, 0.6230249404907227, 0.9493894577026367, 1.0]","[202, 212, 193, 206, 184, 190, 236]","[122, 103, 66, 102, 72, 86, 36]","[0.603960394859314, 0.4858490526676178, 0.34196892380714417, 0.49514561891555786, 0.3913043439388275, 0.4526315927505493, 0.1525423675775528]","[3960, 3402, 2685, 3216, 2854, 3226, 3528]","[2425, 1742, 755, 1375, 1020, 1476, 554]","[0.6123737096786499, 0.5120517611503601, 0.28119179606437683, 0.4275497496128082, 0.35739314556121826, 0.4575325548648834, 0.15702947974205017]"
650,0.389937106918239,0.36620233348308073,0.9857142857142858,0.9856784819190835,574,1432,0.40083798882681565,0.98,"[1.0, 1.0, 1.0, 1.0, 0.9, 1.0, 1.0]","[0.662, 0.446, 0.301, 0.329, 0.2, 0.672, 0.06]","[0.17528709769248962, 0.1830834001302719, 0.1428927481174469, 0.06333298981189728, 0.10914662480354309, 0.20662906765937805, 0.11962778866291046]","[0.8483176827430725, 0.8860486149787903, 0.6915423274040222, 0.3065057098865509, 0.5282249450683594, 1.0, 0.5789494514465332]","[233, 220, 196, 202, 194, 206, 181]","[146, 104, 50, 82, 63, 101, 28]","[0.6266094446182251, 0.4727272689342499, 0.2551020383834839, 0.40594059228897095, 0.32474225759506226, 0.4902912676334381, 0.15469613671302795]","[4193, 3622, 2881, 3418, 3048, 3432, 3709]","[2571, 1846, 805, 1457, 1083, 1577, 582]","[0.6131647825241089, 0.5096631646156311, 0.27941685914993286, 0.4262726604938507, 0.3553149700164795, 0.4594988226890564, 0.1569156050682068]"
675,0.37945492662473795,0.3764848826661554,0.9571428571428572,0.9569160997732428,586,1453,0.40330350997935305,0.98,"[1.0, 1.0, 1.0, 1.0, 0.9, 0.8, 1.0]","[0.519, 0.585, 0.265, 0.354, 0.415, 0.345, 0.12]","[0.10945440083742142, 0.12443096190690994, 0.1254347264766693, 0.14219391345977783, 0.19612956047058105, 0.10066927969455719, 0.20168697834014893]","[0.5426944494247437, 0.6169508695602417, 0.6219277381896973, 0.7050227522850037, 0.9724453091621399, 0.4991362392902374, 1.0]","[242, 228, 181, 207, 197, 177, 221]","[156, 107, 51, 83, 66, 84, 39]","[0.64462810754776, 0.46929824352264404, 0.28176796436309814, 0.40096619725227356, 0.3350253701210022, 0.47457626461982727, 0.1764705926179886]","[4435, 3850, 3062, 3625, 3245, 3609, 3930]","[2727, 1953, 856, 1540, 1149, 1661, 621]","[0.6148816347122192, 0.5072727203369141, 0.2795558571815491, 0.42482757568359375, 0.35408321022987366, 0.4602383077144623, 0.15801526606082916]"
