step,acc_val,f1_val,acc_train,f1_train,psl_correct,psl_total,acc_psl,pslt_global,cw_acc_train,cw_acc_val,cw_avg_prob,local_threshold,cw_psl_total_eval,cw_psl_correct_eval,cw_psl_acc_eval,cw_psl_total_accum,cw_psl_correct_accum,cw_psl_acc_accum
250,0.3941299790356394,0.39472969650180795,1.0,1.0,440,956,0.4602510460251046,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.468, 0.585, 0.265, 0.304, 0.262, 0.569, 0.36]","[0.15668118000030518, 0.20037062466144562, 0.15096700191497803, 0.1465972512960434, 0.09578064829111099, 0.11426156759262085, 0.13534151017665863]","[0.7819568514823914, 1.0, 0.7534387707710266, 0.7316304445266724, 0.4780174195766449, 0.5702511072158813, 0.6754558682441711]","[197, 176, 91, 149, 99, 126, 118]","[121, 105, 14, 62, 24, 75, 39]","[0.6142131686210632, 0.5965909361839294, 0.1538461595773697, 0.4161073863506317, 0.24242424964904785, 0.5952380895614624, 0.3305084705352783]","[1003, 821, 406, 609, 476, 643, 573]","[616, 471, 101, 240, 106, 321, 161]","[0.614157497882843, 0.5736905932426453, 0.24876847863197327, 0.39408865571022034, 0.22268907725811005, 0.49922239780426025, 0.2809773087501526]"
275,0.3836477987421384,0.38331450559004177,1.0,1.0,449,1054,0.42599620493358636,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.519, 0.585, 0.193, 0.38, 0.277, 0.448, 0.3]","[0.16478683054447174, 0.19150647521018982, 0.13573823869228363, 0.12860600650310516, 0.09210795164108276, 0.14745961129665375, 0.13979466259479523]","[0.860476553440094, 1.0, 0.7087919116020203, 0.6715491414070129, 0.48096519708633423, 0.7699980735778809, 0.729973554611206]","[197, 143, 106, 155, 156, 147, 150]","[129, 91, 26, 66, 30, 75, 32]","[0.6548223495483398, 0.6363636255264282, 0.24528302252292633, 0.42580646276474, 0.19230769574642181, 0.5102040767669678, 0.2133333384990692]","[1200, 964, 512, 764, 632, 790, 723]","[745, 562, 127, 306, 136, 396, 193]","[0.6208333373069763, 0.5829875469207764, 0.248046875, 0.4005235731601715, 0.2151898741722107, 0.501265823841095, 0.2669433057308197]"
300,0.3668763102725367,0.3691455363380299,1.0,1.0,455,1079,0.42168674698795183,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.39, 0.538, 0.181, 0.342, 0.246, 0.603, 0.34]","[0.09195850789546967, 0.19382324814796448, 0.16446618735790253, 0.17237752676010132, 0.10861854255199432, 0.1733098328113556, 0.09544596076011658]","[0.4744451940059662, 1.0, 0.8485369682312012, 0.8893542289733887, 0.5603999495506287, 0.8941643238067627, 0.4924381375312805]","[204, 189, 133, 155, 120, 126, 152]","[125, 98, 27, 68, 29, 63, 45]","[0.6127451062202454, 0.5185185074806213, 0.2030075192451477, 0.43870967626571655, 0.24166665971279144, 0.5, 0.29605263471603394]","[1404, 1153, 645, 919, 752, 916, 875]","[870, 660, 154, 374, 165, 459, 238]","[0.6196581125259399, 0.5724197626113892, 0.23875969648361206, 0.40696409344673157, 0.21941488981246948, 0.501091718673706, 0.2720000147819519]"
325,0.3836477987421384,0.3873453090879009,1.0,1.0,492,1149,0.4281984334203655,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.481, 0.492, 0.253, 0.342, 0.246, 0.552, 0.36]","[0.14797243475914001, 0.0938836857676506, 0.20207421481609344, 0.10002841055393219, 0.1362449675798416, 0.14693108201026917, 0.17286497354507446]","[0.7322677969932556, 0.4646000266075134, 1.0, 0.49500828981399536, 0.6742323040962219, 0.7271144390106201, 0.8554528951644897]","[204, 174, 122, 164, 162, 171, 152]","[130, 94, 34, 59, 42, 86, 47]","[0.6372548937797546, 0.540229856967926, 0.2786885201931, 0.35975611209869385, 0.25925925374031067, 0.5029239654541016, 0.30921053886413574]","[1608, 1327, 767, 1083, 914, 1087, 1027]","[1000, 754, 188, 433, 207, 545, 285]","[0.6218905448913574, 0.5681989192962646, 0.24511082470417023, 0.39981532096862793, 0.2264770269393921, 0.5013799667358398, 0.27750730514526367]"
350,0.37735849056603776,0.37536882225476725,1.0,1.0,491,1115,0.44035874439461886,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.506, 0.508, 0.253, 0.278, 0.262, 0.603, 0.26]","[0.1703770011663437, 0.10167176276445389, 0.1628270447254181, 0.13982759416103363, 0.15872666239738464, 0.13683730363845825, 0.12973234057426453]","[1.0, 0.5967457890510559, 0.9556867480278015, 0.8206952214241028, 0.9316202402114868, 0.8031442165374756, 0.7614427804946899]","[200, 176, 103, 161, 160, 157, 158]","[126, 93, 30, 72, 38, 81, 51]","[0.6299999952316284, 0.5284090638160706, 0.291262149810791, 0.44720497727394104, 0.23749999701976776, 0.5159235596656799, 0.32278481125831604]","[1808, 1503, 870, 1244, 1074, 1244, 1185]","[1126, 847, 218, 505, 245, 626, 336]","[0.622787594795227, 0.5635395646095276, 0.2505747079849243, 0.40594854950904846, 0.22811917960643768, 0.5032154321670532, 0.28354430198669434]"
375,0.3731656184486373,0.3694232866450947,0.9857142857142858,0.9856784819190835,508,1207,0.4208782104391052,0.98,"[1.0, 1.0, 1.0, 0.9, 1.0, 1.0, 1.0]","[0.532, 0.523, 0.205, 0.342, 0.338, 0.483, 0.18]","[0.11525062471628189, 0.10971936583518982, 0.20350083708763123, 0.1859404444694519, 0.14060769975185394, 0.12447541952133179, 0.1205054372549057]","[0.5663397908210754, 0.5391592979431152, 1.0, 0.913708508014679, 0.6909440755844116, 0.6116703152656555, 0.5921618938446045]","[196, 184, 135, 196, 151, 175, 170]","[122, 106, 24, 72, 39, 95, 50]","[0.6224489808082581, 0.5760869383811951, 0.17777778208255768, 0.36734694242477417, 0.25827813148498535, 0.5428571701049805, 0.29411765933036804]","[2004, 1687, 1005, 1440, 1225, 1419, 1355]","[1248, 953, 242, 577, 284, 721, 386]","[0.6227545142173767, 0.5649081468582153, 0.2407960146665573, 0.40069442987442017, 0.23183673620224, 0.5081043243408203, 0.28487086296081543]"
400,0.3668763102725367,0.36725179124782753,1.0,1.0,490,1167,0.4198800342759212,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.416, 0.569, 0.157, 0.291, 0.323, 0.534, 0.36]","[0.13416671752929688, 0.16311302781105042, 0.12693920731544495, 0.05220632255077362, 0.13215932250022888, 0.23342636227607727, 0.15798881649971008]","[0.5747710466384888, 0.6987772583961487, 0.5438083410263062, 0.2236522138118744, 0.5661713480949402, 1.0, 0.6768251061439514]","[207, 199, 134, 171, 146, 150, 160]","[127, 109, 37, 65, 32, 77, 43]","[0.6135265827178955, 0.5477386713027954, 0.2761194109916687, 0.3801169693470001, 0.21917808055877686, 0.5133333206176758, 0.26875001192092896]","[2211, 1886, 1139, 1611, 1371, 1569, 1515]","[1375, 1062, 279, 642, 316, 798, 429]","[0.6218905448913574, 0.5630965232849121, 0.24495171010494232, 0.39851024746894836, 0.23048868775367737, 0.5086042284965515, 0.28316831588745117]"
425,0.3836477987421384,0.38175095871052056,1.0,1.0,544,1241,0.4383561643835616,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.494, 0.508, 0.289, 0.354, 0.246, 0.569, 0.22]","[0.11739591509103775, 0.10633976012468338, 0.13557803630828857, 0.2244013547897339, 0.19727513194084167, 0.14852575957775116, 0.07048384845256805]","[0.5231515169143677, 0.4738819897174835, 0.6041765213012695, 1.0, 0.8791173696517944, 0.6618754863739014, 0.31409725546836853]","[223, 224, 139, 179, 165, 159, 152]","[141, 128, 30, 76, 35, 84, 50]","[0.6322869658470154, 0.5714285969734192, 0.2158273309469223, 0.42458099126815796, 0.21212121844291687, 0.5283018946647644, 0.32894736528396606]","[2434, 2110, 1278, 1790, 1536, 1728, 1667]","[1516, 1190, 309, 718, 351, 882, 479]","[0.6228430271148682, 0.5639810562133789, 0.24178403615951538, 0.40111732482910156, 0.228515625, 0.5104166865348816, 0.28734251856803894]"
450,0.3752620545073375,0.3701656717666618,0.9857142857142858,0.9856784819190835,519,1228,0.4226384364820847,0.98,"[1.0, 1.0, 1.0, 0.9, 1.0, 1.0, 1.0]","[0.377, 0.631, 0.145, 0.354, 0.338, 0.603, 0.24]","[0.09033229947090149, 0.1955796182155609, 0.1612086296081543, 0.15587709844112396, 0.16519713401794434, 0.13046856224536896, 0.10133645683526993]","[0.4618696868419647, 1.0, 0.8242608904838562, 0.7970007061958313, 0.8446541428565979, 0.6670867204666138, 0.5181340575218201]","[188, 221, 144, 176, 171, 179, 149]","[125, 126, 29, 70, 28, 100, 41]","[0.664893627166748, 0.570135772228241, 0.2013888955116272, 0.39772728085517883, 0.16374269127845764, 0.5586591958999634, 0.2751677930355072]","[2622, 2331, 1422, 1966, 1707, 1907, 1816]","[1641, 1316, 338, 788, 379, 982, 520]","[0.6258581280708313, 0.56456458568573, 0.23769338428974152, 0.40081384778022766, 0.22202694416046143, 0.5149449110031128, 0.28634360432624817]"
475,0.36268343815513626,0.3618305909841668,1.0,1.0,534,1248,0.42788461538461536,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.506, 0.523, 0.169, 0.316, 0.277, 0.534, 0.24]","[0.21123763918876648, 0.16331426799297333, 0.15859119594097137, 0.11202717572450638, 0.11863985657691956, 0.1293850839138031, 0.10680457949638367]","[1.0, 0.7731305360794067, 0.7507714629173279, 0.5303372144699097, 0.5616416335105896, 0.6125096082687378, 0.505613386631012]","[214, 224, 131, 167, 150, 179, 183]","[123, 130, 37, 63, 34, 89, 58]","[0.5747663378715515, 0.5803571343421936, 0.28244274854660034, 0.3772455155849457, 0.2266666740179062, 0.4972067177295685, 0.3169398903846741]","[2836, 2555, 1553, 2133, 1857, 2086, 1999]","[1764, 1446, 375, 851, 413, 1071, 578]","[0.6220028400421143, 0.5659491419792175, 0.2414681315422058, 0.39896857738494873, 0.2224017232656479, 0.5134228467941284, 0.2891445755958557]"
500,0.3522012578616352,0.3484591866178434,0.9857142857142858,0.9856784819190835,563,1290,0.43643410852713177,0.98,"[1.0, 1.0, 1.0, 0.9, 1.0, 1.0, 1.0]","[0.312, 0.615, 0.157, 0.278, 0.246, 0.603, 0.36]","[0.03771189972758293, 0.22464969754219055, 0.10299057513475418, 0.11508258432149887, 0.13598030805587769, 0.17865973711013794, 0.20492494106292725]","[0.16786980628967285, 1.0, 0.45844966173171997, 0.5122756958007812, 0.6052992939949036, 0.7952814698219299, 0.9121977090835571]","[210, 219, 146, 181, 159, 206, 169]","[136, 124, 43, 66, 37, 104, 53]","[0.6476190686225891, 0.5662100315093994, 0.2945205569267273, 0.36464089155197144, 0.23270440101623535, 0.5048543810844421, 0.3136094808578491]","[3046, 2774, 1699, 2314, 2016, 2292, 2168]","[1900, 1570, 418, 917, 450, 1175, 631]","[0.6237688660621643, 0.565969705581665, 0.24602706730365753, 0.39628347754478455, 0.2232142835855484, 0.5126526951789856, 0.2910516560077667]"
record_time,best_step,test_acc,test_f1,device_idx,dataset,n_labeled_per_class,bs,ul_ratio,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,seed
20240123-191048,250,0.1761006289308176,0.1692607013124081,0,code_complex/python_extended_data,10,8,10,1e-05,1,0.98,True,2,True,True,0.9,True,0.9,25,10,100000,1
