step,acc_val,f1_val,acc_train,f1_train,psl_correct,psl_total,acc_psl,pslt_global,cw_acc_train,cw_acc_val,cw_avg_prob,local_threshold,cw_psl_total_eval,cw_psl_correct_eval,cw_psl_acc_eval,cw_psl_total_accum,cw_psl_correct_accum,cw_psl_acc_accum
250,0.21063394683026584,0.1614514182623956,1.0,1.0,148,815,0.18159509202453988,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.28, 0.0, 0.256, 0.429, 0.0, 0.525, 0.017]","[0.23380281031131744, 0.013958250172436237, 0.29395896196365356, 0.24233731627464294, 0.008834406733512878, 0.20282383263111115, 0.004284195601940155]","[0.7953586578369141, 0.047483667731285095, 1.0, 0.8243916630744934, 0.03005319833755493, 0.6899732947349548, 0.014574128203094006]","[309, 3, 200, 52, 6, 233, 12]","[66, 0, 18, 8, 2, 48, 6]","[0.21359223127365112, 0.0, 0.09000000357627869, 0.1538461595773697, 0.3333333432674408, 0.20600858330726624, 0.5]","[2358, 51, 1427, 412, 770, 1553, 124]","[601, 3, 158, 88, 186, 380, 37]","[0.2548770010471344, 0.05882352963089943, 0.11072179675102234, 0.21359223127365112, 0.24155844748020172, 0.24468770623207092, 0.2983871102333069]"
275,0.21063394683026584,0.1621168372684259,1.0,1.0,160,781,0.20486555697823303,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.28, 0.0, 0.256, 0.429, 0.0, 0.525, 0.017]","[0.14769184589385986, 0.007265492808073759, 0.2251368910074234, 0.41667795181274414, 0.02016831375658512, 0.17514121532440186, 0.007918132469058037]","[0.3544508218765259, 0.017436711117625237, 0.5403138995170593, 1.0, 0.04840264096856117, 0.4203275442123413, 0.0190030038356781]","[298, 0, 187, 50, 11, 222, 13]","[72, 0, 14, 13, 3, 53, 5]","[0.24161073565483093, nan, 0.07486630976200104, 0.25999999046325684, 0.27272728085517883, 0.2387387454509735, 0.38461539149284363]","[2656, 51, 1614, 462, 781, 1775, 137]","[673, 3, 172, 101, 189, 433, 42]","[0.25338855385780334, 0.05882352963089943, 0.10656753182411194, 0.21861471235752106, 0.24199743568897247, 0.24394366145133972, 0.30656933784484863]"
300,0.21063394683026584,0.17092701601229018,1.0,1.0,206,1018,0.20235756385068762,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.28, 0.0, 0.192, 0.429, 0.065, 0.525, 0.017]","[0.17624767124652863, 0.00673680379986763, 0.305149108171463, 0.2739276885986328, 0.018533654510974884, 0.21367815136909485, 0.0057266768999397755]","[0.5775788426399231, 0.022077089175581932, 1.0, 0.8976846933364868, 0.060736387968063354, 0.70024174451828, 0.018766814842820168]","[334, 0, 221, 66, 143, 249, 5]","[80, 0, 13, 16, 30, 66, 1]","[0.23952095210552216, nan, 0.05882352963089943, 0.24242424964904785, 0.2097902148962021, 0.2650602459907532, 0.20000000298023224]","[2990, 51, 1835, 528, 924, 2024, 142]","[753, 3, 185, 117, 219, 499, 43]","[0.25183945894241333, 0.05882352963089943, 0.10081744194030762, 0.22159090638160706, 0.23701298236846924, 0.24654150009155273, 0.30281689763069153]"
325,0.21267893660531698,0.17405808712713972,1.0,1.0,217,1093,0.19853613906678866,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.28, 0.0, 0.179, 0.414, 0.091, 0.542, 0.017]","[0.13547629117965698, 0.0045262849889695644, 0.18746675550937653, 0.310210645198822, 0.09830931574106216, 0.25960713624954224, 0.004403361119329929]","[0.436723530292511, 0.014591004699468613, 0.6043208241462708, 1.0, 0.3169114887714386, 0.8368737101554871, 0.014194745570421219]","[300, 0, 263, 69, 180, 267, 14]","[65, 0, 21, 16, 47, 63, 5]","[0.21666666865348816, nan, 0.07984790951013565, 0.23188406229019165, 0.2611111104488373, 0.23595505952835083, 0.3571428656578064]","[3290, 51, 2098, 597, 1104, 2291, 156]","[818, 3, 206, 133, 266, 562, 48]","[0.24863222241401672, 0.05882352963089943, 0.09818875044584274, 0.22278057038784027, 0.24094203114509583, 0.24530772864818573, 0.3076923191547394]"
350,0.2167689161554192,0.1796686394219608,1.0,1.0,221,1088,0.203125,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.28, 0.0, 0.308, 0.314, 0.091, 0.525, 0.017]","[0.17106562852859497, 0.0036728600971400738, 0.31323423981666565, 0.1839100420475006, 0.11372657865285873, 0.20906898379325867, 0.005321447737514973]","[0.5461268424987793, 0.01172560267150402, 1.0, 0.5871326327323914, 0.3630719780921936, 0.6674525141716003, 0.016988717019557953]","[316, 1, 229, 66, 194, 269, 13]","[77, 0, 15, 17, 49, 59, 4]","[0.24367088079452515, 0.0, 0.06550218164920807, 0.25757575035095215, 0.2525773048400879, 0.21933086216449738, 0.3076923191547394]","[3606, 52, 2327, 663, 1298, 2560, 169]","[895, 3, 221, 150, 315, 621, 52]","[0.24819745123386383, 0.057692307978868484, 0.09497206658124924, 0.22624434530735016, 0.24268104135990143, 0.24257811903953552, 0.3076923191547394]"
375,0.21267893660531698,0.17599103637348204,1.0,1.0,228,997,0.22868605817452356,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.28, 0.0, 0.205, 0.4, 0.091, 0.525, 0.017]","[0.16690047085285187, 0.006350627169013023, 0.2013157606124878, 0.2682362496852875, 0.16744832694530487, 0.18624310195446014, 0.003505212487652898]","[0.6222144365310669, 0.023675499483942986, 0.7505165934562683, 1.0, 0.6242569088935852, 0.6943248510360718, 0.013067631982266903]","[292, 2, 161, 65, 206, 262, 9]","[69, 0, 23, 11, 57, 64, 4]","[0.23630136251449585, 0.0, 0.1428571492433548, 0.16923077404499054, 0.276699036359787, 0.2442748099565506, 0.4444444477558136]","[3898, 54, 2488, 728, 1504, 2822, 178]","[964, 3, 244, 161, 372, 685, 56]","[0.24730631709098816, 0.0555555559694767, 0.09807074069976807, 0.2211538404226303, 0.24734042584896088, 0.24273565411567688, 0.31460675597190857]"
400,0.19631901840490798,0.16812690001975764,1.0,1.0,207,919,0.2252448313384113,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.28, 0.014, 0.205, 0.243, 0.091, 0.559, 0.017]","[0.11827518045902252, 0.08193815499544144, 0.20759378373622894, 0.267154723405838, 0.04473702982068062, 0.2719150483608246, 0.008385840803384781]","[0.43497106432914734, 0.301337331533432, 0.7634508609771729, 0.9824933409690857, 0.16452576220035553, 1.0, 0.03083992935717106]","[266, 31, 172, 86, 147, 208, 9]","[82, 0, 16, 24, 31, 52, 2]","[0.308270663022995, 0.0, 0.09302325546741486, 0.27906978130340576, 0.21088434755802155, 0.25, 0.2222222238779068]","[4164, 85, 2660, 814, 1651, 3030, 187]","[1046, 3, 260, 185, 403, 737, 58]","[0.25120076537132263, 0.03529411926865578, 0.09774436056613922, 0.22727273404598236, 0.24409449100494385, 0.243234321475029, 0.31016042828559875]"
425,0.21063394683026584,0.17420245998235823,1.0,1.0,161,834,0.19304556354916066,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.28, 0.0, 0.167, 0.414, 0.104, 0.525, 0.017]","[0.1749972254037857, 0.02471379190683365, 0.17192800343036652, 0.28296196460723877, 0.11632838100194931, 0.21760061383247375, 0.011469726450741291]","[0.6184478998184204, 0.0873396247625351, 0.6076011061668396, 1.0, 0.41110959649086, 0.7690101265907288, 0.04053451493382454]","[233, 53, 173, 30, 196, 136, 13]","[56, 2, 14, 8, 45, 32, 4]","[0.2403433471918106, 0.03773584961891174, 0.080924853682518, 0.2666666805744171, 0.22959183156490326, 0.23529411852359772, 0.3076923191547394]","[4397, 138, 2833, 844, 1847, 3166, 200]","[1102, 5, 274, 193, 448, 769, 62]","[0.2506254315376282, 0.036231882870197296, 0.09671726077795029, 0.22867298126220703, 0.24255549907684326, 0.24289323389530182, 0.3100000023841858]"
450,0.2085889570552147,0.17210323261308386,1.0,1.0,231,1034,0.22340425531914893,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.28, 0.0, 0.167, 0.4, 0.091, 0.542, 0.017]","[0.1975812315940857, 0.008974098600447178, 0.16963234543800354, 0.2572896480560303, 0.11814437806606293, 0.24622264504432678, 0.0021554413251578808]","[0.7679330706596375, 0.03487936034798622, 0.6593049764633179, 1.0, 0.45918822288513184, 0.9569861888885498, 0.008377489633858204]","[302, 1, 202, 54, 210, 259, 6]","[71, 0, 20, 13, 59, 65, 3]","[0.23509933054447174, 0.0, 0.09900990128517151, 0.24074074625968933, 0.2809523940086365, 0.2509652376174927, 0.5]","[4699, 139, 3035, 898, 2057, 3425, 206]","[1173, 5, 294, 206, 507, 834, 65]","[0.24962757527828217, 0.035971224308013916, 0.09686984866857529, 0.2293986678123474, 0.2464754432439804, 0.2435036450624466, 0.31553396582603455]"
475,0.2229038854805726,0.18258659826783927,1.0,1.0,208,1026,0.20272904483430798,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.28, 0.0, 0.308, 0.357, 0.091, 0.525, 0.017]","[0.17173901200294495, 0.0041999295353889465, 0.27482324838638306, 0.27509427070617676, 0.05680127814412117, 0.2140076756477356, 0.0033344009425491095]","[0.6242914795875549, 0.015267237089574337, 0.9990147948265076, 1.0, 0.20647932589054108, 0.7779430747032166, 0.01212093885987997]","[305, 0, 172, 90, 216, 231, 12]","[67, 0, 18, 20, 48, 51, 4]","[0.21967212855815887, nan, 0.10465116053819656, 0.2222222238779068, 0.2222222238779068, 0.22077922523021698, 0.3333333432674408]","[5004, 139, 3207, 988, 2273, 3656, 218]","[1240, 5, 312, 226, 555, 885, 69]","[0.2478017657995224, 0.035971224308013916, 0.09728718549013138, 0.22874493896961212, 0.24417069554328918, 0.2420678287744522, 0.3165137469768524]"
500,0.2085889570552147,0.17416551863045182,1.0,1.0,231,946,0.2441860465116279,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.28, 0.0, 0.192, 0.386, 0.091, 0.525, 0.017]","[0.20545203983783722, 0.006035767961293459, 0.1907002478837967, 0.19392959773540497, 0.1964111179113388, 0.2040475755929947, 0.0034233976621180773]","[1.0, 0.02937798947095871, 0.9281983375549316, 0.9439166188240051, 0.9559949636459351, 0.9931640028953552, 0.016662757843732834]","[296, 4, 148, 88, 198, 202, 10]","[79, 0, 22, 20, 41, 65, 4]","[0.2668918967247009, 0.0, 0.14864864945411682, 0.22727273404598236, 0.2070707082748413, 0.3217821717262268, 0.4000000059604645]","[5300, 143, 3355, 1076, 2471, 3858, 228]","[1319, 5, 334, 246, 596, 950, 73]","[0.248867928981781, 0.03496503457427025, 0.09955290704965591, 0.22862453758716583, 0.24119789898395538, 0.24624156951904297, 0.320175439119339]"
525,0.2249488752556237,0.18348335479581784,1.0,1.0,193,912,0.21162280701754385,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.28, 0.0, 0.346, 0.314, 0.091, 0.542, 0.017]","[0.24548131227493286, 0.003817560849711299, 0.26039135456085205, 0.2459891438484192, 0.045514415949583054, 0.1969272643327713, 0.0018787120934575796]","[0.9427398443222046, 0.014660858549177647, 1.0, 0.9446901082992554, 0.1747923493385315, 0.7562742233276367, 0.007214955519884825]","[293, 1, 139, 86, 166, 220, 7]","[68, 0, 13, 17, 44, 48, 3]","[0.23208190500736237, 0.0, 0.09352517873048782, 0.19767442345619202, 0.2650602459907532, 0.2181818187236786, 0.4285714328289032]","[5593, 144, 3494, 1162, 2637, 4078, 235]","[1387, 5, 347, 263, 640, 998, 76]","[0.24798855185508728, 0.0347222238779068, 0.09931311011314392, 0.22633390128612518, 0.24270004034042358, 0.24472780525684357, 0.3234042525291443]"
550,0.22085889570552147,0.18039093916429325,1.0,1.0,198,881,0.22474460839954596,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.28, 0.0, 0.397, 0.243, 0.091, 0.525, 0.017]","[0.2332599014043808, 0.009280137717723846, 0.24825401604175568, 0.1785709112882614, 0.08136416971683502, 0.24430663883686066, 0.004963986109942198]","[0.939601719379425, 0.037381622940301895, 1.0, 0.7193072438240051, 0.327745646238327, 0.9840994477272034, 0.019995592534542084]","[310, 3, 131, 101, 136, 185, 15]","[68, 0, 12, 20, 40, 53, 5]","[0.21935483813285828, 0.0, 0.09160305559635162, 0.19801980257034302, 0.29411765933036804, 0.2864864766597748, 0.3333333432674408]","[5903, 147, 3625, 1263, 2773, 4263, 250]","[1455, 5, 359, 283, 680, 1051, 81]","[0.24648483097553253, 0.03401360660791397, 0.09903448075056076, 0.22406966984272003, 0.24522177875041962, 0.24653999507427216, 0.3240000009536743]"
575,0.2167689161554192,0.17647224297230707,1.0,1.0,225,963,0.2336448598130841,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.28, 0.0, 0.41, 0.2, 0.091, 0.525, 0.017]","[0.20835265517234802, 0.002167091704905033, 0.2811730206012726, 0.1914651244878769, 0.12931588292121887, 0.18560126423835754, 0.0019247272284701467]","[0.7410122752189636, 0.007707324344664812, 1.0, 0.6809512376785278, 0.4599156975746155, 0.660096287727356, 0.006845348048955202]","[316, 0, 114, 146, 161, 218, 8]","[89, 0, 18, 29, 39, 48, 2]","[0.2816455662250519, nan, 0.15789473056793213, 0.19863013923168182, 0.24223601818084717, 0.22018349170684814, 0.25]","[6219, 147, 3739, 1409, 2934, 4481, 258]","[1544, 5, 377, 312, 719, 1099, 83]","[0.2482714205980301, 0.03401360660791397, 0.1008291020989418, 0.2214336395263672, 0.24505794048309326, 0.24525775015354156, 0.3217054307460785]"
600,0.2147239263803681,0.17685996531819054,1.0,1.0,209,913,0.2289156626506024,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.293, 0.0, 0.321, 0.271, 0.091, 0.525, 0.017]","[0.22162719070911407, 0.00874265655875206, 0.20988954603672028, 0.27333977818489075, 0.07234544306993484, 0.19392205774784088, 0.02013310231268406]","[0.8108120560646057, 0.03198457509279251, 0.7678704857826233, 1.0, 0.2646722197532654, 0.7094542384147644, 0.07365595549345016]","[332, 0, 116, 109, 147, 197, 12]","[76, 0, 12, 28, 35, 53, 5]","[0.22891566157341003, nan, 0.1034482792019844, 0.2568807303905487, 0.2380952388048172, 0.2690355181694031, 0.4166666567325592]","[6551, 147, 3855, 1518, 3081, 4678, 270]","[1620, 5, 389, 340, 754, 1152, 88]","[0.2472904920578003, 0.03401360660791397, 0.10090791434049606, 0.2239789217710495, 0.24472573399543762, 0.24625907838344574, 0.32592591643333435]"
625,0.2085889570552147,0.17607229870770227,1.0,1.0,202,938,0.21535181236673773,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.28, 0.0, 0.231, 0.329, 0.104, 0.525, 0.017]","[0.10656129568815231, 0.008270773105323315, 0.21219752728939056, 0.2447427213191986, 0.18004795908927917, 0.2454117089509964, 0.002767849015071988]","[0.43421438336372375, 0.03370162472128868, 0.8646593689918518, 0.9972740411758423, 0.7336567640304565, 1.0, 0.01127838995307684]","[282, 5, 120, 113, 191, 216, 11]","[60, 0, 22, 25, 39, 54, 2]","[0.21276596188545227, 0.0, 0.18333333730697632, 0.22123894095420837, 0.2041884809732437, 0.25, 0.1818181872367859]","[6833, 152, 3975, 1631, 3272, 4894, 281]","[1680, 5, 411, 365, 793, 1206, 90]","[0.24586565792560577, 0.032894738018512726, 0.1033962294459343, 0.22378908097743988, 0.24235941469669342, 0.24642419815063477, 0.3202846944332123]"
650,0.2167689161554192,0.17793301552700053,1.0,1.0,226,1050,0.21523809523809523,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.28, 0.0, 0.372, 0.243, 0.091, 0.525, 0.017]","[0.14860892295837402, 0.005500337574630976, 0.25279679894447327, 0.3166772425174713, 0.07430462539196014, 0.19967055320739746, 0.0024413117207586765]","[0.46927565336227417, 0.01736890710890293, 0.7982790470123291, 1.0, 0.23463834822177887, 0.6305175423622131, 0.007709147874265909]","[304, 1, 150, 154, 177, 251, 13]","[69, 0, 20, 38, 44, 50, 5]","[0.22697368264198303, 0.0, 0.13333334028720856, 0.2467532455921173, 0.24858756363391876, 0.19920319318771362, 0.38461539149284363]","[7137, 153, 4125, 1785, 3449, 5145, 294]","[1749, 5, 431, 403, 837, 1256, 95]","[0.24506095051765442, 0.03267974033951759, 0.10448484867811203, 0.22577030956745148, 0.24267904460430145, 0.2441205084323883, 0.323129266500473]"
675,0.21267893660531698,0.17812343388006027,1.0,1.0,228,1039,0.21944177093359,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.28, 0.0, 0.321, 0.257, 0.104, 0.525, 0.017]","[0.22603966295719147, 0.004210466053336859, 0.2177639752626419, 0.20655998587608337, 0.14364589750766754, 0.19741955399513245, 0.004360239487141371]","[1.0, 0.018627110868692398, 0.9633883237838745, 0.9138218760490417, 0.6354897618293762, 0.8733845949172974, 0.019289709627628326]","[313, 2, 131, 123, 223, 234, 13]","[77, 0, 12, 25, 50, 61, 3]","[0.24600638449192047, 0.0, 0.09160305559635162, 0.20325203239917755, 0.22421523928642273, 0.2606837749481201, 0.23076923191547394]","[7450, 155, 4256, 1908, 3672, 5379, 307]","[1826, 5, 443, 428, 887, 1317, 98]","[0.24510067701339722, 0.032258063554763794, 0.10408834367990494, 0.22431865334510803, 0.24155773222446442, 0.2448410540819168, 0.319218248128891]"
