step,acc_val,f1_val,acc_train,f1_train,psl_correct,psl_total,acc_psl,pslt_global,cw_acc_train,cw_acc_val,cw_avg_prob,local_threshold,cw_psl_total_eval,cw_psl_correct_eval,cw_psl_acc_eval,cw_psl_total_accum,cw_psl_correct_accum,cw_psl_acc_accum
300,0.2310838445807771,0.22180227229589783,1.0,1.0,303,896,0.33816964285714285,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.413, 0.086, 0.179, 0.114, 0.325, 0.22, 0.267]","[0.17974835634231567, 0.07590065896511078, 0.1877036839723587, 0.13103660941123962, 0.10933326184749603, 0.1376110017299652, 0.17866620421409607]","[0.9576176404953003, 0.4043642580509186, 1.0, 0.6981035470962524, 0.5824779868125916, 0.7331289052963257, 0.9518524408340454]","[223, 132, 129, 136, 63, 93, 120]","[139, 34, 37, 22, 14, 19, 38]","[0.6233183741569519, 0.25757575035095215, 0.2868216931819916, 0.1617647111415863, 0.2222222238779068, 0.20430107414722443, 0.3166666626930237]","[1269, 822, 658, 779, 337, 448, 634]","[873, 212, 153, 145, 78, 71, 158]","[0.6879432797431946, 0.25790753960609436, 0.23252280056476593, 0.18613606691360474, 0.231453999876976, 0.1584821492433548, 0.2492113560438156]"
325,0.23517382413087934,0.22547264720490592,1.0,1.0,290,913,0.3176341730558598,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.387, 0.186, 0.115, 0.157, 0.377, 0.153, 0.25]","[0.24138003587722778, 0.09423303604125977, 0.08525131642818451, 0.17285872995853424, 0.19127821922302246, 0.11760532110929489, 0.09739311784505844]","[1.0, 0.39039283990859985, 0.35318297147750854, 0.7161268591880798, 0.7924359440803528, 0.4872205853462219, 0.4034845530986786]","[183, 148, 105, 147, 93, 112, 125]","[121, 36, 26, 25, 28, 19, 35]","[0.6612021923065186, 0.2432432472705841, 0.24761904776096344, 0.17006802558898926, 0.301075279712677, 0.1696428507566452, 0.2800000011920929]","[1452, 970, 763, 926, 430, 560, 759]","[994, 248, 179, 170, 106, 90, 193]","[0.6845729947090149, 0.25567010045051575, 0.2346002608537674, 0.18358531594276428, 0.24651162326335907, 0.1607142835855484, 0.2542819380760193]"
350,0.2331288343558282,0.21726716420431408,1.0,1.0,270,931,0.2900107411385607,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.387, 0.271, 0.038, 0.086, 0.416, 0.203, 0.217]","[0.15705794095993042, 0.1624547690153122, 0.07898476719856262, 0.1283050924539566, 0.21188877522945404, 0.15786728262901306, 0.10344112664461136]","[0.7412282228469849, 0.7666983008384705, 0.3727652132511139, 0.6055303812026978, 1.0, 0.7450478672981262, 0.48818597197532654]","[198, 148, 141, 130, 90, 116, 108]","[107, 45, 38, 27, 19, 12, 22]","[0.5404040217399597, 0.30405405163764954, 0.26950353384017944, 0.20769231021404266, 0.21111111342906952, 0.1034482792019844, 0.20370370149612427]","[1650, 1118, 904, 1056, 520, 676, 867]","[1101, 293, 217, 197, 125, 102, 215]","[0.6672727465629578, 0.26207512617111206, 0.2400442510843277, 0.18655303120613098, 0.24038460850715637, 0.15088757872581482, 0.24798154830932617]"
375,0.23721881390593047,0.2194245841377895,1.0,1.0,300,1013,0.29615004935834155,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.413, 0.4, 0.077, 0.057, 0.325, 0.203, 0.167]","[0.24199071526527405, 0.19034872949123383, 0.20953308045864105, 0.06224892660975456, 0.14566828310489655, 0.09239877015352249, 0.05781122297048569]","[1.0, 0.7865951657295227, 0.8658723831176758, 0.2572368383407593, 0.601958155632019, 0.3818277418613434, 0.23889851570129395]","[201, 153, 132, 160, 108, 132, 127]","[121, 43, 27, 26, 30, 24, 29]","[0.6019900441169739, 0.2810457646846771, 0.20454545319080353, 0.16249999403953552, 0.2777777910232544, 0.1818181872367859, 0.22834645211696625]","[1851, 1271, 1036, 1216, 628, 808, 994]","[1222, 336, 244, 223, 155, 126, 244]","[0.6601836681365967, 0.2643587589263916, 0.23552124202251434, 0.18338815867900848, 0.2468152940273285, 0.15594059228897095, 0.24547283351421356]"
400,0.2167689161554192,0.19391328873264485,1.0,1.0,293,1005,0.2915422885572139,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.44, 0.057, 0.128, 0.071, 0.377, 0.119, 0.3]","[0.19237017631530762, 0.08142632246017456, 0.152418851852417, 0.1105082631111145, 0.16117730736732483, 0.08911415189504623, 0.21298468112945557]","[0.9032113552093506, 0.382310688495636, 0.7156329154968262, 0.5188554525375366, 0.7567554116249084, 0.4184063971042633, 1.0]","[171, 170, 102, 173, 110, 130, 149]","[105, 48, 22, 34, 26, 21, 37]","[0.6140350699424744, 0.2823529541492462, 0.21568627655506134, 0.19653178751468658, 0.23636363446712494, 0.16153846681118011, 0.24832214415073395]","[2022, 1441, 1138, 1389, 738, 938, 1143]","[1327, 384, 266, 257, 181, 147, 281]","[0.6562809348106384, 0.2664816081523895, 0.23374341428279877, 0.1850252002477646, 0.2452574521303177, 0.15671642124652863, 0.2458442747592926]"
425,0.24948875255623723,0.23387957419647257,1.0,1.0,319,1064,0.299812030075188,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.44, 0.243, 0.103, 0.057, 0.39, 0.237, 0.267]","[0.20833121240139008, 0.15129128098487854, 0.1042916476726532, 0.11782114207744598, 0.17889782786369324, 0.14135625958442688, 0.09801036864519119]","[1.0, 0.7262055277824402, 0.5006049871444702, 0.5655472278594971, 0.8587183356285095, 0.6785169243812561, 0.4704545736312866]","[219, 180, 124, 149, 121, 122, 149]","[123, 42, 25, 34, 30, 23, 42]","[0.5616438388824463, 0.23333333432674408, 0.2016129046678543, 0.2281879186630249, 0.24793387949466705, 0.18852458894252777, 0.281879186630249]","[2241, 1621, 1262, 1538, 859, 1060, 1292]","[1450, 426, 291, 291, 211, 170, 323]","[0.6470325589179993, 0.26280075311660767, 0.23058636486530304, 0.18920676410198212, 0.24563445150852203, 0.1603773534297943, 0.25]"
450,0.21881390593047034,0.2071072297629228,1.0,1.0,297,993,0.2990936555891239,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.387, 0.1, 0.115, 0.086, 0.39, 0.153, 0.283]","[0.12396202981472015, 0.0716470405459404, 0.12984561920166016, 0.22419896721839905, 0.16122111678123474, 0.14827296137809753, 0.14085204899311066]","[0.5529108047485352, 0.3195689916610718, 0.5791535377502441, 1.0, 0.7190983891487122, 0.6613454222679138, 0.6282457709312439]","[208, 154, 122, 157, 105, 113, 134]","[131, 44, 27, 26, 31, 5, 33]","[0.629807710647583, 0.2857142984867096, 0.22131147980690002, 0.1656050980091095, 0.29523810744285583, 0.044247787445783615, 0.24626865983009338]","[2449, 1775, 1384, 1695, 964, 1173, 1426]","[1581, 470, 318, 317, 242, 175, 356]","[0.6455696225166321, 0.26478874683380127, 0.2297687828540802, 0.18702064454555511, 0.2510373592376709, 0.14919011294841766, 0.24964937567710876]"
475,0.22699386503067484,0.2127630197421738,1.0,1.0,289,953,0.30325288562434416,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.387, 0.143, 0.038, 0.114, 0.377, 0.237, 0.3]","[0.16240015625953674, 0.13551737368106842, 0.11427366733551025, 0.08952128142118454, 0.20850913226604462, 0.14387483894824982, 0.14590325951576233]","[0.7788634896278381, 0.6499349474906921, 0.548051118850708, 0.42933985590934753, 1.0, 0.6900169849395752, 0.6997451782226562]","[191, 134, 138, 137, 98, 114, 141]","[122, 34, 34, 26, 17, 21, 35]","[0.6387434601783752, 0.2537313401699066, 0.24637681245803833, 0.18978102505207062, 0.1734693944454193, 0.18421052396297455, 0.24822695553302765]","[2640, 1909, 1522, 1832, 1062, 1287, 1567]","[1703, 504, 352, 343, 259, 196, 391]","[0.6450757384300232, 0.26401257514953613, 0.23127463459968567, 0.1872270703315735, 0.24387946724891663, 0.1522921472787857, 0.2495213747024536]"
record_time,best_step,test_acc,test_f1,device_idx,dataset,n_labeled_per_class,bs,ul_ratio,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,seed
20240123-192501,225,0.18200408997955012,0.1673905597520536,0,code_complex/java_extended_data,5,8,10,1e-05,1,0.98,True,2,True,True,0.9,True,0.9,25,10,100000,1
