step,acc_val,f1_val,acc_train,f1_train,psl_correct,psl_total,acc_psl,pslt_global,cw_acc_train,cw_acc_val,cw_avg_prob,local_threshold,cw_psl_total_eval,cw_psl_correct_eval,cw_psl_acc_eval,cw_psl_total_accum,cw_psl_correct_accum,cw_psl_acc_accum
250,0.27607361963190186,0.2664731466145149,1.0,1.0,229,803,0.2851805728518057,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.373, 0.429, 0.103, 0.114, 0.286, 0.203, 0.45]","[0.15929362177848816, 0.14298571646213531, 0.0927077904343605, 0.05882582440972328, 0.13996705412864685, 0.13953596353530884, 0.26668378710746765]","[0.5973127484321594, 0.5361620187759399, 0.34763190150260925, 0.22058267891407013, 0.5248427391052246, 0.523226261138916, 1.0]","[104, 106, 90, 174, 97, 158, 74]","[51, 47, 17, 22, 30, 38, 24]","[0.49038460850715637, 0.4433962404727936, 0.18888889253139496, 0.12643678486347198, 0.30927833914756775, 0.2405063360929489, 0.3243243098258972]","[756, 587, 424, 963, 507, 916, 382]","[434, 296, 71, 126, 167, 242, 122]","[0.5740740895271301, 0.504258930683136, 0.1674528270959854, 0.13084112107753754, 0.3293885588645935, 0.264192134141922, 0.3193717300891876]"
275,0.2719836400817996,0.2628312681532245,1.0,1.0,284,988,0.2874493927125506,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.373, 0.471, 0.103, 0.157, 0.247, 0.22, 0.35]","[0.22656691074371338, 0.1631556898355484, 0.08248138427734375, 0.11811541765928268, 0.13158348202705383, 0.15764567255973816, 0.12045120447874069]","[1.0, 0.720121443271637, 0.36404868960380554, 0.5213268399238586, 0.5807709693908691, 0.695801854133606, 0.5316363573074341]","[103, 157, 110, 198, 147, 168, 105]","[56, 80, 18, 28, 34, 38, 30]","[0.5436893105506897, 0.5095541477203369, 0.16363635659217834, 0.14141413569450378, 0.2312925159931183, 0.2261904776096344, 0.2857142984867096]","[859, 744, 534, 1161, 654, 1084, 487]","[490, 376, 89, 154, 201, 280, 152]","[0.5704307556152344, 0.5053763389587402, 0.1666666716337204, 0.13264426589012146, 0.30733945965766907, 0.25830256938934326, 0.31211498379707336]"
300,0.278118609406953,0.2706845306154743,1.0,1.0,301,985,0.30558375634517765,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.36, 0.371, 0.103, 0.157, 0.312, 0.203, 0.467]","[0.21013018488883972, 0.09058967977762222, 0.05203171446919441, 0.10079983621835709, 0.20975039899349213, 0.14883598685264587, 0.18786193430423737]","[1.0, 0.4311121702194214, 0.24761655926704407, 0.47970184683799744, 0.9981926083564758, 0.708303689956665, 0.8940263986587524]","[129, 126, 100, 203, 147, 180, 100]","[62, 59, 19, 33, 43, 45, 40]","[0.4806201457977295, 0.4682539701461792, 0.1899999976158142, 0.1625615805387497, 0.2925170063972473, 0.25, 0.4000000059604645]","[988, 870, 634, 1364, 801, 1264, 587]","[552, 435, 108, 187, 244, 325, 192]","[0.5587044358253479, 0.5, 0.17034700512886047, 0.13709677755832672, 0.3046192228794098, 0.2571202516555786, 0.3270868957042694]"
325,0.2658486707566462,0.25569698914737904,1.0,1.0,306,991,0.3087790110998991,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.36, 0.443, 0.103, 0.1, 0.221, 0.22, 0.45]","[0.17441366612911224, 0.19133450090885162, 0.1169440895318985, 0.13237065076828003, 0.08532164990901947, 0.0853957012295723, 0.21421951055526733]","[0.8141819834709167, 0.8931702971458435, 0.545907735824585, 0.6179206371307373, 0.398290753364563, 0.39863643050193787, 1.0]","[164, 137, 110, 203, 119, 170, 88]","[85, 63, 26, 31, 35, 41, 25]","[0.5182926654815674, 0.45985400676727295, 0.23636363446712494, 0.15270936489105225, 0.29411765933036804, 0.24117647111415863, 0.28409090638160706]","[1152, 1007, 744, 1567, 920, 1434, 675]","[637, 498, 134, 218, 279, 366, 217]","[0.5529513955116272, 0.49453821778297424, 0.18010753393173218, 0.13911934196949005, 0.303260862827301, 0.2552301287651062, 0.32148149609565735]"
350,0.2883435582822086,0.28335576471833207,1.0,1.0,297,978,0.30368098159509205,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.373, 0.471, 0.231, 0.114, 0.234, 0.22, 0.383]","[0.27149927616119385, 0.1843576431274414, 0.10106686502695084, 0.05438048020005226, 0.08513026684522629, 0.2089158296585083, 0.09464944154024124]","[1.0, 0.679035484790802, 0.3722546398639679, 0.20029696822166443, 0.31355613470077515, 0.7694894671440125, 0.34861764311790466]","[148, 140, 96, 194, 143, 162, 95]","[89, 66, 18, 17, 38, 40, 29]","[0.6013513803482056, 0.4714285731315613, 0.1875, 0.08762886375188828, 0.2657342553138733, 0.2469135820865631, 0.3052631616592407]","[1300, 1147, 840, 1761, 1063, 1596, 770]","[726, 564, 152, 235, 317, 406, 246]","[0.5584615468978882, 0.49171751737594604, 0.18095238506793976, 0.13344690203666687, 0.29821261763572693, 0.25438597798347473, 0.3194805085659027]"
375,0.2740286298568507,0.2727037641201538,1.0,1.0,350,1102,0.3176043557168784,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.36, 0.386, 0.205, 0.143, 0.221, 0.22, 0.4]","[0.20696477591991425, 0.15480172634124756, 0.15910878777503967, 0.07495192438364029, 0.12141551822423935, 0.1481875628232956, 0.13456949591636658]","[1.0, 0.747961699962616, 0.768772304058075, 0.3621482253074646, 0.5866482257843018, 0.7160037755966187, 0.6502048373222351]","[181, 129, 135, 195, 179, 168, 115]","[93, 78, 21, 29, 48, 39, 42]","[0.5138121843338013, 0.604651153087616, 0.15555556118488312, 0.1487179547548294, 0.2681564390659332, 0.2321428507566452, 0.365217387676239]","[1481, 1276, 975, 1956, 1242, 1764, 885]","[819, 642, 173, 264, 365, 445, 288]","[0.5530047416687012, 0.5031347870826721, 0.17743590474128723, 0.1349693238735199, 0.2938808500766754, 0.2522675693035126, 0.3254237174987793]"
400,0.2883435582822086,0.2762450694703979,1.0,1.0,353,1050,0.3361904761904762,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.36, 0.557, 0.167, 0.1, 0.234, 0.22, 0.4]","[0.12601785361766815, 0.16315272450447083, 0.107874296605587, 0.10729197412729263, 0.21142427623271942, 0.10891112685203552, 0.17532752454280853]","[0.5960425138473511, 0.7716839909553528, 0.5102266073226929, 0.5074723362922668, 1.0, 0.5151306390762329, 0.8292686343193054]","[150, 143, 125, 169, 171, 168, 124]","[94, 80, 27, 26, 35, 44, 47]","[0.6266666650772095, 0.559440553188324, 0.2160000056028366, 0.1538461595773697, 0.20467835664749146, 0.261904776096344, 0.3790322542190552]","[1631, 1419, 1100, 2125, 1413, 1932, 1009]","[913, 722, 200, 290, 400, 489, 335]","[0.5597792863845825, 0.5088090300559998, 0.1818181872367859, 0.13647058606147766, 0.2830856442451477, 0.2531055808067322, 0.332011878490448]"
425,0.294478527607362,0.2858882154084842,1.0,1.0,349,1140,0.306140350877193,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.373, 0.529, 0.192, 0.1, 0.234, 0.237, 0.417]","[0.19871962070465088, 0.23003031313419342, 0.1612091362476349, 0.06413492560386658, 0.11635995656251907, 0.10125385969877243, 0.12829197943210602]","[0.8638845086097717, 1.0, 0.7008169293403625, 0.2788107693195343, 0.5058462023735046, 0.4401761591434479, 0.5577176809310913]","[211, 125, 134, 180, 154, 198, 138]","[114, 52, 28, 19, 33, 54, 49]","[0.5402843356132507, 0.41600000858306885, 0.20895522832870483, 0.10555555671453476, 0.2142857164144516, 0.27272728085517883, 0.3550724685192108]","[1842, 1544, 1234, 2305, 1567, 2130, 1147]","[1027, 774, 228, 309, 433, 543, 384]","[0.5575461387634277, 0.5012953281402588, 0.18476499617099762, 0.13405640423297882, 0.27632418274879456, 0.2549295723438263, 0.33478638529777527]"
record_time,best_step,test_acc,test_f1,device_idx,dataset,n_labeled_per_class,bs,ul_ratio,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,seed
20240122-012612,175,0.2147239263803681,0.16857416222869287,0,code_complex/java_extended_data,3,8,10,1e-05,1,0.98,True,2,True,True,0.9,True,0.9,25,10,100000,1
