step,acc_train,f1_train,cw_acc_train,acc_val,f1_val,cw_acc_val,acc_test,f1_test,cw_acc_test,psl_correct,psl_total,acc_psl,pslt_global,cw_avg_prob,local_threshold,cw_psl_total_eval,cw_psl_correct_eval,cw_psl_acc_eval,cw_psl_total_accum,cw_psl_correct_accum,cw_psl_acc_accum
250,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.2965235173824131,0.2950327968060917,"[0.427, 0.386, 0.205, 0.386, 0.052, 0.441, 0.217]",0.3333333333333333,0.3302956697036585,"[0.453, 0.571, 0.221, 0.4, 0.105, 0.267, 0.328]",273,781,0.3495518565941101,0.98,"[0.07633838802576065, 0.11720164865255356, 0.21650853753089905, 0.21015103161334991, 0.10706580430269241, 0.16948997974395752, 0.10324442386627197]","[0.35258835554122925, 0.5413257479667664, 1.0, 0.970636248588562, 0.4945107698440552, 0.7828328013420105, 0.47686076164245605]","[124, 140, 93, 80, 125, 89, 130]","[85, 62, 22, 30, 20, 26, 28]","[0.6854838728904724, 0.44285714626312256, 0.23655913770198822, 0.375, 0.1599999964237213, 0.2921348214149475, 0.2153846174478531]","[978, 873, 460, 536, 681, 476, 732]","[653, 360, 118, 193, 107, 127, 160]","[0.6676891446113586, 0.41237112879753113, 0.25652173161506653, 0.36007463932037354, 0.15712188184261322, 0.2668067216873169, 0.2185792326927185]"
275,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.2965235173824131,0.30563774533630966,"[0.453, 0.271, 0.192, 0.329, 0.195, 0.475, 0.183]",0.3047034764826176,0.30920636988233724,"[0.507, 0.371, 0.169, 0.314, 0.276, 0.2, 0.279]",290,826,0.35108958837772397,0.98,"[0.08347472548484802, 0.09532129019498825, 0.12928275763988495, 0.11403151601552963, 0.14600379765033722, 0.18343816697597504, 0.24844759702682495]","[0.3359852433204651, 0.38366758823394775, 0.5203622579574585, 0.4589761197566986, 0.5876643657684326, 0.7383374571800232, 1.0]","[132, 143, 86, 96, 132, 103, 134]","[85, 64, 26, 38, 17, 36, 24]","[0.6439393758773804, 0.4475524425506592, 0.302325576543808, 0.3958333432674408, 0.12878787517547607, 0.34951457381248474, 0.17910447716712952]","[1110, 1016, 546, 632, 813, 579, 866]","[738, 424, 144, 231, 124, 163, 184]","[0.6648648381233215, 0.4173228442668915, 0.2637362778186798, 0.3655063211917877, 0.1525215208530426, 0.2815198600292206, 0.2124711275100708]"
300,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.30879345603271985,0.313309826863471,"[0.467, 0.286, 0.192, 0.457, 0.117, 0.441, 0.233]",0.3394683026584867,0.3372613688062605,"[0.6, 0.371, 0.182, 0.471, 0.224, 0.217, 0.295]",272,845,0.32189349112426036,0.98,"[0.08591540902853012, 0.129355788230896, 0.11187882721424103, 0.29654598236083984, 0.14302998781204224, 0.08116887509822845, 0.1521049439907074]","[0.289720356464386, 0.43620818853378296, 0.3772731125354767, 1.0, 0.48231977224349976, 0.2737143039703369, 0.512921929359436]","[135, 152, 100, 100, 130, 89, 139]","[78, 65, 31, 28, 18, 27, 25]","[0.5777778029441833, 0.42763158679008484, 0.3100000023841858, 0.2800000011920929, 0.13846154510974884, 0.30337077379226685, 0.17985612154006958]","[1245, 1168, 646, 732, 943, 668, 1005]","[816, 489, 175, 259, 142, 190, 209]","[0.6554216742515564, 0.4186643958091736, 0.27089783549308777, 0.3538251221179962, 0.15058325231075287, 0.284431129693985, 0.20796020328998566]"
325,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.310838445807771,0.3042784915908302,"[0.493, 0.329, 0.179, 0.429, 0.065, 0.508, 0.217]",0.3394683026584867,0.32934245370728055,"[0.627, 0.443, 0.221, 0.443, 0.053, 0.283, 0.311]",325,1005,0.32338308457711445,0.98,"[0.1671469658613205, 0.1350962370634079, 0.1536642462015152, 0.17450298368930817, 0.06689628958702087, 0.11860360950231552, 0.18408949673175812]","[0.9079657793045044, 0.7338617444038391, 0.8347257375717163, 0.9479247331619263, 0.3633900284767151, 0.6442714929580688, 1.0]","[167, 170, 129, 84, 166, 137, 152]","[96, 75, 31, 30, 21, 46, 26]","[0.57485032081604, 0.44117647409439087, 0.24031007289886475, 0.3571428656578064, 0.1265060305595398, 0.33576643466949463, 0.17105263471603394]","[1412, 1338, 775, 816, 1109, 805, 1157]","[912, 564, 206, 289, 163, 236, 235]","[0.645892322063446, 0.42152467370033264, 0.2658064663410187, 0.3541666567325592, 0.14697925746440887, 0.29316771030426025, 0.20311149954795837]"
350,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.3312883435582822,0.3217797921109727,"[0.413, 0.4, 0.282, 0.443, 0.052, 0.576, 0.2]",0.3333333333333333,0.32285134831799456,"[0.48, 0.529, 0.26, 0.386, 0.039, 0.383, 0.279]",335,934,0.35867237687366166,0.98,"[0.14570213854312897, 0.17703717947006226, 0.16018801927566528, 0.18147432804107666, 0.031730279326438904, 0.10767355561256409, 0.19619424641132355]","[0.7426422834396362, 0.9023566246032715, 0.8164766430854797, 0.9249727129936218, 0.1617289036512375, 0.5488109588623047, 1.0]","[143, 157, 115, 120, 134, 107, 158]","[98, 69, 21, 47, 28, 36, 36]","[0.6853147149085999, 0.4394904375076294, 0.1826086938381195, 0.3916666805744171, 0.20895522832870483, 0.336448609828949, 0.2278480976819992]","[1555, 1495, 890, 936, 1243, 912, 1315]","[1010, 633, 227, 336, 191, 272, 271]","[0.6495176553726196, 0.42341136932373047, 0.2550561726093292, 0.3589743673801422, 0.15366050601005554, 0.2982456088066101, 0.20608365535736084]"
375,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.3210633946830266,0.32113334846262054,"[0.44, 0.357, 0.269, 0.457, 0.117, 0.458, 0.167]",0.34355828220858897,0.3441635510492486,"[0.56, 0.457, 0.208, 0.457, 0.171, 0.267, 0.279]",315,1001,0.3146853146853147,0.98,"[0.10631480813026428, 0.20157845318317413, 0.18657007813453674, 0.21410049498081207, 0.08874811232089996, 0.11689316481351852, 0.08579470217227936]","[0.49656498432159424, 0.9415132403373718, 0.8714135885238647, 1.0, 0.4145161509513855, 0.5459733605384827, 0.40072163939476013]","[147, 167, 141, 101, 155, 142, 148]","[86, 77, 43, 29, 22, 39, 19]","[0.5850340127944946, 0.46107783913612366, 0.304964542388916, 0.2871287167072296, 0.14193548262119293, 0.27464789152145386, 0.12837837636470795]","[1702, 1662, 1031, 1037, 1398, 1054, 1463]","[1096, 710, 270, 365, 213, 311, 290]","[0.6439483165740967, 0.4271961450576782, 0.26188167929649353, 0.35197684168815613, 0.15236051380634308, 0.2950664162635803, 0.1982228308916092]"
400,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.30879345603271985,0.3208647591882677,"[0.467, 0.329, 0.179, 0.386, 0.169, 0.458, 0.2]",0.33537832310838445,0.33975444710392866,"[0.547, 0.443, 0.208, 0.357, 0.263, 0.217, 0.295]",330,920,0.358695652173913,0.98,"[0.08987599611282349, 0.13248278200626373, 0.11644114553928375, 0.20080852508544922, 0.20744824409484863, 0.10003359615802765, 0.15290957689285278]","[0.43324539065361023, 0.6386305093765259, 0.561302125453949, 0.9679933786392212, 1.0, 0.4822098910808563, 0.7370975017547607]","[152, 161, 115, 95, 149, 113, 135]","[95, 73, 28, 38, 25, 42, 29]","[0.625, 0.4534161388874054, 0.24347825348377228, 0.4000000059604645, 0.16778524219989777, 0.37168142199516296, 0.21481481194496155]","[1854, 1823, 1146, 1132, 1547, 1167, 1598]","[1191, 783, 298, 403, 238, 353, 319]","[0.6423948407173157, 0.42951178550720215, 0.2600349187850952, 0.35600706934928894, 0.1538461595773697, 0.30248501896858215, 0.19962452352046967]"
425,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.30879345603271985,0.30426159040905737,"[0.427, 0.414, 0.141, 0.4, 0.117, 0.508, 0.2]",0.3292433537832311,0.3224114721838038,"[0.467, 0.571, 0.156, 0.386, 0.132, 0.317, 0.295]",313,900,0.3477777777777778,0.98,"[0.1677674502134323, 0.22403688728809357, 0.09737234562635422, 0.18405206501483917, 0.10644453763961792, 0.10917575657367706, 0.11115077883005142]","[0.7488385438919067, 1.0, 0.43462640047073364, 0.8215256929397583, 0.47512057423591614, 0.4873115122318268, 0.4961271286010742]","[154, 124, 142, 101, 127, 107, 145]","[94, 52, 40, 38, 25, 32, 32]","[0.6103895902633667, 0.4193548262119293, 0.28169015049934387, 0.3762376308441162, 0.19685038924217224, 0.29906541109085083, 0.22068965435028076]","[2008, 1947, 1288, 1233, 1674, 1274, 1743]","[1285, 835, 338, 441, 263, 385, 351]","[0.6399402618408203, 0.4288649260997772, 0.2624223530292511, 0.35766422748565674, 0.15710872411727905, 0.30219781398773193, 0.20137692987918854]"
450,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.294478527607362,0.29836123409620535,"[0.44, 0.4, 0.192, 0.314, 0.104, 0.458, 0.183]",0.3231083844580777,0.3214330935344428,"[0.507, 0.486, 0.208, 0.343, 0.197, 0.2, 0.311]",314,976,0.32172131147540983,0.98,"[0.049036018550395966, 0.19235242903232574, 0.19402533769607544, 0.13899832963943481, 0.12585929036140442, 0.0930335521697998, 0.20669493079185486]","[0.23723861575126648, 0.9306102991104126, 0.9387038946151733, 0.672480583190918, 0.6089133024215698, 0.45010077953338623, 1.0]","[137, 154, 152, 89, 162, 121, 161]","[79, 68, 34, 29, 25, 42, 37]","[0.5766423344612122, 0.44155845046043396, 0.22368420660495758, 0.3258427083492279, 0.15432098507881165, 0.3471074402332306, 0.22981366515159607]","[2145, 2101, 1440, 1322, 1836, 1395, 1904]","[1364, 903, 372, 470, 288, 427, 388]","[0.6358974575996399, 0.4297953248023987, 0.25833332538604736, 0.35552194714546204, 0.1568627506494522, 0.3060931861400604, 0.20378151535987854]"
475,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.3210633946830266,0.31974345904275203,"[0.467, 0.414, 0.244, 0.4, 0.117, 0.458, 0.167]",0.3496932515337423,0.3472535115756866,"[0.56, 0.529, 0.195, 0.443, 0.171, 0.267, 0.279]",319,991,0.3218970736629667,0.98,"[0.06565415114164352, 0.16681809723377228, 0.24012383818626404, 0.13885918259620667, 0.11136668920516968, 0.13763506710529327, 0.13954278826713562]","[0.2734178900718689, 0.6947169303894043, 1.0, 0.5782815217971802, 0.46378856897354126, 0.5731837153434753, 0.5811284184455872]","[154, 143, 128, 118, 163, 123, 162]","[94, 58, 27, 35, 28, 40, 37]","[0.6103895902633667, 0.4055944085121155, 0.2109375, 0.29661017656326294, 0.17177914083003998, 0.3252032399177551, 0.22839505970478058]","[2299, 2244, 1568, 1440, 1999, 1518, 2066]","[1458, 961, 399, 505, 316, 467, 425]","[0.6341887712478638, 0.4282531142234802, 0.2544642984867096, 0.3506944477558136, 0.15807904303073883, 0.3076416254043579, 0.2057115137577057]"
500,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.294478527607362,0.2961453844559917,"[0.427, 0.414, 0.167, 0.329, 0.143, 0.441, 0.167]",0.3292433537832311,0.3263412439865581,"[0.52, 0.543, 0.234, 0.314, 0.184, 0.217, 0.279]",351,1047,0.335243553008596,0.98,"[0.15761655569076538, 0.17542286217212677, 0.13647663593292236, 0.14112821221351624, 0.1524270921945572, 0.15573355555534363, 0.0811949297785759]","[0.8984949588775635, 1.0, 0.7779865860939026, 0.8045029640197754, 0.8689123392105103, 0.8877608776092529, 0.4628525972366333]","[169, 159, 136, 139, 175, 114, 155]","[103, 77, 29, 50, 21, 36, 35]","[0.6094674468040466, 0.48427674174308777, 0.2132352888584137, 0.35971224308013916, 0.11999999731779099, 0.31578946113586426, 0.22580644488334656]","[2468, 2403, 1704, 1579, 2174, 1632, 2221]","[1561, 1038, 428, 555, 337, 503, 460]","[0.6324959397315979, 0.4319600462913513, 0.2511737048625946, 0.35148829221725464, 0.1550137996673584, 0.3082107901573181, 0.20711390674114227]"
525,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.310838445807771,0.30943954913627975,"[0.427, 0.343, 0.321, 0.343, 0.078, 0.525, 0.167]",0.32719836400818,0.33110000425659697,"[0.413, 0.4, 0.338, 0.357, 0.118, 0.367, 0.311]",330,1026,0.3216374269005848,0.98,"[0.11628551036119461, 0.09228114038705826, 0.18870487809181213, 0.18766722083091736, 0.10831944644451141, 0.22196698188781738, 0.0847746729850769]","[0.523886501789093, 0.4157426357269287, 0.8501484394073486, 0.84547358751297, 0.48799800872802734, 1.0, 0.38192468881607056]","[142, 171, 114, 144, 168, 113, 174]","[85, 78, 27, 44, 27, 36, 33]","[0.5985915660858154, 0.45614033937454224, 0.2368421107530594, 0.3055555522441864, 0.1607142835855484, 0.3185840845108032, 0.18965516984462738]","[2610, 2574, 1818, 1723, 2342, 1745, 2395]","[1646, 1116, 455, 599, 364, 539, 493]","[0.6306513547897339, 0.4335664212703705, 0.25027501583099365, 0.3476494550704956, 0.15542271733283997, 0.30888253450393677, 0.20584550499916077]"
550,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.28629856850715746,0.28711695331732645,"[0.493, 0.371, 0.154, 0.286, 0.117, 0.441, 0.167]",0.3128834355828221,0.3064222509084961,"[0.547, 0.471, 0.169, 0.3, 0.171, 0.2, 0.328]",354,1005,0.3522388059701492,0.98,"[0.2076113373041153, 0.13262684643268585, 0.13993029296398163, 0.12359729409217834, 0.12089824676513672, 0.09525644034147263, 0.180079385638237]","[1.0, 0.6388227343559265, 0.6740012168884277, 0.5953301787376404, 0.5823296904563904, 0.45882099866867065, 0.867387056350708]","[152, 138, 128, 134, 157, 116, 180]","[105, 65, 40, 41, 27, 34, 42]","[0.6907894611358643, 0.47101449966430664, 0.3125, 0.305970162153244, 0.1719745248556137, 0.2931034564971924, 0.23333333432674408]","[2762, 2712, 1946, 1857, 2499, 1861, 2575]","[1751, 1181, 495, 640, 391, 573, 535]","[0.6339609026908875, 0.4354719817638397, 0.2543679475784302, 0.34464189410209656, 0.15646257996559143, 0.30789896845817566, 0.20776699483394623]"
575,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.294478527607362,0.29406239686730257,"[0.467, 0.414, 0.141, 0.357, 0.104, 0.424, 0.183]",0.3231083844580777,0.3166530554402904,"[0.52, 0.486, 0.156, 0.414, 0.171, 0.2, 0.311]",325,1027,0.31645569620253167,0.98,"[0.15684328973293304, 0.20986175537109375, 0.13274241983890533, 0.09068810194730759, 0.13693749904632568, 0.09271176159381866, 0.1802150011062622]","[0.7473648190498352, 1.0, 0.6325231790542603, 0.4321325719356537, 0.6525129079818726, 0.4417754113674164, 0.8587319850921631]","[158, 162, 106, 149, 164, 118, 170]","[93, 69, 32, 49, 18, 29, 35]","[0.5886076092720032, 0.42592594027519226, 0.30188679695129395, 0.3288590610027313, 0.10975609719753265, 0.24576270580291748, 0.20588235557079315]","[2920, 2874, 2052, 2006, 2663, 1979, 2745]","[1844, 1250, 527, 689, 409, 602, 570]","[0.6315068602561951, 0.4349339008331299, 0.2568226158618927, 0.3434695899486542, 0.15358617901802063, 0.30419403314590454, 0.20765027403831482]"
600,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.2965235173824131,0.2969804021759918,"[0.44, 0.414, 0.154, 0.357, 0.13, 0.424, 0.183]",0.30879345603271985,0.30378679841159123,"[0.453, 0.5, 0.221, 0.343, 0.132, 0.2, 0.311]",369,1168,0.3159246575342466,0.98,"[0.11411610245704651, 0.155379980802536, 0.1338384449481964, 0.16045533120632172, 0.1156068742275238, 0.15560200810432434, 0.1650010198354721]","[0.6916084885597229, 0.9416910409927368, 0.8111370801925659, 0.9724505543708801, 0.7006434202194214, 0.9430366158485413, 1.0]","[168, 181, 162, 183, 146, 149, 179]","[98, 80, 35, 59, 26, 38, 33]","[0.5833333134651184, 0.4419889450073242, 0.21604938805103302, 0.3224043846130371, 0.1780821979045868, 0.25503355264663696, 0.18435753881931305]","[3088, 3055, 2214, 2189, 2809, 2128, 2924]","[1942, 1330, 562, 748, 435, 640, 603]","[0.6288859844207764, 0.4353518784046173, 0.2538391947746277, 0.34170854091644287, 0.15485937893390656, 0.30075186491012573, 0.20622435212135315]"
record_time,best_step,test_acc,test_f1,device_idx,dataset,n_labeled_per_class,bs,ul_ratio,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,seed
20240126-222817,350,0.3210633946830266,0.31239402983821346,0,code_complex/java_extended_data,5,7,10,1e-05,1,0.98,True,2,True,True,0.9,False,0.9,25,10,100000,4
