step,acc_val,f1_val,acc_train,f1_train,psl_correct,psl_total,acc_psl,pslt_global,cw_acc_train,cw_acc_val,cw_avg_prob,local_threshold,cw_psl_total_eval,cw_psl_correct_eval,cw_psl_acc_eval,cw_psl_total_accum,cw_psl_correct_accum,cw_psl_acc_accum
300,0.31901840490797545,0.31546818853583464,1.0,1.0,322,796,0.4045226130653266,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.587, 0.471, 0.244, 0.214, 0.104, 0.136, 0.483]","[0.19724421203136444, 0.14798027276992798, 0.13315549492835999, 0.10687680542469025, 0.1305943727493286, 0.1605912446975708, 0.12355738878250122]","[1.0, 0.750238835811615, 0.675079345703125, 0.5418501496315002, 0.6620948314666748, 0.8141747117042542, 0.6264183521270752]","[124, 135, 120, 111, 100, 114, 92]","[95, 80, 30, 26, 32, 22, 37]","[0.7661290168762207, 0.5925925970077515, 0.25, 0.23423422873020172, 0.3199999928474426, 0.19298245012760162, 0.4021739065647125]","[727, 558, 506, 371, 333, 389, 440]","[510, 310, 145, 90, 107, 77, 181]","[0.7015130519866943, 0.5555555820465088, 0.2865612506866455, 0.2425875961780548, 0.3213213086128235, 0.19794344902038574, 0.4113636314868927]"
325,0.35173824130879344,0.3529727819144953,1.0,1.0,292,694,0.4207492795389049,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.587, 0.543, 0.308, 0.229, 0.26, 0.203, 0.3]","[0.1680859923362732, 0.13698068261146545, 0.15683968365192413, 0.1187971830368042, 0.1721321940422058, 0.15915654599666595, 0.08800750225782394]","[0.9764936566352844, 0.7957876920700073, 0.9111583232879639, 0.6901508569717407, 1.0, 0.924618124961853, 0.5112785696983337]","[126, 120, 113, 99, 71, 103, 62]","[94, 78, 28, 22, 20, 19, 31]","[0.7460317611694336, 0.6499999761581421, 0.24778760969638824, 0.2222222238779068, 0.28169015049934387, 0.18446601927280426, 0.5]","[853, 678, 619, 470, 404, 492, 502]","[604, 388, 173, 112, 127, 96, 212]","[0.7080891132354736, 0.5722714066505432, 0.27948305010795593, 0.23829787969589233, 0.3143564462661743, 0.19512194395065308, 0.4223107695579529]"
350,0.3374233128834356,0.33512312495513097,1.0,1.0,303,858,0.3531468531468531,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.56, 0.486, 0.269, 0.343, 0.208, 0.203, 0.267]","[0.20626410841941833, 0.12447796761989594, 0.14050441980361938, 0.16320031881332397, 0.12227366864681244, 0.10470279306173325, 0.13857650756835938]","[1.0, 0.6034882664680481, 0.6811869740486145, 0.7912201285362244, 0.5928014516830444, 0.5076152086257935, 0.6718401312828064]","[142, 130, 129, 110, 97, 134, 116]","[89, 76, 25, 26, 25, 26, 36]","[0.6267605423927307, 0.5846154093742371, 0.19379845261573792, 0.23636363446712494, 0.25773194432258606, 0.19402985274791718, 0.3103448152542114]","[995, 808, 748, 580, 501, 626, 618]","[693, 464, 198, 138, 152, 122, 248]","[0.6964824199676514, 0.5742574334144592, 0.2647058963775635, 0.237931028008461, 0.3033932149410248, 0.194888174533844, 0.4012944996356964]"
375,0.34151329243353784,0.3378773256317643,1.0,1.0,307,796,0.38567839195979897,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.573, 0.529, 0.231, 0.286, 0.325, 0.22, 0.183]","[0.19761615991592407, 0.10999946296215057, 0.14833959937095642, 0.08653995394706726, 0.18671391904354095, 0.1950666457414627, 0.0757240429520607]","[1.0, 0.5566319227218628, 0.750645101070404, 0.43791940808296204, 0.9448312520980835, 0.9870986342430115, 0.38318750262260437]","[168, 116, 114, 85, 86, 129, 98]","[118, 62, 31, 31, 22, 15, 28]","[0.7023809552192688, 0.5344827771186829, 0.2719298303127289, 0.364705890417099, 0.25581395626068115, 0.11627907305955887, 0.2857142984867096]","[1163, 924, 862, 665, 587, 755, 716]","[811, 526, 229, 169, 174, 137, 276]","[0.6973344683647156, 0.5692640542984009, 0.26566123962402344, 0.2541353404521942, 0.29642248153686523, 0.18145695328712463, 0.3854748606681824]"
400,0.36400817995910023,0.3579978074108507,1.0,1.0,332,800,0.415,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.56, 0.6, 0.359, 0.2, 0.143, 0.186, 0.5]","[0.16969548165798187, 0.17370907962322235, 0.16682620346546173, 0.1088242456316948, 0.14640028774738312, 0.09994678199291229, 0.13459765911102295]","[0.976894736289978, 1.0, 0.9603769779205322, 0.626474142074585, 0.8427900671958923, 0.5753687620162964, 0.77484530210495]","[135, 113, 111, 107, 94, 132, 108]","[101, 73, 30, 36, 26, 24, 42]","[0.7481481432914734, 0.6460176706314087, 0.2702702581882477, 0.336448609828949, 0.27659574151039124, 0.1818181872367859, 0.3888888955116272]","[1298, 1037, 973, 772, 681, 887, 824]","[912, 599, 259, 205, 200, 161, 318]","[0.7026194334030151, 0.5776277780532837, 0.26618704199790955, 0.26554402709007263, 0.29368576407432556, 0.18151071667671204, 0.3859223425388336]"
425,0.35173824130879344,0.35114677608077843,1.0,1.0,391,928,0.4213362068965517,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.573, 0.543, 0.231, 0.357, 0.143, 0.203, 0.417]","[0.18052127957344055, 0.19283220171928406, 0.15073376893997192, 0.1707507073879242, 0.0803428664803505, 0.1648983210325241, 0.05992061644792557]","[0.9361573457717896, 1.0, 0.781683623790741, 0.8854885697364807, 0.4166465103626251, 0.855138897895813, 0.310739666223526]","[176, 149, 105, 121, 111, 146, 120]","[129, 88, 32, 39, 29, 27, 47]","[0.7329545617103577, 0.5906040072441101, 0.3047619163990021, 0.32231405377388, 0.2612612545490265, 0.18493150174617767, 0.3916666805744171]","[1474, 1186, 1078, 893, 792, 1033, 944]","[1041, 687, 291, 244, 229, 188, 365]","[0.7062415480613708, 0.5792580246925354, 0.26994433999061584, 0.2732362747192383, 0.2891414165496826, 0.18199418485164642, 0.38665252923965454]"
450,0.3537832310838446,0.34916236822577223,1.0,1.0,420,954,0.44025157232704404,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.547, 0.571, 0.205, 0.257, 0.247, 0.102, 0.55]","[0.18650950491428375, 0.06625600904226303, 0.15697260200977325, 0.1638811230659485, 0.12466668337583542, 0.12598754465579987, 0.1757262945175171]","[1.0, 0.355241984128952, 0.8416332602500916, 0.8786743879318237, 0.6684200167655945, 0.6755020022392273, 0.9421841502189636]","[216, 147, 121, 131, 116, 114, 109]","[147, 88, 41, 44, 31, 21, 48]","[0.6805555820465088, 0.5986394286155701, 0.3388429880142212, 0.3358778655529022, 0.26724138855934143, 0.18421052396297455, 0.4403669834136963]","[1690, 1333, 1199, 1024, 908, 1147, 1053]","[1188, 775, 332, 288, 260, 209, 413]","[0.7029585838317871, 0.5813953280448914, 0.2768974006175995, 0.28125, 0.28634360432624817, 0.18221446871757507, 0.39221271872520447]"
475,0.35173824130879344,0.3506764028550943,1.0,1.0,413,928,0.44504310344827586,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.493, 0.586, 0.282, 0.271, 0.221, 0.136, 0.467]","[0.1214536800980568, 0.18815110623836517, 0.16040943562984467, 0.14128732681274414, 0.1237201988697052, 0.1493665874004364, 0.11561145633459091]","[0.6455113887786865, 1.0, 0.8525564074516296, 0.7509247660636902, 0.6575576663017273, 0.7938650250434875, 0.6144607067108154]","[219, 130, 118, 114, 122, 118, 107]","[154, 76, 37, 38, 39, 21, 48]","[0.7031963467597961, 0.5846154093742371, 0.31355932354927063, 0.3333333432674408, 0.3196721374988556, 0.17796610295772552, 0.44859811663627625]","[1909, 1463, 1317, 1138, 1030, 1265, 1160]","[1342, 851, 369, 326, 299, 230, 461]","[0.7029858827590942, 0.581681489944458, 0.28018224239349365, 0.2864674925804138, 0.2902912497520447, 0.1818181872367859, 0.39741379022598267]"
500,0.3660531697341513,0.3618170631531191,1.0,1.0,406,967,0.41985522233712513,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.56, 0.586, 0.372, 0.243, 0.221, 0.153, 0.4]","[0.19171510636806488, 0.12420564889907837, 0.2522185742855072, 0.11514313519001007, 0.09335444867610931, 0.14172255992889404, 0.08164028823375702]","[0.7601149678230286, 0.4924524128437042, 1.0, 0.45652124285697937, 0.3701331317424774, 0.561903715133667, 0.32368865609169006]","[192, 157, 106, 125, 122, 145, 120]","[139, 94, 34, 31, 34, 28, 46]","[0.7239583134651184, 0.5987260937690735, 0.3207547068595886, 0.24799999594688416, 0.2786885201931, 0.19310344755649567, 0.38333332538604736]","[2101, 1620, 1423, 1263, 1152, 1410, 1280]","[1481, 945, 403, 357, 333, 258, 507]","[0.7049024105072021, 0.5833333134651184, 0.28320449590682983, 0.2826603353023529, 0.2890625, 0.18297871947288513, 0.3960937559604645]"
525,0.36400817995910023,0.35949571788194173,1.0,1.0,424,963,0.4402907580477674,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.587, 0.486, 0.256, 0.214, 0.234, 0.186, 0.6]","[0.20613595843315125, 0.14406582713127136, 0.16184554994106293, 0.10738969594240189, 0.1042725145816803, 0.10774239897727966, 0.1685478836297989]","[1.0, 0.6988874077796936, 0.785139799118042, 0.5209653973579407, 0.5058434009552002, 0.522676408290863, 0.8176539540290833]","[222, 153, 111, 124, 121, 128, 104]","[151, 91, 32, 46, 34, 23, 47]","[0.6801801919937134, 0.5947712659835815, 0.28828829526901245, 0.3709677457809448, 0.28099173307418823, 0.1796875, 0.45192307233810425]","[2323, 1773, 1534, 1387, 1273, 1538, 1384]","[1632, 1036, 435, 403, 367, 281, 554]","[0.7025398015975952, 0.5843203663825989, 0.28357234597206116, 0.2905551493167877, 0.28829535841941833, 0.18270480632781982, 0.40028902888298035]"
record_time,best_step,test_acc,test_f1,device_idx,dataset,n_labeled_per_class,bs,ul_ratio,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,seed
20240122-033820,275,0.25357873210633947,0.20873991311595194,0,code_complex/java_extended_data,10,8,10,1e-05,1,0.98,True,2,True,True,0.9,True,0.9,25,10,100000,2
