step,acc_val,f1_val,acc_train,f1_train,psl_correct,psl_total,acc_psl,pslt_global,cw_acc_train,cw_acc_val,cw_avg_prob,local_threshold,cw_psl_total_eval,cw_psl_correct_eval,cw_psl_acc_eval,cw_psl_total_accum,cw_psl_correct_accum,cw_psl_acc_accum
250,0.3312368972746331,0.33325816135109015,1.0,1.0,334,941,0.35494155154091395,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.558, 0.308, 0.217, 0.19, 0.292, 0.5, 0.28]","[0.1636776328086853, 0.08720804750919342, 0.128528892993927, 0.17449897527694702, 0.16773803532123566, 0.11929401010274887, 0.15905413031578064]","[0.9379861950874329, 0.49976250529289246, 0.7365595698356628, 1.0, 0.9612551331520081, 0.6836373209953308, 0.9114903211593628]","[163, 136, 106, 146, 109, 136, 145]","[109, 61, 19, 43, 20, 66, 16]","[0.6687116622924805, 0.4485294222831726, 0.17924527823925018, 0.2945205569267273, 0.1834862381219864, 0.4852941036224365, 0.11034482717514038]","[902, 684, 344, 658, 507, 656, 607]","[567, 412, 69, 183, 123, 324, 115]","[0.6286031007766724, 0.6023392081260681, 0.2005814015865326, 0.27811551094055176, 0.24260355532169342, 0.49390244483947754, 0.18945634365081787]"
275,0.350104821802935,0.34802436300058337,1.0,1.0,384,1077,0.3565459610027855,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.61, 0.385, 0.169, 0.228, 0.308, 0.517, 0.26]","[0.12628808617591858, 0.1420048028230667, 0.10582125186920166, 0.15514327585697174, 0.17156583070755005, 0.12282460182905197, 0.1763519048690796]","[0.7161141037940979, 0.8052354454994202, 0.6000573039054871, 0.8797369003295898, 0.9728606343269348, 0.6964744925498962, 1.0]","[181, 153, 120, 159, 121, 161, 182]","[111, 71, 21, 48, 31, 77, 25]","[0.6132596731185913, 0.46405228972435, 0.17499999701976776, 0.30188679695129395, 0.25619834661483765, 0.47826087474823, 0.13736264407634735]","[1083, 837, 464, 817, 628, 817, 789]","[678, 483, 90, 231, 154, 401, 140]","[0.6260387897491455, 0.5770609378814697, 0.19396552443504333, 0.2827417254447937, 0.24522292613983154, 0.4908200800418854, 0.17743979394435883]"
300,0.3228511530398323,0.32309068058761753,1.0,1.0,440,1047,0.42024832855778416,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.468, 0.4, 0.084, 0.203, 0.308, 0.603, 0.28]","[0.08058255165815353, 0.17678385972976685, 0.11034025251865387, 0.08891559392213821, 0.24136610329151154, 0.11476961523294449, 0.1872418075799942]","[0.33386027812957764, 0.7324303388595581, 0.4571489095687866, 0.3683847486972809, 1.0, 0.4755001366138458, 0.7757585048675537]","[210, 156, 102, 132, 116, 153, 178]","[140, 85, 17, 55, 29, 89, 25]","[0.6666666865348816, 0.5448718070983887, 0.1666666716337204, 0.4166666567325592, 0.25, 0.5816993713378906, 0.1404494345188141]","[1293, 993, 566, 949, 744, 970, 967]","[818, 568, 107, 286, 183, 490, 165]","[0.6326372623443604, 0.5720040202140808, 0.18904593586921692, 0.30136987566947937, 0.24596774578094482, 0.5051546096801758, 0.1706308126449585]"
325,0.3438155136268344,0.34366999810255916,0.9714285714285714,0.9711399711399711,421,1166,0.36106346483704976,0.98,"[1.0, 1.0, 0.8, 1.0, 1.0, 1.0, 1.0]","[0.506, 0.492, 0.12, 0.228, 0.292, 0.552, 0.28]","[0.14877820014953613, 0.13220907747745514, 0.19257929921150208, 0.08077690750360489, 0.12599283456802368, 0.1473311334848404, 0.17233231663703918]","[0.7725555300712585, 0.686517596244812, 1.0, 0.41944751143455505, 0.6542387008666992, 0.7650414109230042, 0.8948642015457153]","[214, 173, 137, 190, 90, 162, 200]","[129, 71, 33, 54, 22, 89, 23]","[0.6028037667274475, 0.41040462255477905, 0.24087591469287872, 0.28421053290367126, 0.24444444477558136, 0.5493826866149902, 0.11500000208616257]","[1507, 1166, 703, 1139, 834, 1132, 1167]","[947, 639, 140, 340, 205, 579, 188]","[0.6284008026123047, 0.5480274558067322, 0.19914650917053223, 0.2985074520111084, 0.2458033561706543, 0.5114840865135193, 0.16109682619571686]"
350,0.3584905660377358,0.370979908084064,0.9714285714285714,0.9711399711399711,426,1139,0.3740122914837577,0.98,"[1.0, 1.0, 0.8, 1.0, 1.0, 1.0, 1.0]","[0.494, 0.462, 0.181, 0.253, 0.308, 0.534, 0.34]","[0.06500941514968872, 0.14023026823997498, 0.14644058048725128, 0.14831408858299255, 0.1542564481496811, 0.15617886185646057, 0.1895701289176941]","[0.34293070435523987, 0.7397276759147644, 0.7724876403808594, 0.7823705673217773, 0.8137170672416687, 0.8238579630851746, 1.0]","[190, 160, 129, 177, 135, 162, 186]","[120, 63, 38, 63, 45, 77, 20]","[0.6315789222717285, 0.39375001192092896, 0.2945736348628998, 0.35593220591545105, 0.3333333432674408, 0.4753086566925049, 0.10752688348293304]","[1697, 1326, 832, 1316, 969, 1294, 1353]","[1067, 702, 178, 403, 250, 656, 208]","[0.6287566423416138, 0.529411792755127, 0.21394230425357819, 0.30623099207878113, 0.25799793004989624, 0.5069552063941956, 0.15373244881629944]"
375,0.3312368972746331,0.3442256365608851,0.9714285714285714,0.9711399711399711,442,1176,0.3758503401360544,0.98,"[1.0, 1.0, 0.8, 1.0, 1.0, 1.0, 1.0]","[0.494, 0.369, 0.181, 0.266, 0.292, 0.448, 0.3]","[0.10011312365531921, 0.21918971836566925, 0.13956767320632935, 0.10279496014118195, 0.1868559718132019, 0.09575358778238297, 0.15572474896907806]","[0.4567418694496155, 1.0, 0.6367437243461609, 0.46897709369659424, 0.8524851202964783, 0.4368525445461273, 0.7104564309120178]","[210, 179, 137, 175, 131, 146, 198]","[129, 81, 30, 57, 31, 92, 22]","[0.6142857074737549, 0.4525139629840851, 0.21897810697555542, 0.3257142901420593, 0.23664122819900513, 0.6301369667053223, 0.1111111119389534]","[1907, 1505, 969, 1491, 1100, 1440, 1551]","[1196, 783, 208, 460, 281, 748, 230]","[0.6271631121635437, 0.5202657580375671, 0.21465428173542023, 0.30851778388023376, 0.25545454025268555, 0.519444465637207, 0.1482914239168167]"
400,0.3333333333333333,0.3422670699983645,0.9714285714285714,0.9711399711399711,454,1192,0.3808724832214765,0.98,"[1.0, 1.0, 0.8, 1.0, 1.0, 1.0, 1.0]","[0.481, 0.415, 0.253, 0.241, 0.215, 0.483, 0.26]","[0.1099044531583786, 0.15491613745689392, 0.20891432464122772, 0.11686983704566956, 0.1446777731180191, 0.09382584691047668, 0.1708914041519165]","[0.5260742902755737, 0.7415295243263245, 1.0, 0.5594151616096497, 0.6925220489501953, 0.44911161065101624, 0.8179975152015686]","[211, 180, 130, 162, 136, 170, 203]","[143, 88, 28, 53, 30, 91, 21]","[0.6777251362800598, 0.4888888895511627, 0.2153846174478531, 0.327160507440567, 0.22058823704719543, 0.5352941155433655, 0.1034482792019844]","[2118, 1685, 1099, 1653, 1236, 1610, 1754]","[1339, 871, 236, 513, 311, 839, 251]","[0.6322001814842224, 0.5169139504432678, 0.21474067866802216, 0.3103448152542114, 0.2516181170940399, 0.5211179852485657, 0.14310148358345032]"
425,0.3417190775681342,0.3500521890854558,1.0,1.0,454,1233,0.3682076236820762,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.455, 0.492, 0.229, 0.241, 0.231, 0.517, 0.26]","[0.10189932584762573, 0.1692160665988922, 0.1600138545036316, 0.07428886741399765, 0.20092764496803284, 0.11059628427028656, 0.1830577254295349]","[0.5071443915367126, 0.8421741127967834, 0.7963755130767822, 0.3697294592857361, 1.0, 0.5504283905029297, 0.9110628962516785]","[227, 193, 126, 188, 127, 168, 204]","[135, 74, 26, 61, 32, 100, 26]","[0.5947136282920837, 0.3834196925163269, 0.2063492089509964, 0.32446807622909546, 0.25196850299835205, 0.5952380895614624, 0.12745098769664764]","[2345, 1878, 1225, 1841, 1363, 1778, 1958]","[1474, 945, 262, 574, 343, 939, 277]","[0.6285714507102966, 0.5031948685646057, 0.21387754380702972, 0.31178706884384155, 0.25165078043937683, 0.5281214714050293, 0.14147089421749115]"
450,0.33542976939203356,0.34665316397291324,0.9714285714285714,0.9711399711399711,448,1213,0.36933223413025557,0.98,"[1.0, 1.0, 0.8, 1.0, 1.0, 1.0, 1.0]","[0.506, 0.354, 0.253, 0.253, 0.231, 0.483, 0.28]","[0.1523214727640152, 0.12469729036092758, 0.1676795780658722, 0.20608384907245636, 0.1616835594177246, 0.05518519505858421, 0.13234874606132507]","[0.7391237616539001, 0.6050803661346436, 0.8136473298072815, 1.0, 0.7845523357391357, 0.2677803039550781, 0.6422082185745239]","[228, 160, 135, 181, 118, 168, 223]","[142, 77, 28, 59, 26, 92, 24]","[0.6228070259094238, 0.48124998807907104, 0.2074074000120163, 0.32596686482429504, 0.22033898532390594, 0.5476190447807312, 0.10762331634759903]","[2573, 2038, 1360, 2022, 1481, 1946, 2181]","[1616, 1022, 290, 633, 369, 1031, 301]","[0.6280606389045715, 0.5014720559120178, 0.2132352888584137, 0.3130563795566559, 0.24915596842765808, 0.5298047065734863, 0.13801008462905884]"
475,0.33542976939203356,0.3419814754874245,1.0,1.0,462,1261,0.366375892149088,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.532, 0.4, 0.265, 0.177, 0.262, 0.466, 0.26]","[0.09961482882499695, 0.2618035674095154, 0.1857524812221527, 0.08997204899787903, 0.17856615781784058, 0.07902874052524567, 0.1052619144320488]","[0.38049453496932983, 1.0, 0.709510862827301, 0.34366241097450256, 0.6820616126060486, 0.3018627464771271, 0.4020644724369049]","[226, 193, 156, 172, 141, 160, 213]","[137, 74, 35, 61, 35, 95, 25]","[0.6061946749687195, 0.3834196925163269, 0.22435897588729858, 0.35465115308761597, 0.24822695553302765, 0.59375, 0.11737088859081268]","[2799, 2231, 1516, 2194, 1622, 2106, 2394]","[1753, 1096, 325, 694, 404, 1126, 326]","[0.6262950897216797, 0.49125951528549194, 0.2143799513578415, 0.31631723046302795, 0.24907521903514862, 0.5346628427505493, 0.1361737698316574]"
500,0.3228511530398323,0.32695770560135556,0.9714285714285714,0.9711399711399711,482,1294,0.37248840803709427,0.98,"[1.0, 1.0, 0.8, 1.0, 1.0, 1.0, 1.0]","[0.532, 0.323, 0.193, 0.241, 0.2, 0.534, 0.26]","[0.1726771593093872, 0.24235567450523376, 0.10763368755578995, 0.10062894225120544, 0.11333160847425461, 0.12000536173582077, 0.14336729049682617]","[0.7124947905540466, 1.0, 0.4441145658493042, 0.41521182656288147, 0.46762514114379883, 0.49516215920448303, 0.5915573835372925]","[244, 172, 144, 180, 145, 168, 241]","[160, 73, 30, 57, 35, 93, 34]","[0.6557376980781555, 0.4244185984134674, 0.2083333283662796, 0.3166666626930237, 0.24137930572032928, 0.5535714030265808, 0.14107884466648102]","[3043, 2403, 1660, 2374, 1767, 2274, 2635]","[1913, 1169, 355, 751, 439, 1219, 360]","[0.6286559104919434, 0.48647522926330566, 0.21385541558265686, 0.3163437247276306, 0.24844369292259216, 0.5360597968101501, 0.1366223841905594]"
525,0.32914046121593293,0.3339037296664415,0.9714285714285714,0.9711399711399711,465,1324,0.3512084592145015,0.98,"[1.0, 1.0, 0.8, 1.0, 1.0, 1.0, 1.0]","[0.494, 0.4, 0.253, 0.266, 0.138, 0.5, 0.26]","[0.1671442985534668, 0.15217024087905884, 0.1504146158695221, 0.18361414968967438, 0.07666368037462234, 0.10094612836837769, 0.16904664039611816]","[0.9103018641471863, 0.8287500739097595, 0.8191885948181152, 1.0, 0.4175260066986084, 0.5497731566429138, 0.9206624031066895]","[224, 183, 166, 170, 145, 183, 253]","[128, 78, 43, 51, 30, 104, 31]","[0.5714285969734192, 0.4262295067310333, 0.2590361535549164, 0.30000001192092896, 0.2068965584039688, 0.568306028842926, 0.12252964079380035]","[3267, 2586, 1826, 2544, 1912, 2457, 2888]","[2041, 1247, 398, 802, 469, 1323, 391]","[0.6247321963310242, 0.4822119176387787, 0.21796275675296783, 0.31525155901908875, 0.24529288709163666, 0.5384615659713745, 0.13538780808448792]"
550,0.3165618448637317,0.32473640476298765,0.9714285714285714,0.9711399711399711,480,1334,0.3598200899550225,0.98,"[1.0, 1.0, 0.8, 1.0, 1.0, 1.0, 1.0]","[0.494, 0.354, 0.193, 0.253, 0.2, 0.483, 0.26]","[0.15806156396865845, 0.1744949221611023, 0.11940345913171768, 0.17803746461868286, 0.10549088567495346, 0.07961024343967438, 0.18490126729011536]","[0.8548430800437927, 0.9437194466590881, 0.6457687616348267, 0.9628785252571106, 0.5705254673957825, 0.43055543303489685, 1.0]","[204, 193, 160, 191, 166, 179, 241]","[130, 86, 34, 52, 44, 109, 25]","[0.6372548937797546, 0.4455958604812622, 0.21250000596046448, 0.27225130796432495, 0.2650602459907532, 0.6089385747909546, 0.10373444110155106]","[3471, 2779, 1986, 2735, 2078, 2636, 3129]","[2171, 1333, 432, 854, 513, 1432, 416]","[0.6254681944847107, 0.4796689450740814, 0.21752266585826874, 0.3122486174106598, 0.24687199294567108, 0.5432473421096802, 0.1329498291015625]"
575,0.33542976939203356,0.346585015328945,0.9714285714285714,0.9711399711399711,476,1353,0.3518107908351811,0.98,"[1.0, 1.0, 0.8, 1.0, 1.0, 1.0, 1.0]","[0.506, 0.4, 0.229, 0.241, 0.215, 0.517, 0.26]","[0.07711983472108841, 0.1828252673149109, 0.1399724930524826, 0.14046411216259003, 0.15660879015922546, 0.12296604365110397, 0.1800433099269867]","[0.4218226373195648, 1.0, 0.765608012676239, 0.768297016620636, 0.8566036224365234, 0.6725878119468689, 0.9847835302352905]","[227, 205, 156, 173, 158, 178, 256]","[139, 85, 32, 60, 32, 95, 33]","[0.6123347878456116, 0.4146341383457184, 0.20512820780277252, 0.34682080149650574, 0.20253165066242218, 0.533707857131958, 0.12890625]","[3698, 2984, 2142, 2908, 2236, 2814, 3385]","[2310, 1418, 464, 914, 545, 1527, 449]","[0.6246619820594788, 0.4752010703086853, 0.21661998331546783, 0.3143053650856018, 0.2437388151884079, 0.5426439046859741, 0.13264401257038116]"
600,0.3228511530398323,0.3306803921415133,0.9714285714285714,0.9711399711399711,493,1402,0.3516405135520685,0.98,"[1.0, 1.0, 0.8, 1.0, 1.0, 1.0, 1.0]","[0.519, 0.369, 0.205, 0.241, 0.2, 0.483, 0.26]","[0.11688340455293655, 0.16207754611968994, 0.18489302694797516, 0.13348041474819183, 0.13823562860488892, 0.0884428545832634, 0.1759868711233139]","[0.6321677565574646, 0.8766016960144043, 1.0, 0.7219331860542297, 0.7476519346237183, 0.4783460795879364, 0.9518307447433472]","[231, 217, 145, 191, 185, 155, 278]","[147, 94, 28, 57, 41, 96, 30]","[0.6363636255264282, 0.43317973613739014, 0.19310344755649567, 0.29842931032180786, 0.22162161767482758, 0.6193548440933228, 0.10791366547346115]","[3929, 3201, 2287, 3099, 2421, 2969, 3663]","[2457, 1512, 492, 971, 586, 1623, 479]","[0.6253499388694763, 0.47235238552093506, 0.21512898802757263, 0.3133268654346466, 0.2420487403869629, 0.5466486811637878, 0.13076713681221008]"
record_time,best_step,test_acc,test_f1,device_idx,dataset,n_labeled_per_class,bs,ul_ratio,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,seed
20240122-005251,350,0.21593291404612158,0.2041054885149182,0,code_complex/python_extended_data,5,8,10,1e-05,1,0.98,True,2,True,True,0.9,True,0.9,25,10,100000,0
