step,acc_val,f1_val,acc_train,f1_train,psl_correct,psl_total,acc_psl,pslt_global,cw_acc_train,cw_acc_val,cw_avg_prob,local_threshold,cw_psl_total_eval,cw_psl_correct_eval,cw_psl_acc_eval,cw_psl_total_accum,cw_psl_correct_accum,cw_psl_acc_accum
250,0.32515337423312884,0.32734320636741604,1.0,1.0,295,689,0.4281567489114659,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.533, 0.386, 0.205, 0.243, 0.104, 0.458, 0.4]","[0.21687299013137817, 0.15262320637702942, 0.11132953315973282, 0.14982949197292328, 0.11378014832735062, 0.120841383934021, 0.1347230225801468]","[1.0, 0.703744649887085, 0.5133397579193115, 0.6908628344535828, 0.5246395468711853, 0.5571988821029663, 0.6212069988250732]","[127, 132, 70, 80, 95, 78, 107]","[98, 45, 15, 25, 24, 26, 62]","[0.7716535329818726, 0.34090909361839294, 0.2142857164144516, 0.3125, 0.2526315748691559, 0.3333333432674408, 0.5794392228126526]","[546, 554, 258, 310, 348, 364, 408]","[437, 188, 43, 91, 70, 133, 240]","[0.8003662824630737, 0.3393501937389374, 0.1666666716337204, 0.2935483753681183, 0.20114941895008087, 0.36538460850715637, 0.5882353186607361]"
275,0.35173824130879344,0.35988661341803724,1.0,1.0,301,640,0.4703125,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.547, 0.286, 0.359, 0.171, 0.273, 0.458, 0.383]","[0.1713012456893921, 0.14765533804893494, 0.24152599275112152, 0.11550767719745636, 0.11256368458271027, 0.14839139580726624, 0.06305443495512009]","[0.7092455625534058, 0.6113434433937073, 1.0, 0.4782411754131317, 0.4660520553588867, 0.6143909692764282, 0.26106688380241394]","[121, 148, 50, 51, 99, 71, 100]","[102, 53, 11, 13, 27, 27, 68]","[0.8429751992225647, 0.3581081032752991, 0.2199999988079071, 0.2549019753932953, 0.27272728085517883, 0.3802816867828369, 0.6800000071525574]","[667, 702, 308, 361, 447, 435, 508]","[539, 241, 54, 104, 97, 160, 308]","[0.8080959320068359, 0.343304842710495, 0.1753246784210205, 0.2880886495113373, 0.2170022428035736, 0.36781609058380127, 0.6062992215156555]"
300,0.34151329243353784,0.353510842098215,1.0,1.0,346,715,0.48391608391608393,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.52, 0.243, 0.295, 0.414, 0.143, 0.441, 0.367]","[0.14841847121715546, 0.07057579606771469, 0.16075719892978668, 0.26498323678970337, 0.15143339335918427, 0.13616126775741577, 0.06767039000988007]","[0.5601051449775696, 0.26634061336517334, 0.6066693067550659, 1.0, 0.5714828968048096, 0.513848602771759, 0.2553761303424835]","[148, 115, 48, 84, 132, 71, 117]","[116, 51, 14, 24, 31, 28, 82]","[0.7837837934494019, 0.4434782564640045, 0.2916666567325592, 0.2857142984867096, 0.2348484843969345, 0.39436620473861694, 0.7008547186851501]","[815, 817, 356, 445, 579, 506, 625]","[655, 292, 68, 128, 128, 188, 390]","[0.803680956363678, 0.3574051260948181, 0.1910112351179123, 0.28764045238494873, 0.2210708111524582, 0.37154150009155273, 0.6240000128746033]"
325,0.3333333333333333,0.33458435633990674,1.0,1.0,332,749,0.4432576769025367,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.453, 0.414, 0.423, 0.114, 0.104, 0.458, 0.4]","[0.20940755307674408, 0.14973542094230652, 0.23761442303657532, 0.15882939100265503, 0.07320722937583923, 0.11700320243835449, 0.05420254170894623]","[0.8812914490699768, 0.6301613450050354, 1.0, 0.6684333086013794, 0.30809253454208374, 0.49240782856941223, 0.22811132669448853]","[140, 142, 56, 89, 146, 78, 98]","[107, 67, 14, 24, 25, 31, 64]","[0.7642857432365417, 0.47183099389076233, 0.25, 0.26966291666030884, 0.17123287916183472, 0.39743590354919434, 0.6530612111091614]","[955, 959, 412, 534, 725, 584, 723]","[762, 359, 82, 152, 153, 219, 454]","[0.7979057431221008, 0.3743482828140259, 0.1990291327238083, 0.2846441864967346, 0.21103447675704956, 0.375, 0.6279391646385193]"
350,0.36400817995910023,0.380360906877158,1.0,1.0,373,725,0.5144827586206897,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.48, 0.329, 0.333, 0.286, 0.299, 0.424, 0.417]","[0.12123651802539825, 0.18097305297851562, 0.17128880321979523, 0.1797160804271698, 0.22278162837028503, 0.07850899547338486, 0.045494724065065384]","[0.5441944003105164, 0.8123338222503662, 0.7688641548156738, 0.8066916465759277, 1.0, 0.3524033725261688, 0.20421218872070312]","[161, 143, 70, 71, 105, 64, 111]","[135, 64, 14, 27, 29, 25, 79]","[0.8385093212127686, 0.4475524425506592, 0.20000000298023224, 0.3802816867828369, 0.27619048953056335, 0.390625, 0.7117117047309875]","[1116, 1102, 482, 605, 830, 648, 834]","[897, 423, 96, 179, 182, 244, 533]","[0.8037634491920471, 0.38384756445884705, 0.19917012751102448, 0.29586777091026306, 0.21927711367607117, 0.37654322385787964, 0.6390887498855591]"
375,0.3374233128834356,0.3388692814879692,1.0,1.0,366,869,0.42117376294591485,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.453, 0.414, 0.346, 0.143, 0.091, 0.492, 0.483]","[0.19725964963436127, 0.11012662202119827, 0.22216327488422394, 0.12251869589090347, 0.08394655585289001, 0.14213551580905914, 0.12184945493936539]","[0.8879039287567139, 0.49570128321647644, 1.0, 0.5514804124832153, 0.3778597414493561, 0.6397795081138611, 0.5484680533409119]","[143, 171, 76, 118, 136, 109, 116]","[100, 73, 21, 30, 24, 35, 83]","[0.6993007063865662, 0.42690059542655945, 0.2763157784938812, 0.2542372941970825, 0.1764705926179886, 0.3211009204387665, 0.7155172228813171]","[1259, 1273, 558, 723, 966, 757, 950]","[997, 496, 117, 209, 206, 279, 616]","[0.7918983101844788, 0.3896307945251465, 0.20967741310596466, 0.28907331824302673, 0.2132505178451538, 0.3685601055622101, 0.648421049118042]"
400,0.3333333333333333,0.34177668997396476,1.0,1.0,398,862,0.4617169373549884,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.453, 0.4, 0.372, 0.186, 0.117, 0.475, 0.367]","[0.11774472147226334, 0.1076587438583374, 0.2596171200275421, 0.18311674892902374, 0.13988760113716125, 0.11196104437112808, 0.08001376688480377]","[0.4535321891307831, 0.4146827459335327, 1.0, 0.7053338885307312, 0.5388227105140686, 0.43125447630882263, 0.30819910764694214]","[130, 154, 72, 121, 139, 108, 138]","[97, 68, 20, 50, 24, 47, 92]","[0.7461538314819336, 0.44155845046043396, 0.2777777910232544, 0.41322314739227295, 0.17266187071800232, 0.43518519401550293, 0.6666666865348816]","[1389, 1427, 630, 844, 1105, 865, 1088]","[1094, 564, 137, 259, 230, 326, 708]","[0.7876169681549072, 0.39523476362228394, 0.21746031939983368, 0.30687204003334045, 0.20814479887485504, 0.37687861919403076, 0.6507353186607361]"
425,0.3394683026584867,0.33480030687532725,1.0,1.0,403,892,0.4517937219730942,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.453, 0.414, 0.269, 0.129, 0.091, 0.542, 0.567]","[0.27553215622901917, 0.18310056626796722, 0.1023784875869751, 0.08028243482112885, 0.051600463688373566, 0.1866687536239624, 0.12043694406747818]","[1.0, 0.6645342707633972, 0.37156638503074646, 0.29137229919433594, 0.18727564811706543, 0.6774844527244568, 0.4371066689491272]","[149, 170, 92, 115, 143, 87, 136]","[105, 76, 23, 39, 30, 37, 93]","[0.7046979665756226, 0.4470588266849518, 0.25, 0.3391304314136505, 0.2097902148962021, 0.4252873659133911, 0.6838235259056091]","[1538, 1597, 722, 959, 1248, 952, 1224]","[1199, 640, 160, 298, 260, 363, 801]","[0.7795838713645935, 0.40075141191482544, 0.22160664200782776, 0.3107403516769409, 0.2083333283662796, 0.38130253553390503, 0.654411792755127]"
450,0.3558282208588957,0.3510292462634809,1.0,1.0,433,910,0.4758241758241758,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.453, 0.443, 0.308, 0.2, 0.052, 0.559, 0.567]","[0.22804619371891022, 0.16321927309036255, 0.1954493522644043, 0.1484370082616806, 0.06526283174753189, 0.10170358419418335, 0.09788148105144501]","[1.0, 0.7157289981842041, 0.8570603728294373, 0.6509076356887817, 0.2861825227737427, 0.44597798585891724, 0.42921778559684753]","[175, 170, 80, 107, 132, 99, 147]","[132, 74, 27, 29, 33, 38, 100]","[0.7542856931686401, 0.43529412150382996, 0.3375000059604645, 0.2710280418395996, 0.25, 0.38383838534355164, 0.680272102355957]","[1713, 1767, 802, 1066, 1380, 1051, 1371]","[1331, 714, 187, 327, 293, 401, 901]","[0.7769994139671326, 0.40407469868659973, 0.23316708207130432, 0.3067542314529419, 0.21231883764266968, 0.3815414011478424, 0.6571845412254333]"
475,0.36400817995910023,0.3738318939468365,1.0,1.0,467,991,0.47124117053481335,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.453, 0.343, 0.231, 0.243, 0.247, 0.542, 0.567]","[0.2321634143590927, 0.11548461019992828, 0.19447962939739227, 0.1098032146692276, 0.13667553663253784, 0.12128067761659622, 0.09011268615722656]","[1.0, 0.49742811918258667, 0.8376842141151428, 0.4729565680027008, 0.5887040495872498, 0.5223935842514038, 0.3881433606147766]","[189, 190, 122, 105, 107, 119, 159]","[130, 90, 41, 30, 25, 44, 107]","[0.6878306865692139, 0.4736842215061188, 0.3360655605792999, 0.2857142984867096, 0.23364485800266266, 0.36974790692329407, 0.6729559898376465]","[1902, 1957, 924, 1171, 1487, 1170, 1530]","[1461, 804, 228, 357, 318, 445, 1008]","[0.7681388258934021, 0.4108329117298126, 0.2467532455921173, 0.30486762523651123, 0.2138533890247345, 0.38034188747406006, 0.658823549747467]"
500,0.3476482617586912,0.3524401868880789,1.0,1.0,431,910,0.4736263736263736,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.467, 0.371, 0.282, 0.171, 0.182, 0.492, 0.533]","[0.1773717701435089, 0.17646044492721558, 0.17454908788204193, 0.1722433716058731, 0.12563692033290863, 0.11774755269289017, 0.055990662425756454]","[1.0, 0.9948620796203613, 0.9840860962867737, 0.9710867404937744, 0.7083253264427185, 0.6638460755348206, 0.31566840410232544]","[178, 153, 86, 126, 118, 122, 127]","[133, 68, 24, 36, 27, 54, 89]","[0.7471910119056702, 0.4444444477558136, 0.27906978130340576, 0.2857142984867096, 0.2288135588169098, 0.44262295961380005, 0.7007874250411987]","[2080, 2110, 1010, 1297, 1605, 1292, 1657]","[1594, 872, 252, 393, 345, 499, 1097]","[0.7663461565971375, 0.41327014565467834, 0.249504953622818, 0.30300694704055786, 0.21495327353477478, 0.3862228989601135, 0.6620398163795471]"
525,0.34151329243353784,0.34493532761855256,1.0,1.0,469,980,0.4785714285714286,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.493, 0.343, 0.269, 0.157, 0.13, 0.525, 0.55]","[0.25320613384246826, 0.12691465020179749, 0.1493835300207138, 0.11705902218818665, 0.1109621450304985, 0.21182020008563995, 0.03065408580005169]","[1.0, 0.5012305378913879, 0.5899680256843567, 0.4623072147369385, 0.4382285177707672, 0.8365523815155029, 0.12106375396251678]","[232, 173, 102, 101, 106, 127, 139]","[151, 92, 28, 33, 19, 48, 98]","[0.6508620977401733, 0.5317919254302979, 0.27450981736183167, 0.32673266530036926, 0.17924527823925018, 0.3779527544975281, 0.7050359845161438]","[2312, 2283, 1112, 1398, 1711, 1419, 1796]","[1745, 964, 280, 426, 364, 547, 1195]","[0.7547577619552612, 0.422251433134079, 0.2517985701560974, 0.30472102761268616, 0.21274109184741974, 0.3854827284812927, 0.6653674840927124]"
550,0.35173824130879344,0.35023487435406925,1.0,1.0,502,1073,0.4678471575023299,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.52, 0.414, 0.128, 0.171, 0.221, 0.559, 0.533]","[0.2641567885875702, 0.1730683296918869, 0.0884493887424469, 0.10432877391576767, 0.1339174062013626, 0.13184519112110138, 0.10423391312360764]","[1.0, 0.6551727652549744, 0.3348366916179657, 0.39495018124580383, 0.5069618225097656, 0.4991171658039093, 0.3945910930633545]","[209, 206, 117, 144, 143, 125, 129]","[155, 100, 35, 31, 43, 47, 91]","[0.7416267991065979, 0.48543688654899597, 0.29914531111717224, 0.2152777761220932, 0.30069929361343384, 0.37599998712539673, 0.7054263353347778]","[2521, 2489, 1229, 1542, 1854, 1544, 1925]","[1900, 1064, 315, 457, 407, 594, 1286]","[0.7536692023277283, 0.42748090624809265, 0.2563059329986572, 0.2963683605194092, 0.21952535212039948, 0.3847150206565857, 0.6680519580841064]"
575,0.35991820040899797,0.3692070167406654,1.0,1.0,526,1189,0.44238856181665265,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.44, 0.357, 0.128, 0.3, 0.286, 0.542, 0.55]","[0.2343277484178543, 0.07735162228345871, 0.1739458441734314, 0.1230611652135849, 0.1824178844690323, 0.14703144133090973, 0.061864010989665985]","[1.0, 0.3301001489162445, 0.7423185706138611, 0.5251668691635132, 0.7784732580184937, 0.6274606585502625, 0.2640063464641571]","[234, 196, 147, 152, 154, 164, 142]","[146, 91, 41, 44, 36, 68, 100]","[0.6239316463470459, 0.4642857015132904, 0.2789115607738495, 0.28947368264198303, 0.23376622796058655, 0.4146341383457184, 0.7042253613471985]","[2755, 2685, 1376, 1694, 2008, 1708, 2067]","[2046, 1155, 356, 501, 443, 662, 1386]","[0.7426497340202332, 0.4301675856113434, 0.25872093439102173, 0.295749694108963, 0.22061753273010254, 0.3875878155231476, 0.670536994934082]"
600,0.3476482617586912,0.35045889366675437,1.0,1.0,528,1204,0.43853820598006643,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.493, 0.4, 0.256, 0.143, 0.169, 0.475, 0.567]","[0.2816629707813263, 0.141146719455719, 0.1723276525735855, 0.09430761635303497, 0.0958237424492836, 0.09260665625333786, 0.12212437391281128]","[1.0, 0.5011191964149475, 0.6118221879005432, 0.3348243236541748, 0.3402070999145508, 0.32878533005714417, 0.4335833489894867]","[249, 195, 123, 136, 164, 155, 182]","[155, 84, 24, 39, 41, 62, 123]","[0.6224899888038635, 0.4307692348957062, 0.19512194395065308, 0.2867647111415863, 0.25, 0.4000000059604645, 0.6758241653442383]","[3004, 2880, 1499, 1830, 2172, 1863, 2249]","[2201, 1239, 380, 540, 484, 724, 1509]","[0.7326897382736206, 0.43020832538604736, 0.25350233912467957, 0.2950819730758667, 0.22283609211444855, 0.3886204957962036, 0.6709648966789246]"
record_time,best_step,test_acc,test_f1,device_idx,dataset,n_labeled_per_class,bs,ul_ratio,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,seed
20240123-182924,350,0.31901840490797545,0.31308072387218283,0,code_complex/java_extended_data,5,8,10,1e-05,1,0.98,True,2,True,True,0.9,True,0.9,25,10,100000,0
