step,acc_train,f1_train,cw_acc_train,acc_val,f1_val,cw_acc_val,acc_test,f1_test,cw_acc_test,psl_correct,psl_total,acc_psl,pslt_global,cw_avg_prob,local_threshold,cw_psl_total_eval,cw_psl_correct_eval,cw_psl_acc_eval,cw_psl_total_accum,cw_psl_correct_accum,cw_psl_acc_accum
233,0.9708894878706199,0.7776882486634266,"[0.963, 0.0, 0.972, 0.896, 0.992, 0.625, 0.995]",0.18274111675126903,0.1299040270924308,"[0.259, 0.0, 0.296, 0.115, 0.25, 0.0, 0.0]",0.17002237136465326,0.1455592261909702,"[0.283, 0.0, 0.261, 0.211, 0.353, 0.006, 0.0]",766,3700,0.20702702702702702,0.7,"[0.09532979130744934, 0.01105169951915741, 0.2834099531173706, 0.0727819874882698, 0.2812000811100006, 0.021932007744908333, 0.2342943549156189]","[0.336367130279541, 0.03899545222520828, 1.0, 0.25680816173553467, 0.9922025799751282, 0.07738615572452545, 0.8266977071762085]","[457, 0, 1366, 297, 798, 21, 761]","[213, 0, 228, 40, 144, 2, 139]","[0.4660831391811371, nan, 0.16691069304943085, 0.1346801370382309, 0.18045112490653992, 0.095238097012043, 0.18265439569950104]","[677, 27, 1642, 383, 1176, 72, 1265]","[291, 11, 263, 54, 226, 13, 229]","[0.42983752489089966, 0.40740740299224854, 0.1601705253124237, 0.1409921646118164, 0.19217686355113983, 0.1805555522441864, 0.18102766573429108]"
763,0.8072289156626506,0.48702664077652813,"[0.97, 0.0, 1.0, 0.0, 0.976, 0.0, 0.478]",0.1895093062605753,0.12958405328831668,"[0.293, 0.0, 0.456, 0.0, 0.226, nan, 0.0]",0.19463087248322147,0.13198521942786612,"[0.283, 0.0, 0.551, 0.0, 0.314, 0.0, 0.0]",447,1822,0.24533479692645443,0.7,"[0.10452520847320557, 0.0043497770093381405, 0.3008609116077423, 0.06944483518600464, 0.26703080534935, 0.010415541008114815, 0.24337270855903625]","[0.3474203646183014, 0.014457766897976398, 1.0, 0.2308204025030136, 0.8875556588172913, 0.03461912274360657, 0.8089209794998169]","[452, 0, 245, 0, 743, 0, 382]","[210, 0, 40, 0, 136, 0, 61]","[0.4646017551422119, nan, 0.16326530277729034, nan, 0.18304172158241272, nan, 0.1596858650445938]","[1129, 27, 1887, 383, 1919, 72, 1647]","[501, 11, 303, 54, 362, 13, 290]","[0.44375553727149963, 0.40740740299224854, 0.1605723351240158, 0.1409921646118164, 0.18863992393016815, 0.1805555522441864, 0.1760777235031128]"
1297,0.39196787148594375,0.08045503256120681,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0.21150592216582065,0.06983240223463687,"[0.0, 0.0, 1.0, 0.0, 0.0, nan, nan]",0.15436241610738255,0.038205980066445176,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0,0,,0.7,"[0.12200281023979187, 0.0029313932172954082, 0.29342344403266907, 0.1042579710483551, 0.24391284584999084, 0.010546276345849037, 0.2229251265525818]","[0.41579094529151917, 0.009990316815674305, 1.0, 0.3553157448768616, 0.8312656879425049, 0.03594217449426651, 0.7597386240959167]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[1129, 27, 1887, 383, 1919, 72, 1647]","[501, 11, 303, 54, 362, 13, 290]","[0.44375553727149963, 0.40740740299224854, 0.1605723351240158, 0.1409921646118164, 0.18863992393016815, 0.1805555522441864, 0.1760777235031128]"
1831,0.39196787148594375,0.08045503256120681,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0.21150592216582065,0.06983240223463687,"[0.0, 0.0, 1.0, 0.0, 0.0, nan, nan]",0.15436241610738255,0.038205980066445176,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0,0,,0.7,"[0.08845269680023193, 0.001734533696435392, 0.3254893720149994, 0.07957926392555237, 0.282662034034729, 0.013447555713355541, 0.2086344063282013]","[0.2717529535293579, 0.0053290026262402534, 1.0, 0.24449113011360168, 0.8684216737747192, 0.04131488502025604, 0.6409868597984314]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[1129, 27, 1887, 383, 1919, 72, 1647]","[501, 11, 303, 54, 362, 13, 290]","[0.44375553727149963, 0.40740740299224854, 0.1605723351240158, 0.1409921646118164, 0.18863992393016815, 0.1805555522441864, 0.1760777235031128]"
2365,0.39196787148594375,0.08045503256120681,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0.21150592216582065,0.06983240223463687,"[0.0, 0.0, 1.0, 0.0, 0.0, nan, nan]",0.15436241610738255,0.038205980066445176,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0,0,,0.7,"[0.10043095052242279, 0.0009521618485450745, 0.33466702699661255, 0.05902381241321564, 0.22973576188087463, 0.00611391244456172, 0.26907622814178467]","[0.3000921607017517, 0.0028451019898056984, 1.0, 0.17636577785015106, 0.6864606738090515, 0.01826864294707775, 0.8040117621421814]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[1129, 27, 1887, 383, 1919, 72, 1647]","[501, 11, 303, 54, 362, 13, 290]","[0.44375553727149963, 0.40740740299224854, 0.1605723351240158, 0.1409921646118164, 0.18863992393016815, 0.1805555522441864, 0.1760777235031128]"
2899,0.3941097724230254,0.0807703915059398,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0.21150592216582065,0.06983240223463687,"[0.0, 0.0, 1.0, 0.0, 0.0, nan, nan]",0.15436241610738255,0.038205980066445176,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",3,12,0.25,0.7,"[0.09110759198665619, 0.0009455990511924028, 0.4653550684452057, 0.06659840792417526, 0.19587281346321106, 0.008275394327938557, 0.171844944357872]","[0.19578081369400024, 0.0020319947507232428, 1.0, 0.14311310648918152, 0.42091044783592224, 0.017782967537641525, 0.3692770302295685]","[0, 0, 12, 0, 0, 0, 0]","[0, 0, 3, 0, 0, 0, 0]","[nan, nan, 0.25, nan, nan, nan, nan]","[1129, 27, 1899, 383, 1919, 72, 1647]","[501, 11, 306, 54, 362, 13, 290]","[0.44375553727149963, 0.40740740299224854, 0.1611374467611313, 0.1409921646118164, 0.18863992393016815, 0.1805555522441864, 0.1760777235031128]"
3433,0.3941097724230254,0.0807703915059398,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0.21150592216582065,0.06983240223463687,"[0.0, 0.0, 1.0, 0.0, 0.0, nan, nan]",0.15436241610738255,0.038205980066445176,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0,0,,0.7,"[0.10919981449842453, 0.0008596698171459138, 0.44870102405548096, 0.07053640484809875, 0.2097676545381546, 0.00433640880510211, 0.15659880638122559]","[0.24336875975131989, 0.0019159078365191817, 1.0, 0.15720134973526, 0.46749982237815857, 0.009664361365139484, 0.3490047752857208]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[1129, 27, 1899, 383, 1919, 72, 1647]","[501, 11, 306, 54, 362, 13, 290]","[0.44375553727149963, 0.40740740299224854, 0.1611374467611313, 0.1409921646118164, 0.18863992393016815, 0.1805555522441864, 0.1760777235031128]"
3967,0.3941097724230254,0.0807703915059398,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0.21150592216582065,0.06983240223463687,"[0.0, 0.0, 1.0, 0.0, 0.0, nan, nan]",0.15436241610738255,0.038205980066445176,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0,0,,0.7,"[0.12213809043169022, 0.0008009453886188567, 0.3896242380142212, 0.08021515607833862, 0.25032320618629456, 0.00669733714312315, 0.15020079910755157]","[0.3134766221046448, 0.002055686665698886, 1.0, 0.20587824285030365, 0.6424733996391296, 0.01718922145664692, 0.3855016827583313]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[1129, 27, 1899, 383, 1919, 72, 1647]","[501, 11, 306, 54, 362, 13, 290]","[0.44375553727149963, 0.40740740299224854, 0.1611374467611313, 0.1409921646118164, 0.18863992393016815, 0.1805555522441864, 0.1760777235031128]"
4501,0.3941097724230254,0.0807703915059398,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0.21150592216582065,0.06983240223463687,"[0.0, 0.0, 1.0, 0.0, 0.0, nan, nan]",0.15436241610738255,0.038205980066445176,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0,0,,0.7,"[0.13941344618797302, 0.0005800520302727818, 0.35438767075538635, 0.07788598537445068, 0.1843499094247818, 0.005402329843491316, 0.2379804402589798]","[0.3933924734592438, 0.0016367726493626833, 1.0, 0.2197762280702591, 0.5201928019523621, 0.015244124457240105, 0.6715257167816162]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[1129, 27, 1899, 383, 1919, 72, 1647]","[501, 11, 306, 54, 362, 13, 290]","[0.44375553727149963, 0.40740740299224854, 0.1611374467611313, 0.1409921646118164, 0.18863992393016815, 0.1805555522441864, 0.1760777235031128]"
5035,0.3941097724230254,0.0807703915059398,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0.21150592216582065,0.06983240223463687,"[0.0, 0.0, 1.0, 0.0, 0.0, nan, nan]",0.15436241610738255,0.038205980066445176,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0,0,,0.7,"[0.1139499694108963, 0.0008202940225601196, 0.3826209604740143, 0.09620636701583862, 0.19829754531383514, 0.004389401525259018, 0.2037152498960495]","[0.2978142499923706, 0.00214388151653111, 1.0, 0.2514404058456421, 0.5182610750198364, 0.01147193182259798, 0.5324205160140991]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[1129, 27, 1899, 383, 1919, 72, 1647]","[501, 11, 306, 54, 362, 13, 290]","[0.44375553727149963, 0.40740740299224854, 0.1611374467611313, 0.1409921646118164, 0.18863992393016815, 0.1805555522441864, 0.1760777235031128]"
5569,0.3941097724230254,0.0807703915059398,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0.21150592216582065,0.06983240223463687,"[0.0, 0.0, 1.0, 0.0, 0.0, nan, nan]",0.15436241610738255,0.038205980066445176,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0,0,,0.7,"[0.13685832917690277, 0.0015708853024989367, 0.37516528367996216, 0.06973575055599213, 0.21240004897117615, 0.011014418676495552, 0.19325512647628784]","[0.3647947609424591, 0.004187182057648897, 1.0, 0.18588007986545563, 0.5661506056785583, 0.029358843341469765, 0.5151199698448181]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[1129, 27, 1899, 383, 1919, 72, 1647]","[501, 11, 306, 54, 362, 13, 290]","[0.44375553727149963, 0.40740740299224854, 0.1611374467611313, 0.1409921646118164, 0.18863992393016815, 0.1805555522441864, 0.1760777235031128]"
6103,0.39384203480589025,0.08073102464189673,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0.21150592216582065,0.06983240223463687,"[0.0, 0.0, 1.0, 0.0, 0.0, nan, nan]",0.15436241610738255,0.038205980066445176,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",2,5,0.4,0.7,"[0.11977960169315338, 0.000363160390406847, 0.40830492973327637, 0.05817664787173271, 0.21328751742839813, 0.003178803250193596, 0.1969091147184372]","[0.2933582067489624, 0.0008894342463463545, 1.0, 0.14248333871364594, 0.5223731398582458, 0.007785365916788578, 0.48225995898246765]","[0, 0, 0, 0, 5, 0, 0]","[0, 0, 0, 0, 2, 0, 0]","[nan, nan, nan, nan, 0.4000000059604645, nan, nan]","[1129, 27, 1899, 383, 1924, 72, 1647]","[501, 11, 306, 54, 364, 13, 290]","[0.44375553727149963, 0.40740740299224854, 0.1611374467611313, 0.1409921646118164, 0.18918919563293457, 0.1805555522441864, 0.1760777235031128]"
6637,0.39384203480589025,0.08073102464189673,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0.21150592216582065,0.06983240223463687,"[0.0, 0.0, 1.0, 0.0, 0.0, nan, nan]",0.15436241610738255,0.038205980066445176,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0,0,,0.7,"[0.13203884661197662, 0.000906218308955431, 0.3875250816345215, 0.06695109605789185, 0.1856076717376709, 0.005731134209781885, 0.22123976051807404]","[0.3407233655452728, 0.0023384764790534973, 1.0, 0.1727658361196518, 0.47895655035972595, 0.014789066277444363, 0.5709043741226196]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[1129, 27, 1899, 383, 1924, 72, 1647]","[501, 11, 306, 54, 364, 13, 290]","[0.44375553727149963, 0.40740740299224854, 0.1611374467611313, 0.1409921646118164, 0.18918919563293457, 0.1805555522441864, 0.1760777235031128]"
7171,0.39384203480589025,0.08073102464189673,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0.21150592216582065,0.06983240223463687,"[0.0, 0.0, 1.0, 0.0, 0.0, nan, nan]",0.15436241610738255,0.038205980066445176,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0,0,,0.7,"[0.11123554408550262, 0.0005540394922718406, 0.3884736895561218, 0.07113498449325562, 0.215698704123497, 0.00481828860938549, 0.20808446407318115]","[0.28633996844291687, 0.001426195609383285, 1.0, 0.18311403691768646, 0.5552466511726379, 0.012403126806020737, 0.5356462001800537]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[1129, 27, 1899, 383, 1924, 72, 1647]","[501, 11, 306, 54, 364, 13, 290]","[0.44375553727149963, 0.40740740299224854, 0.1611374467611313, 0.1409921646118164, 0.18918919563293457, 0.1805555522441864, 0.1760777235031128]"
7705,0.39384203480589025,0.08073102464189673,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0.21150592216582065,0.06983240223463687,"[0.0, 0.0, 1.0, 0.0, 0.0, nan, nan]",0.15436241610738255,0.038205980066445176,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0,0,,0.7,"[0.12252651154994965, 0.0011884676059708, 0.4093589782714844, 0.07145339250564575, 0.1783473640680313, 0.007058912888169289, 0.21006613969802856]","[0.29931312799453735, 0.0029032405000180006, 1.0, 0.17454947531223297, 0.4356747269630432, 0.017243821173906326, 0.5131587386131287]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[1129, 27, 1899, 383, 1924, 72, 1647]","[501, 11, 306, 54, 364, 13, 290]","[0.44375553727149963, 0.40740740299224854, 0.1611374467611313, 0.1409921646118164, 0.18918919563293457, 0.1805555522441864, 0.1760777235031128]"
8239,0.39384203480589025,0.08073102464189673,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0.21150592216582065,0.06983240223463687,"[0.0, 0.0, 1.0, 0.0, 0.0, nan, nan]",0.15436241610738255,0.038205980066445176,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0,0,,0.7,"[0.1271798014640808, 0.0008211728418245912, 0.376999169588089, 0.0760011076927185, 0.24504151940345764, 0.005107170902192593, 0.1688498854637146]","[0.33734768629074097, 0.002178182126954198, 1.0, 0.20159488916397095, 0.6499789357185364, 0.013546902686357498, 0.4478786587715149]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[1129, 27, 1899, 383, 1924, 72, 1647]","[501, 11, 306, 54, 364, 13, 290]","[0.44375553727149963, 0.40740740299224854, 0.1611374467611313, 0.1409921646118164, 0.18918919563293457, 0.1805555522441864, 0.1760777235031128]"
8773,0.39384203480589025,0.08073102464189673,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0.21150592216582065,0.06983240223463687,"[0.0, 0.0, 1.0, 0.0, 0.0, nan, nan]",0.15436241610738255,0.038205980066445176,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",0,0,,0.7,"[0.12054917961359024, 0.0007262664730660617, 0.42902863025665283, 0.054029516875743866, 0.21093863248825073, 0.005140224937349558, 0.17958733439445496]","[0.2809816598892212, 0.0016928159166127443, 1.0, 0.12593452632427216, 0.49166563153266907, 0.011981076560914516, 0.4185905456542969]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan]","[1129, 27, 1899, 383, 1924, 72, 1647]","[501, 11, 306, 54, 364, 13, 290]","[0.44375553727149963, 0.40740740299224854, 0.1611374467611313, 0.1409921646118164, 0.18918919563293457, 0.1805555522441864, 0.1760777235031128]"
