step,acc_val,f1_val,acc_train,f1_train,psl_correct,psl_total,acc_psl,pslt_global,cw_acc_train,cw_acc_val,cw_avg_prob,local_threshold,cw_psl_total_eval,cw_psl_correct_eval,cw_psl_acc_eval,cw_psl_total_accum,cw_psl_correct_accum,cw_psl_acc_accum
250,0.34151329243353784,0.3405701413046506,1.0,1.0,268,719,0.37273991655076494,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.467, 0.457, 0.256, 0.314, 0.221, 0.39, 0.3]","[0.19789019227027893, 0.15006572008132935, 0.17000965774059296, 0.14202331006526947, 0.14089274406433105, 0.07308907061815262, 0.12602907419204712]","[1.0, 0.7583282589912415, 0.8591110706329346, 0.7176874876022339, 0.7119743824005127, 0.36934155225753784, 0.636863648891449]","[108, 90, 81, 82, 131, 115, 112]","[74, 43, 26, 21, 32, 36, 36]","[0.6851851940155029, 0.47777777910232544, 0.32098764181137085, 0.25609755516052246, 0.2442748099565506, 0.313043475151062, 0.3214285671710968]","[505, 325, 428, 273, 476, 391, 360]","[314, 142, 147, 53, 117, 141, 107]","[0.6217821836471558, 0.436923086643219, 0.3434579372406006, 0.19413919746875763, 0.24579831957817078, 0.3606138229370117, 0.29722222685813904]"
275,0.3292433537832311,0.3250497690265645,0.9857142857142858,0.9856784819190835,298,787,0.3786531130876747,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.9, 1.0]","[0.427, 0.5, 0.256, 0.229, 0.182, 0.39, 0.35]","[0.12593743205070496, 0.16036660969257355, 0.09163333475589752, 0.14171162247657776, 0.12782123684883118, 0.1736314594745636, 0.17889808118343353]","[0.7039619088172913, 0.896413266658783, 0.5122097134590149, 0.7921360731124878, 0.7144919633865356, 0.9705607891082764, 1.0]","[130, 97, 134, 104, 129, 103, 90]","[84, 54, 45, 30, 29, 28, 28]","[0.6461538672447205, 0.5567010045051575, 0.33582088351249695, 0.2884615361690521, 0.22480620443820953, 0.27184465527534485, 0.31111112236976624]","[635, 422, 562, 377, 605, 494, 450]","[398, 196, 192, 83, 146, 169, 135]","[0.6267716288566589, 0.4644549787044525, 0.3416370153427124, 0.2201591581106186, 0.24132230877876282, 0.34210526943206787, 0.30000001192092896]"
300,0.3333333333333333,0.3318145481806754,0.9857142857142858,0.9856784819190835,349,947,0.368532206969377,0.98,"[0.9, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.373, 0.543, 0.256, 0.3, 0.208, 0.356, 0.317]","[0.17465664446353912, 0.12879200279712677, 0.14095477759838104, 0.11716476827859879, 0.14838382601737976, 0.1276462823152542, 0.1624014526605606]","[1.0, 0.7374011278152466, 0.8070393204689026, 0.670829176902771, 0.8495744466781616, 0.7308412790298462, 0.9298326373100281]","[137, 129, 149, 117, 171, 127, 117]","[83, 59, 54, 30, 42, 42, 39]","[0.6058394312858582, 0.45736435055732727, 0.3624161183834076, 0.25641027092933655, 0.24561403691768646, 0.33070865273475647, 0.3333333432674408]","[772, 551, 711, 494, 776, 621, 567]","[481, 255, 246, 113, 188, 211, 174]","[0.6230570077896118, 0.4627949297428131, 0.3459915518760681, 0.22874493896961212, 0.24226804077625275, 0.33977454900741577, 0.30687829852104187]"
325,0.3374233128834356,0.3361796030540947,0.9857142857142858,0.9856784819190835,284,827,0.343409915356711,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.9, 1.0]","[0.4, 0.5, 0.256, 0.329, 0.195, 0.373, 0.333]","[0.11762460321187973, 0.15914639830589294, 0.14281076192855835, 0.17383669316768646, 0.13744902610778809, 0.09043236821889877, 0.17869989573955536]","[0.6582242250442505, 0.890579104423523, 0.7991653084754944, 0.9727856516838074, 0.7691612243652344, 0.5060572028160095, 1.0]","[150, 99, 102, 117, 132, 133, 94]","[97, 44, 30, 28, 25, 35, 25]","[0.6466666460037231, 0.4444444477558136, 0.29411765933036804, 0.23931623995304108, 0.18939393758773804, 0.2631579041481018, 0.26595744490623474]","[922, 650, 813, 611, 908, 754, 661]","[578, 299, 276, 141, 213, 246, 199]","[0.6268980503082275, 0.46000000834465027, 0.339483380317688, 0.23076923191547394, 0.23458150029182434, 0.32625994086265564, 0.3010590076446533]"
350,0.3292433537832311,0.3268456697358849,0.9857142857142858,0.9856784819190835,363,1034,0.35106382978723405,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.9, 1.0]","[0.427, 0.471, 0.231, 0.314, 0.195, 0.39, 0.3]","[0.14185896515846252, 0.1248701885342598, 0.11013637483119965, 0.09625586122274399, 0.18473483622074127, 0.16254140436649323, 0.17960213124752045]","[0.7679058909416199, 0.6759428381919861, 0.5961862802505493, 0.5210487842559814, 1.0, 0.8798633217811584, 0.9722158312797546]","[165, 126, 146, 129, 163, 160, 145]","[97, 51, 48, 40, 44, 49, 34]","[0.5878787636756897, 0.4047619104385376, 0.3287671208381653, 0.3100775182247162, 0.2699386477470398, 0.3062500059604645, 0.2344827651977539]","[1087, 776, 959, 740, 1071, 914, 806]","[675, 350, 324, 181, 257, 295, 233]","[0.620975136756897, 0.4510309398174286, 0.33785194158554077, 0.24459458887577057, 0.2399626523256302, 0.32275712490081787, 0.289081871509552]"
375,0.31901840490797545,0.31377529455426456,1.0,1.0,345,1004,0.3436254980079681,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.427, 0.414, 0.231, 0.314, 0.221, 0.458, 0.183]","[0.2056865096092224, 0.16760624945163727, 0.15351749956607819, 0.13111045956611633, 0.180391326546669, 0.10127624124288559, 0.06041146069765091]","[1.0, 0.8148626089096069, 0.7463663816452026, 0.6374285817146301, 0.8770207166671753, 0.4923815429210663, 0.293706476688385]","[151, 131, 129, 125, 172, 150, 146]","[87, 63, 39, 33, 33, 51, 39]","[0.5761589407920837, 0.48091602325439453, 0.302325576543808, 0.2639999985694885, 0.19186046719551086, 0.3400000035762787, 0.267123281955719]","[1238, 907, 1088, 865, 1243, 1064, 952]","[762, 413, 363, 214, 290, 346, 272]","[0.6155089139938354, 0.45534729957580566, 0.3336397111415863, 0.24739883840084076, 0.23330651223659515, 0.3251879811286926, 0.2857142984867096]"
400,0.3292433537832311,0.32804495251415755,0.9714285714285714,0.9713927676333692,343,984,0.3485772357723577,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.9, 0.9]","[0.4, 0.471, 0.308, 0.271, 0.208, 0.373, 0.283]","[0.21211090683937073, 0.1445353925228119, 0.15867502987384796, 0.1450280249118805, 0.12159902602434158, 0.09875045716762543, 0.11930093169212341]","[1.0, 0.6814142465591431, 0.7480757832527161, 0.6837367415428162, 0.573280394077301, 0.4655604958534241, 0.5624459981918335]","[150, 103, 150, 150, 152, 136, 143]","[91, 41, 54, 46, 24, 42, 45]","[0.6066666841506958, 0.3980582654476166, 0.36000001430511475, 0.30666667222976685, 0.15789473056793213, 0.30882352590560913, 0.31468531489372253]","[1388, 1010, 1238, 1015, 1395, 1200, 1095]","[853, 454, 417, 260, 314, 388, 317]","[0.6145533323287964, 0.44950494170188904, 0.3368335962295532, 0.25615763664245605, 0.22508960962295532, 0.3233333230018616, 0.2894977033138275]"
425,0.3149284253578732,0.31022370747083583,1.0,1.0,341,1019,0.33464180569185475,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.427, 0.4, 0.256, 0.286, 0.208, 0.441, 0.2]","[0.2171304076910019, 0.12125368416309357, 0.14577479660511017, 0.11404284089803696, 0.1388411521911621, 0.12688016891479492, 0.13607676327228546]","[1.0, 0.558437168598175, 0.6713697910308838, 0.525227427482605, 0.6394367218017578, 0.584350049495697, 0.6267052292823792]","[152, 138, 131, 139, 173, 158, 128]","[84, 52, 40, 38, 38, 53, 36]","[0.5526315569877625, 0.37681159377098083, 0.30534350872039795, 0.2733812928199768, 0.2196531742811203, 0.33544304966926575, 0.28125]","[1540, 1148, 1369, 1154, 1568, 1358, 1223]","[937, 506, 457, 298, 352, 441, 353]","[0.6084415316581726, 0.4407665431499481, 0.33382031321525574, 0.2582322359085083, 0.22448979318141937, 0.32474225759506226, 0.2886345088481903]"
450,0.3292433537832311,0.3260615765197573,1.0,1.0,352,1111,0.31683168316831684,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.387, 0.5, 0.231, 0.329, 0.221, 0.39, 0.267]","[0.10778892040252686, 0.16974377632141113, 0.17370852828025818, 0.17200028896331787, 0.14556756615638733, 0.1586953103542328, 0.07249532639980316]","[0.6205160021781921, 0.9771758317947388, 1.0, 0.9901660680770874, 0.8379989862442017, 0.913572371006012, 0.41733890771865845]","[197, 149, 140, 137, 170, 156, 162]","[103, 45, 40, 52, 32, 47, 33]","[0.5228426456451416, 0.30201342701911926, 0.2857142984867096, 0.37956205010414124, 0.1882352977991104, 0.30128204822540283, 0.20370370149612427]","[1737, 1297, 1509, 1291, 1738, 1514, 1385]","[1040, 551, 497, 350, 384, 488, 386]","[0.5987334251403809, 0.4248265326023102, 0.32935717701911926, 0.27110767364501953, 0.2209436148405075, 0.3223249614238739, 0.2787003517150879]"
475,0.32515337423312884,0.3230402857036884,1.0,1.0,376,1105,0.3402714932126697,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.36, 0.529, 0.218, 0.314, 0.208, 0.39, 0.283]","[0.08795292675495148, 0.22699090838432312, 0.17665430903434753, 0.15408775210380554, 0.11004172265529633, 0.0907115787267685, 0.153560608625412]","[0.38747334480285645, 1.0, 0.7782439589500427, 0.6788278818130493, 0.48478472232818604, 0.3996264934539795, 0.6765055656433105]","[162, 139, 184, 151, 178, 127, 164]","[92, 59, 54, 41, 42, 39, 49]","[0.5679012537002563, 0.42446044087409973, 0.29347825050354004, 0.2715231776237488, 0.23595505952835083, 0.30708661675453186, 0.29878050088882446]","[1899, 1436, 1693, 1442, 1916, 1641, 1549]","[1132, 610, 551, 391, 426, 527, 435]","[0.5961031913757324, 0.4247910976409912, 0.32545778155326843, 0.27115118503570557, 0.22233819961547852, 0.3211456537246704, 0.2808263301849365]"
record_time,best_step,test_acc,test_f1,device_idx,dataset,n_labeled_per_class,bs,ul_ratio,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,seed
20240122-023703,225,0.25766871165644173,0.22537393844172487,0,code_complex/java_extended_data,10,8,10,1e-05,1,0.98,True,2,True,True,0.9,True,0.9,25,10,100000,1
