step,acc_train,f1_train,cw_acc_train,acc_val,f1_val,cw_acc_val,acc_test,f1_test,cw_acc_test,psl_correct,psl_total,acc_psl,pslt_global,cw_avg_prob,local_threshold,cw_psl_total_eval,cw_psl_correct_eval,cw_psl_acc_eval,cw_psl_total_accum,cw_psl_correct_accum,cw_psl_acc_accum
805,0.9752246120337599,0.9739757394690655,"[0.994, 0.891, 0.978, 0.994, 0.995, 0.97, 0.982]",0.3537832310838446,0.35398387121213054,"[0.533, 0.3, 0.269, 0.514, 0.195, 0.39, 0.283]",0.35173824130879344,0.34750627966793285,"[0.64, 0.243, 0.364, 0.4, 0.25, 0.183, 0.344]",1363,8432,0.161646110056926,0.7,"[0.20736150443553925, 0.08965704590082169, 0.1616131216287613, 0.14192532002925873, 0.10761767625808716, 0.1549462229013443, 0.13687895238399506]","[1.0, 0.43237072229385376, 0.7793785929679871, 0.6844342947006226, 0.5189858078956604, 0.7472275495529175, 0.6600981950759888]","[662, 368, 532, 453, 433, 549, 544]","[352, 179, 165, 293, 114, 115, 145]","[0.5317220687866211, 0.48641303181648254, 0.3101503849029541, 0.6467990875244141, 0.26327943801879883, 0.20947176218032837, 0.2665441036224365]","[1958, 848, 1145, 1369, 950, 1075, 1087]","[1144, 441, 386, 900, 249, 238, 309]","[0.584269642829895, 0.5200471878051758, 0.33711791038513184, 0.6574141979217529, 0.262105256319046, 0.221395343542099, 0.2842686176300049]"
1330,0.9806434737117447,0.9804786060436343,"[0.997, 0.943, 0.975, 0.996, 0.991, 0.981, 0.974]",0.35173824130879344,0.3502069628583152,"[0.493, 0.343, 0.256, 0.514, 0.195, 0.458, 0.217]",0.34151329243353784,0.33892645992270054,"[0.627, 0.286, 0.325, 0.4, 0.25, 0.183, 0.279]",1387,12123,0.11441062443289615,0.7,"[0.19608455896377563, 0.11525607109069824, 0.14232324063777924, 0.13850834965705872, 0.10277990251779556, 0.18236778676509857, 0.12267988920211792]","[1.0, 0.5877875685691833, 0.725825846195221, 0.7063705325126648, 0.5241611003875732, 0.9300466775894165, 0.6256479024887085]","[672, 423, 535, 454, 435, 622, 550]","[349, 198, 159, 294, 116, 127, 144]","[0.519345223903656, 0.4680851101875305, 0.29719626903533936, 0.6475771069526672, 0.2666666805744171, 0.2041800618171692, 0.26181817054748535]","[2630, 1271, 1680, 1823, 1385, 1697, 1637]","[1493, 639, 545, 1194, 365, 365, 453]","[0.5676805973052979, 0.502753734588623, 0.324404776096344, 0.6549643278121948, 0.2635379135608673, 0.2150854468345642, 0.276725709438324]"
1877,0.9821428571428571,0.9822596191542088,"[0.997, 0.955, 0.972, 0.998, 0.998, 0.969, 0.988]",0.35787321063394684,0.3523264942641717,"[0.507, 0.486, 0.167, 0.514, 0.195, 0.424, 0.233]",0.3537832310838446,0.3507957900447357,"[0.627, 0.357, 0.299, 0.4, 0.25, 0.183, 0.328]",1412,15825,0.0892259083728278,0.7,"[0.18858541548252106, 0.15696793794631958, 0.13462655246257782, 0.1397898942232132, 0.10878600180149078, 0.15628662705421448, 0.11495739221572876]","[1.0, 0.8323439955711365, 0.7138757109642029, 0.7412550449371338, 0.5768526792526245, 0.8287312388420105, 0.6095772981643677]","[673, 500, 487, 459, 435, 608, 540]","[356, 226, 149, 294, 116, 123, 148]","[0.528974711894989, 0.4519999921321869, 0.30595481395721436, 0.6405228972434998, 0.2666666805744171, 0.20230263471603394, 0.27407407760620117]","[3303, 1771, 2167, 2282, 1820, 2305, 2177]","[1849, 865, 694, 1488, 481, 488, 601]","[0.5597941279411316, 0.4884246289730072, 0.32025840878486633, 0.6520596146583557, 0.26428571343421936, 0.21171367168426514, 0.27606797218322754]"
2429,0.9822393822393822,0.982217481230696,"[0.991, 0.944, 0.985, 0.998, 0.994, 0.98, 0.982]",0.3476482617586912,0.34843196775207946,"[0.507, 0.343, 0.231, 0.514, 0.195, 0.373, 0.283]",0.34355828220858897,0.3426892006623769,"[0.613, 0.3, 0.312, 0.4, 0.25, 0.15, 0.344]",1439,19581,0.07348960727235586,0.7,"[0.18154609203338623, 0.11176073551177979, 0.15293879806995392, 0.1361899971961975, 0.10783015936613083, 0.17768968641757965, 0.13204438984394073]","[1.0, 0.6156052947044373, 0.8424240946769714, 0.7501676082611084, 0.5939547419548035, 0.9787579774856567, 0.727332592010498]","[650, 473, 533, 456, 455, 644, 545]","[351, 222, 167, 294, 121, 131, 153]","[0.5400000214576721, 0.4693446159362793, 0.3133208155632019, 0.6447368264198303, 0.2659340798854828, 0.2034161537885666, 0.28073394298553467]","[3953, 2244, 2700, 2738, 2275, 2949, 2722]","[2200, 1087, 861, 1782, 602, 619, 754]","[0.5565393567085266, 0.4844028651714325, 0.31888890266418457, 0.6508400440216064, 0.26461538672447205, 0.20990166068077087, 0.277002215385437]"
2984,0.9866495507060333,0.986777394086495,"[0.994, 0.957, 0.991, 0.998, 0.996, 0.982, 0.989]",0.3476482617586912,0.3475784863945818,"[0.507, 0.371, 0.192, 0.514, 0.195, 0.39, 0.283]",0.3537832310838446,0.3518905829891132,"[0.6, 0.329, 0.338, 0.4, 0.25, 0.133, 0.393]",1456,23364,0.0623180962164013,0.7,"[0.17577581107616425, 0.12028636783361435, 0.1652899533510208, 0.13779166340827942, 0.10872937738895416, 0.1593678891658783, 0.1327587515115738]","[1.0, 0.6843169331550598, 0.940345287322998, 0.7839057445526123, 0.618568480014801, 0.9066542387008667, 0.755273163318634]","[646, 489, 526, 462, 461, 642, 557]","[353, 237, 166, 295, 123, 128, 154]","[0.5464396476745605, 0.48466256260871887, 0.31558936834335327, 0.6385281682014465, 0.2668112814426422, 0.1993769407272339, 0.27648115158081055]","[4599, 2733, 3226, 3200, 2736, 3591, 3279]","[2553, 1324, 1027, 2077, 725, 747, 908]","[0.5551207065582275, 0.4844493269920349, 0.3183509111404419, 0.6490625143051147, 0.2649853825569153, 0.20802004635334015, 0.27691370248794556]"
3541,0.9923076923076923,0.9922848431951845,"[0.999, 0.974, 0.989, 0.998, 0.996, 0.994, 0.995]",0.3476482617586912,0.34585962626539946,"[0.533, 0.343, 0.244, 0.5, 0.156, 0.458, 0.217]",0.34151329243353784,0.34120952732924464,"[0.587, 0.271, 0.364, 0.4, 0.224, 0.183, 0.328]",1450,27185,0.05333823799889645,0.7,"[0.18557842075824738, 0.10115183889865875, 0.16211038827896118, 0.1362062692642212, 0.10500796884298325, 0.17558637261390686, 0.13435858488082886]","[1.0, 0.5450624823570251, 0.8735411763191223, 0.7339553236961365, 0.5658414959907532, 0.9461572766304016, 0.7239989638328552]","[662, 485, 538, 460, 460, 660, 556]","[354, 231, 165, 294, 122, 132, 152]","[0.5347431898117065, 0.47628864645957947, 0.306691437959671, 0.6391304135322571, 0.2652173936367035, 0.20000000298023224, 0.2733812928199768]","[5261, 3218, 3764, 3660, 3196, 4251, 3835]","[2907, 1555, 1192, 2371, 847, 879, 1060]","[0.552556574344635, 0.4832193851470947, 0.316684365272522, 0.6478142142295837, 0.2650187611579895, 0.20677487552165985, 0.2764015793800354]"
4099,0.9923096641886696,0.992345032664576,"[1.0, 0.982, 0.993, 1.0, 0.998, 0.99, 0.983]",0.3496932515337423,0.34508375829482796,"[0.52, 0.429, 0.205, 0.5, 0.182, 0.441, 0.183]",0.34355828220858897,0.3402242037942355,"[0.653, 0.3, 0.325, 0.4, 0.237, 0.167, 0.279]",1462,31005,0.04715368488953395,0.7,"[0.1805703192949295, 0.11537810415029526, 0.15482352674007416, 0.14414983987808228, 0.10533910244703293, 0.18809442222118378, 0.11164449900388718]","[0.9599982500076294, 0.6134052276611328, 0.8231160044670105, 0.7663695812225342, 0.5600330829620361, 1.0, 0.5935556292533875]","[664, 501, 537, 461, 454, 681, 522]","[356, 237, 168, 294, 123, 134, 150]","[0.5361445546150208, 0.473053902387619, 0.31284916400909424, 0.6377440094947815, 0.2709251046180725, 0.19676946103572845, 0.28735631704330444]","[5925, 3719, 4301, 4121, 3650, 4932, 4357]","[3263, 1792, 1360, 2665, 970, 1013, 1210]","[0.550717294216156, 0.4818499684333801, 0.31620553135871887, 0.6466876864433289, 0.2657534182071686, 0.20539334416389465, 0.2777140140533447]"
4657,0.9971802102025121,0.9971910871258352,"[1.0, 0.992, 0.998, 1.0, 0.998, 0.999, 0.993]",0.35173824130879344,0.35220986021826894,"[0.493, 0.4, 0.244, 0.5, 0.169, 0.424, 0.25]",0.35787321063394684,0.3553102553790148,"[0.613, 0.3, 0.364, 0.4, 0.263, 0.15, 0.377]",1455,34835,0.041768336443232384,0.7,"[0.17991647124290466, 0.11685924232006073, 0.15806889533996582, 0.13619978725910187, 0.10667484253644943, 0.17365291714668274, 0.12862759828567505]","[1.0, 0.6495194435119629, 0.8785682320594788, 0.7570167779922485, 0.5929131507873535, 0.9651862978935242, 0.7149295210838318]","[663, 498, 540, 460, 458, 670, 541]","[355, 232, 167, 294, 123, 132, 152]","[0.535444974899292, 0.4658634662628174, 0.3092592656612396, 0.6391304135322571, 0.26855894923210144, 0.1970149278640747, 0.28096118569374084]","[6588, 4217, 4841, 4581, 4108, 5602, 4898]","[3618, 2024, 1527, 2959, 1093, 1145, 1362]","[0.5491803288459778, 0.4799620509147644, 0.3154307007789612, 0.6459288597106934, 0.26606622338294983, 0.20439128577709198, 0.27807268500328064]"
5215,0.981543194052807,0.9811643155326385,"[0.999, 0.951, 0.955, 1.0, 1.0, 0.981, 0.986]",0.3496932515337423,0.3403539990968244,"[0.493, 0.529, 0.141, 0.5, 0.156, 0.475, 0.183]",0.3456032719836401,0.34357760712941765,"[0.6, 0.4, 0.247, 0.4, 0.237, 0.217, 0.295]",1444,38607,0.03740254358017976,0.7,"[0.17777667939662933, 0.1652701497077942, 0.12333081662654877, 0.13081824779510498, 0.10598225146532059, 0.17060358822345734, 0.1262180656194687]","[1.0, 0.9296503067016602, 0.6937401294708252, 0.7358571887016296, 0.5961538553237915, 0.9596511125564575, 0.7099810242652893]","[656, 560, 424, 452, 447, 691, 542]","[354, 248, 133, 293, 121, 143, 152]","[0.5396341681480408, 0.44285714626312256, 0.3136792480945587, 0.6482300758361816, 0.27069351077079773, 0.2069464474916458, 0.2804428040981293]","[7244, 4777, 5265, 5033, 4555, 6293, 5440]","[3972, 2272, 1660, 3252, 1214, 1288, 1514]","[0.5483158230781555, 0.4756123125553131, 0.3152896463871002, 0.6461355090141296, 0.26652032136917114, 0.20467185974121094, 0.27830880880355835]"
5773,0.9928223532427582,0.9928915598136371,"[0.998, 0.975, 0.996, 0.998, 0.998, 0.994, 0.991]",0.3537832310838446,0.35148167028321,"[0.493, 0.486, 0.205, 0.5, 0.156, 0.441, 0.217]",0.3619631901840491,0.36102876875010664,"[0.573, 0.429, 0.351, 0.4, 0.224, 0.183, 0.344]",1457,42418,0.03434862558347871,0.7,"[0.1736823469400406, 0.12863445281982422, 0.14890654385089874, 0.13157346844673157, 0.10505910217761993, 0.1817396581172943, 0.1304042786359787]","[0.955665647983551, 0.7077952027320862, 0.8193398714065552, 0.7239667177200317, 0.5780746936798096, 1.0, 0.7175334095954895]","[639, 550, 478, 455, 446, 690, 553]","[348, 244, 153, 294, 122, 141, 155]","[0.5446009635925293, 0.44363635778427124, 0.3200836777687073, 0.6461538672447205, 0.2735426127910614, 0.20434781908988953, 0.28028932213783264]","[7883, 5327, 5743, 5488, 5001, 6983, 5993]","[4320, 2516, 1813, 3546, 1336, 1429, 1669]","[0.5480147004127502, 0.472310870885849, 0.3156886696815491, 0.646136999130249, 0.2671465575695038, 0.20463983714580536, 0.2784915864467621]"
6331,0.9930786977698026,0.9932941793643251,"[0.999, 0.97, 0.992, 1.0, 0.998, 0.996, 0.998]",0.34151329243353784,0.33577323777948465,"[0.52, 0.429, 0.179, 0.5, 0.156, 0.441, 0.183]",0.3312883435582822,0.3294658357920176,"[0.587, 0.329, 0.273, 0.4, 0.224, 0.2, 0.279]",1455,46243,0.03146422161191964,0.7,"[0.18091076612472534, 0.14199550449848175, 0.13902515172958374, 0.13130700588226318, 0.10491245985031128, 0.1764940470457077, 0.12535487115383148]","[1.0, 0.7848924994468689, 0.7684736251831055, 0.7258108854293823, 0.5799127221107483, 0.9755861759185791, 0.6929099559783936]","[658, 557, 462, 455, 449, 693, 551]","[351, 242, 148, 294, 122, 143, 155]","[0.5334346294403076, 0.43447038531303406, 0.32034632563591003, 0.6461538672447205, 0.2717149257659912, 0.2063492089509964, 0.2813067138195038]","[8541, 5884, 6205, 5943, 5450, 7676, 6544]","[4671, 2758, 1961, 3840, 1458, 1572, 1824]","[0.546891450881958, 0.4687287509441376, 0.3160354495048523, 0.6461383104324341, 0.267522931098938, 0.20479416847229004, 0.2787286043167114]"
6889,0.9951294539861574,0.9952071325620784,"[0.998, 0.984, 0.982, 1.0, 1.0, 1.0, 1.0]",0.3537832310838446,0.35233086235699546,"[0.48, 0.471, 0.218, 0.5, 0.169, 0.407, 0.25]",0.3619631901840491,0.35886147444977007,"[0.56, 0.429, 0.364, 0.4, 0.237, 0.183, 0.328]",1456,50064,0.029082774049217,0.7,"[0.17749981582164764, 0.13785108923912048, 0.15787363052368164, 0.1305389106273651, 0.10449725389480591, 0.17671829462051392, 0.11502079665660858]","[1.0, 0.7766266465187073, 0.8894298076629639, 0.7354312539100647, 0.588717520236969, 0.9955970644950867, 0.6480051875114441]","[648, 561, 483, 455, 449, 685, 540]","[346, 246, 155, 294, 122, 139, 154]","[0.5339506268501282, 0.4385026693344116, 0.3209109604358673, 0.6461538672447205, 0.2717149257659912, 0.20291970670223236, 0.28518518805503845]","[9189, 6445, 6688, 6398, 5899, 8361, 7084]","[5017, 3004, 2116, 4134, 1580, 1711, 1978]","[0.5459789037704468, 0.46609774231910706, 0.3163875639438629, 0.6461394429206848, 0.26784199476242065, 0.20464059710502625, 0.2792207896709442]"
7447,0.9961548320943348,0.9960950030155665,"[0.998, 0.993, 0.998, 1.0, 1.0, 0.994, 0.991]",0.35173824130879344,0.3473949740771016,"[0.48, 0.457, 0.218, 0.5, 0.156, 0.475, 0.2]",0.35787321063394684,0.35564556480778836,"[0.573, 0.443, 0.364, 0.4, 0.237, 0.183, 0.262]",1460,53896,0.027089208846667656,0.7,"[0.17900724709033966, 0.12782153487205505, 0.15122206509113312, 0.13063833117485046, 0.10349191725254059, 0.18347230553627014, 0.12434643507003784]","[0.9756636023521423, 0.6966802477836609, 0.8242228627204895, 0.7120329737663269, 0.5640738010406494, 1.0, 0.6777395606040955]","[652, 566, 484, 454, 443, 689, 544]","[348, 247, 155, 294, 121, 141, 154]","[0.5337423086166382, 0.4363957643508911, 0.32024794816970825, 0.6475771069526672, 0.2731376886367798, 0.20464441180229187, 0.28308823704719543]","[9841, 7011, 7172, 6852, 6342, 9050, 7628]","[5365, 3251, 2271, 4428, 1701, 1852, 2132]","[0.5451681613922119, 0.46369990706443787, 0.31664806604385376, 0.6462346911430359, 0.2682119309902191, 0.20464088022708893, 0.27949658036231995]"
record_time,best_step,test_acc,test_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,seed
20240327-014249,1877,0.3537832310838446,0.3507957900447357,0,../codecomplex_java,10,7,1e-05,1,0.7,True,1,False,True,0.9,False,0.9,25,10,100000,100,codecomplex_java_unixcoder-base_10_0.7,microsoft/unixcoder-base,microsoft/unixcoder-base,0
