step,acc_val,f1_val,acc_train,f1_train,psl_correct,psl_total,acc_psl,pslt_global,cw_acc_train,cw_acc_val,cw_avg_prob,local_threshold,cw_psl_total_eval,cw_psl_correct_eval,cw_psl_acc_eval,cw_psl_total_accum,cw_psl_correct_accum,cw_psl_acc_accum
250,0.19916142557651992,0.20307043651938642,1.0,1.0,256,1345,0.19033457249070632,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.182, 0.215, 0.145, 0.253, 0.077, 0.276, 0.28]","[0.1576995849609375, 0.17179980874061584, 0.10155393928289413, 0.20468509197235107, 0.08725252002477646, 0.09225252270698547, 0.18475636839866638]","[0.7704497575759888, 0.839337170124054, 0.4961472153663635, 1.0, 0.4262768626213074, 0.4507046639919281, 0.9026371240615845]","[207, 239, 157, 157, 183, 195, 207]","[34, 59, 52, 16, 10, 46, 39]","[0.1642512083053589, 0.24686191976070404, 0.331210196018219, 0.10191082954406738, 0.054644808173179626, 0.23589743673801422, 0.18840579688549042]","[1288, 1264, 1126, 1004, 1138, 1071, 1076]","[190, 372, 356, 172, 37, 234, 189]","[0.14751553535461426, 0.2943038046360016, 0.31616342067718506, 0.17131474614143372, 0.03251318261027336, 0.21848739683628082, 0.17565055191516876]"
275,0.20335429769392033,0.20721429501350638,1.0,1.0,243,1380,0.17608695652173914,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.195, 0.231, 0.145, 0.253, 0.077, 0.276, 0.28]","[0.1531776785850525, 0.13040947914123535, 0.11414723843336105, 0.16189518570899963, 0.19693681597709656, 0.08982781320810318, 0.15360556542873383]","[0.7778011560440063, 0.6621894240379333, 0.5796135067939758, 0.8220666646957397, 1.0, 0.45612505078315735, 0.7799738645553589]","[177, 202, 165, 188, 220, 219, 209]","[29, 55, 49, 35, 10, 39, 26]","[0.16384181380271912, 0.27227723598480225, 0.2969697117805481, 0.18617020547389984, 0.04545454680919647, 0.1780821979045868, 0.12440191209316254]","[1465, 1466, 1291, 1192, 1358, 1290, 1285]","[219, 427, 405, 207, 47, 273, 215]","[0.14948806166648865, 0.2912687659263611, 0.3137103021144867, 0.17365771532058716, 0.03460972011089325, 0.21162790060043335, 0.16731517016887665]"
300,0.20964360587002095,0.21221084150263808,1.0,1.0,278,1441,0.19292158223455932,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.195, 0.292, 0.133, 0.241, 0.077, 0.31, 0.26]","[0.13203105330467224, 0.1520461142063141, 0.10598502308130264, 0.11969305574893951, 0.1965261846780777, 0.17373806238174438, 0.11998026818037033]","[0.6718242168426514, 0.7736684679985046, 0.5392920970916748, 0.6090438365936279, 1.0, 0.8840453624725342, 0.6105052828788757]","[211, 241, 157, 176, 219, 223, 214]","[35, 69, 51, 24, 7, 56, 36]","[0.16587677597999573, 0.28630706667900085, 0.3248407542705536, 0.13636364042758942, 0.031963471323251724, 0.25112107396125793, 0.1682243049144745]","[1676, 1707, 1448, 1368, 1577, 1513, 1499]","[254, 496, 456, 231, 54, 329, 251]","[0.15155130624771118, 0.2905682623386383, 0.31491711735725403, 0.16885964572429657, 0.03424223139882088, 0.21744877099990845, 0.16744495928287506]"
325,0.20754716981132076,0.21095900530090886,1.0,1.0,295,1498,0.19692923898531375,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.195, 0.292, 0.133, 0.253, 0.077, 0.276, 0.26]","[0.11143707484006882, 0.12121079117059708, 0.0905853807926178, 0.13660672307014465, 0.21314005553722382, 0.08712650835514069, 0.23989321291446686]","[0.46452784538269043, 0.5052697658538818, 0.3776071071624756, 0.5694480538368225, 0.8884788751602173, 0.3631887137889862, 1.0]","[224, 240, 167, 192, 216, 240, 219]","[32, 76, 59, 38, 7, 53, 30]","[0.1428571492433548, 0.3166666626930237, 0.35329341888427734, 0.1979166716337204, 0.032407406717538834, 0.22083333134651184, 0.13698630034923553]","[1900, 1947, 1615, 1560, 1793, 1753, 1718]","[286, 572, 515, 269, 61, 382, 281]","[0.15052631497383118, 0.29378530383110046, 0.3188854455947876, 0.17243589460849762, 0.03402119502425194, 0.21791215240955353, 0.16356228291988373]"
350,0.21174004192872117,0.21460927125252002,1.0,1.0,286,1471,0.19442556084296397,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.195, 0.277, 0.133, 0.241, 0.077, 0.31, 0.3]","[0.10354697704315186, 0.2017417848110199, 0.02743629552423954, 0.197418674826622, 0.15043626725673676, 0.16943922638893127, 0.14998051524162292]","[0.5132648944854736, 1.0, 0.13599708676338196, 0.9785710573196411, 0.7456871867179871, 0.8398816585540771, 0.743428111076355]","[195, 228, 144, 199, 224, 255, 226]","[30, 76, 41, 41, 8, 60, 30]","[0.1538461595773697, 0.3333333432674408, 0.2847222089767456, 0.20603014528751373, 0.0357142873108387, 0.23529411852359772, 0.13274335861206055]","[2095, 2175, 1759, 1759, 2017, 2008, 1944]","[316, 648, 556, 310, 69, 442, 311]","[0.150835320353508, 0.297931045293808, 0.3160886764526367, 0.17623649537563324, 0.034209221601486206, 0.22011952102184296, 0.1599794179201126]"
375,0.2138364779874214,0.21733057597131228,1.0,1.0,297,1538,0.1931079323797139,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.195, 0.308, 0.133, 0.253, 0.077, 0.276, 0.3]","[0.14400483667850494, 0.10344108939170837, 0.023283781483769417, 0.23670797049999237, 0.1406383365392685, 0.1721935272216797, 0.17973026633262634]","[0.6083649396896362, 0.43699875473976135, 0.09836500883102417, 1.0, 0.5941427946090698, 0.7274513244628906, 0.7592911720275879]","[235, 213, 157, 238, 236, 250, 209]","[43, 69, 55, 35, 9, 54, 32]","[0.18297871947288513, 0.3239436745643616, 0.35031846165657043, 0.14705882966518402, 0.0381355918943882, 0.2160000056028366, 0.15311004221439362]","[2330, 2388, 1916, 1997, 2253, 2258, 2153]","[359, 717, 611, 345, 78, 496, 343]","[0.15407724678516388, 0.3002512454986572, 0.31889352202415466, 0.17275914549827576, 0.0346205048263073, 0.21966342628002167, 0.15931259095668793]"
400,0.2138364779874214,0.21710705873146133,1.0,1.0,298,1580,0.18860759493670887,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.195, 0.308, 0.145, 0.253, 0.077, 0.293, 0.26]","[0.07753273099660873, 0.16030649840831757, 0.1241350919008255, 0.1599915474653244, 0.10607779026031494, 0.1817944198846817, 0.19016169011592865]","[0.40772002935409546, 0.8430010080337524, 0.6527870893478394, 0.8413447737693787, 0.5578294396400452, 0.9559991955757141, 1.0]","[224, 250, 169, 240, 227, 269, 201]","[25, 71, 55, 39, 13, 57, 38]","[0.1116071417927742, 0.2840000092983246, 0.3254437744617462, 0.16249999403953552, 0.05726872384548187, 0.2118959128856659, 0.1890547275543213]","[2554, 2638, 2085, 2237, 2480, 2527, 2354]","[384, 788, 666, 384, 91, 553, 381]","[0.1503523886203766, 0.2987111508846283, 0.31942445039749146, 0.1716584712266922, 0.036693546921014786, 0.21883656084537506, 0.161852166056633]"
425,0.20754716981132076,0.2110523250489554,1.0,1.0,300,1639,0.18303843807199513,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.195, 0.277, 0.145, 0.253, 0.077, 0.276, 0.26]","[0.1029888167977333, 0.16309693455696106, 0.10657445341348648, 0.1942613422870636, 0.09718988835811615, 0.14404411613941193, 0.19184425473213196]","[0.5301560163497925, 0.8395748138427734, 0.5486137866973877, 1.0, 0.5003048181533813, 0.7414965629577637, 0.9875575304031372]","[228, 225, 182, 291, 239, 254, 220]","[37, 71, 58, 40, 8, 56, 30]","[0.16228070855140686, 0.31555554270744324, 0.3186813294887543, 0.13745704293251038, 0.033472802489995956, 0.22047244012355804, 0.13636364042758942]","[2782, 2863, 2267, 2528, 2719, 2781, 2574]","[421, 859, 724, 424, 99, 609, 411]","[0.15132997930049896, 0.30003494024276733, 0.3193647861480713, 0.16772152483463287, 0.03641044348478317, 0.21898597478866577, 0.15967366099357605]"
450,0.22431865828092243,0.2257312268832426,1.0,1.0,336,1657,0.2027761013880507,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.247, 0.308, 0.12, 0.253, 0.077, 0.293, 0.32]","[0.14071598649024963, 0.19825731217861176, 0.07148710638284683, 0.16831418871879578, 0.1570998877286911, 0.14652924239635468, 0.11759605258703232]","[0.7097644209861755, 1.0, 0.36057740449905396, 0.8489683866500854, 0.7924039959907532, 0.7390862107276917, 0.5931486487388611]","[237, 249, 149, 277, 243, 260, 242]","[41, 72, 68, 51, 6, 62, 36]","[0.17299577593803406, 0.28915661573410034, 0.4563758373260498, 0.18411552906036377, 0.02469135820865631, 0.23846153914928436, 0.1487603336572647]","[3019, 3112, 2416, 2805, 2962, 3041, 2816]","[462, 931, 792, 475, 105, 671, 447]","[0.15303079783916473, 0.2991645336151123, 0.32781457901000977, 0.16934046149253845, 0.03544902056455612, 0.22065110504627228, 0.15873579680919647]"
475,0.23060796645702306,0.2309102246073618,1.0,1.0,302,1619,0.1865348980852378,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.26, 0.323, 0.133, 0.253, 0.077, 0.293, 0.32]","[0.15591785311698914, 0.18640080094337463, 0.04185009375214577, 0.19019652903079987, 0.09195329248905182, 0.11149661988019943, 0.22218458354473114]","[0.7017492055892944, 0.8389456868171692, 0.18835732340812683, 0.8560293912887573, 0.41385990381240845, 0.5018197894096375, 1.0]","[203, 260, 126, 309, 251, 264, 206]","[33, 88, 36, 56, 13, 49, 27]","[0.1625615805387497, 0.3384615480899811, 0.2857142984867096, 0.18122977018356323, 0.05179283022880554, 0.18560606241226196, 0.13106796145439148]","[3222, 3372, 2542, 3114, 3213, 3305, 3022]","[495, 1019, 828, 531, 118, 720, 474]","[0.1536312848329544, 0.3021945357322693, 0.32572776079177856, 0.17052023112773895, 0.03672580048441887, 0.21785174310207367, 0.15684977173805237]"
500,0.22641509433962265,0.22729692300750629,1.0,1.0,339,1687,0.2009484291641968,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.26, 0.308, 0.12, 0.253, 0.077, 0.293, 0.32]","[0.08179302513599396, 0.13572955131530762, 0.09128173440694809, 0.19664479792118073, 0.2008538842201233, 0.17835283279418945, 0.11534395068883896]","[0.4072265028953552, 0.6757626533508301, 0.45446836948394775, 0.9790440201759338, 1.0, 0.8879730105400085, 0.5742679834365845]","[248, 257, 171, 311, 246, 234, 220]","[39, 77, 60, 61, 7, 57, 38]","[0.1572580635547638, 0.2996108829975128, 0.35087719559669495, 0.19614148139953613, 0.028455285355448723, 0.24358974397182465, 0.17272727191448212]","[3470, 3629, 2713, 3425, 3459, 3539, 3242]","[534, 1096, 888, 592, 125, 777, 512]","[0.1538904905319214, 0.3020115792751312, 0.3273129463195801, 0.172846719622612, 0.03613761067390442, 0.21955354511737823, 0.15792720019817352]"
525,0.22012578616352202,0.22199900612288054,1.0,1.0,333,1697,0.1962286387743076,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.247, 0.292, 0.133, 0.253, 0.077, 0.276, 0.3]","[0.16850005090236664, 0.13690638542175293, 0.07338905334472656, 0.1620086431503296, 0.08673959225416183, 0.21302713453769684, 0.1594289094209671]","[0.790979266166687, 0.6426711082458496, 0.3445056676864624, 0.7605070471763611, 0.40717625617980957, 1.0, 0.748397171497345]","[238, 253, 154, 310, 219, 275, 248]","[44, 88, 51, 43, 8, 59, 40]","[0.18487395346164703, 0.3478260934352875, 0.3311688303947449, 0.1387096792459488, 0.03652967885136604, 0.21454545855522156, 0.16129031777381897]","[3708, 3882, 2867, 3735, 3678, 3814, 3490]","[578, 1184, 939, 635, 133, 836, 552]","[0.1558791846036911, 0.30499741435050964, 0.3275200426578522, 0.17001338303089142, 0.03616095706820488, 0.21919244527816772, 0.15816618502140045]"
550,0.2222222222222222,0.22417249128852018,1.0,1.0,332,1681,0.19750148720999405,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.234, 0.308, 0.133, 0.253, 0.077, 0.293, 0.3]","[0.1838255524635315, 0.08704793453216553, 0.042826682329177856, 0.18866747617721558, 0.09640055149793625, 0.2301398068666458, 0.17109178006649017]","[0.7987560033798218, 0.37823936343193054, 0.18608984351158142, 0.8197950720787048, 0.4188782274723053, 1.0, 0.7434254288673401]","[244, 255, 150, 319, 250, 241, 222]","[41, 75, 63, 60, 7, 52, 34]","[0.16803278028964996, 0.29411765933036804, 0.41999998688697815, 0.18808777630329132, 0.02800000086426735, 0.21576763689517975, 0.15315315127372742]","[3952, 4137, 3017, 4054, 3928, 4055, 3712]","[619, 1259, 1002, 695, 140, 888, 586]","[0.1566295474767685, 0.3043268024921417, 0.3321180045604706, 0.1714356243610382, 0.03564154729247093, 0.21898889541625977, 0.15786637365818024]"
575,0.22641509433962265,0.2280612202456266,1.0,1.0,311,1725,0.18028985507246376,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.26, 0.292, 0.133, 0.253, 0.077, 0.293, 0.32]","[0.11060766875743866, 0.13927464187145233, 0.043460290879011154, 0.1972595751285553, 0.100492462515831, 0.2425459623336792, 0.16635920107364655]","[0.45602765679359436, 0.5742195844650269, 0.1791837364435196, 0.8132873773574829, 0.4143233895301819, 1.0, 0.685887336730957]","[247, 253, 156, 321, 247, 267, 234]","[37, 83, 39, 48, 15, 53, 36]","[0.14979757368564606, 0.3280632495880127, 0.25, 0.14953270554542542, 0.06072874367237091, 0.19850187003612518, 0.1538461595773697]","[4199, 4390, 3173, 4375, 4175, 4322, 3946]","[656, 1342, 1041, 743, 155, 941, 622]","[0.15622767806053162, 0.3056947588920593, 0.3280806839466095, 0.16982857882976532, 0.03712574765086174, 0.2177232801914215, 0.15762798488140106]"
600,0.22851153039832284,0.2291336983702095,1.0,1.0,340,1730,0.19653179190751446,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.26, 0.323, 0.133, 0.253, 0.077, 0.293, 0.3]","[0.15868300199508667, 0.14485487341880798, 0.08901595324277878, 0.18436327576637268, 0.13975287973880768, 0.15614542365074158, 0.12718430161476135]","[0.8607082962989807, 0.7857035398483276, 0.48282909393310547, 1.0, 0.7580299377441406, 0.846944272518158, 0.689857006072998]","[237, 277, 149, 328, 249, 288, 202]","[37, 95, 49, 61, 5, 61, 32]","[0.15611813962459564, 0.34296029806137085, 0.3288590610027313, 0.18597561120986938, 0.0200803205370903, 0.2118055522441864, 0.15841583907604218]","[4436, 4667, 3322, 4703, 4424, 4610, 4148]","[693, 1437, 1090, 804, 160, 1002, 654]","[0.15622182190418243, 0.3079065680503845, 0.3281155824661255, 0.17095470428466797, 0.036166366189718246, 0.21735358238220215, 0.15766634047031403]"
625,0.22641509433962265,0.2262988933438259,1.0,1.0,343,1740,0.19712643678160918,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.26, 0.323, 0.133, 0.253, 0.077, 0.293, 0.28]","[0.19816482067108154, 0.1896386742591858, 0.05513807013630867, 0.25130364298820496, 0.08427830785512924, 0.0949355885386467, 0.12654069066047668]","[0.7885473370552063, 0.7546196579933167, 0.21940815448760986, 1.0, 0.3353644609451294, 0.37777242064476013, 0.5035370588302612]","[252, 272, 138, 331, 243, 255, 249]","[50, 78, 48, 53, 16, 61, 37]","[0.1984127014875412, 0.2867647111415863, 0.3478260934352875, 0.16012084484100342, 0.0658436194062233, 0.239215686917305, 0.14859437942504883]","[4688, 4939, 3460, 5034, 4667, 4865, 4397]","[743, 1515, 1138, 857, 176, 1063, 691]","[0.15848976373672485, 0.30674225091934204, 0.3289017379283905, 0.17024235427379608, 0.03771159052848816, 0.21849948167800903, 0.15715260803699493]"
650,0.22012578616352202,0.2227393111788695,1.0,1.0,345,1713,0.20140105078809106,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.234, 0.308, 0.145, 0.253, 0.077, 0.293, 0.26]","[0.17042748630046844, 0.20489969849586487, 0.02939475327730179, 0.19146081805229187, 0.17081347107887268, 0.12241461127996445, 0.11058897525072098]","[0.8317605257034302, 1.0, 0.1434592306613922, 0.93441241979599, 0.8336443305015564, 0.597436785697937, 0.5397225022315979]","[233, 262, 163, 321, 253, 262, 219]","[34, 91, 68, 58, 10, 62, 22]","[0.14592275023460388, 0.347328245639801, 0.4171779155731201, 0.180685356259346, 0.03952569141983986, 0.23664122819900513, 0.1004566177725792]","[4921, 5201, 3623, 5355, 4920, 5127, 4616]","[777, 1606, 1206, 915, 186, 1125, 713]","[0.15789473056793213, 0.3087867796421051, 0.33287331461906433, 0.17086835205554962, 0.03780487924814224, 0.21942657232284546, 0.15446273982524872]"
675,0.2180293501048218,0.21928676599835023,1.0,1.0,330,1695,0.19469026548672566,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.234, 0.308, 0.133, 0.253, 0.077, 0.293, 0.26]","[0.15430015325546265, 0.12884940207004547, 0.10427019745111465, 0.11616182327270508, 0.1559826135635376, 0.12245018035173416, 0.2179853767156601]","[0.7078463435173035, 0.5910919308662415, 0.47833573818206787, 0.5328881740570068, 0.7155645489692688, 0.5617357492446899, 1.0]","[207, 254, 174, 320, 237, 281, 222]","[36, 86, 55, 54, 7, 50, 42]","[0.17391304671764374, 0.3385826647281647, 0.31609195470809937, 0.16875000298023224, 0.029535865411162376, 0.17793594300746918, 0.18918919563293457]","[5128, 5455, 3797, 5675, 5157, 5408, 4838]","[813, 1692, 1261, 969, 193, 1175, 755]","[0.15854133665561676, 0.3101741373538971, 0.33210429549217224, 0.17074890434741974, 0.037424858659505844, 0.21727071702480316, 0.1560562252998352]"
