step,acc_val,f1_val,acc_train,f1_train,psl_correct,psl_total,acc_psl,pslt_global,cw_acc_train,cw_acc_val,cw_avg_prob,local_threshold,cw_psl_total_eval,cw_psl_correct_eval,cw_psl_acc_eval,cw_psl_total_accum,cw_psl_correct_accum,cw_psl_acc_accum
250,0.3836477987421384,0.38784448067493055,0.9714285714285714,0.9713569638381668,392,906,0.4326710816777042,0.98,"[1.0, 1.0, 1.0, 1.0, 0.9, 0.9, 1.0]","[0.519, 0.508, 0.181, 0.367, 0.292, 0.483, 0.38]","[0.1236470639705658, 0.19366809725761414, 0.14028581976890564, 0.11846134811639786, 0.13883203268051147, 0.14695297181606293, 0.13815245032310486]","[0.6384482979774475, 1.0, 0.7243620753288269, 0.6116719841957092, 0.7168554663658142, 0.7587876915931702, 0.7133464813232422]","[172, 143, 158, 114, 70, 161, 88]","[111, 76, 48, 39, 24, 72, 22]","[0.645348846912384, 0.5314685106277466, 0.3037974536418915, 0.34210526943206787, 0.34285715222358704, 0.44720497727394104, 0.25]","[756, 573, 451, 340, 261, 546, 274]","[465, 373, 133, 126, 92, 252, 74]","[0.6150793433189392, 0.650959849357605, 0.29490020871162415, 0.3705882430076599, 0.3524904251098633, 0.4615384638309479, 0.2700729966163635]"
275,0.38155136268343814,0.3895833643382663,0.9857142857142858,0.9856784819190835,433,918,0.47167755991285404,0.98,"[1.0, 1.0, 1.0, 1.0, 0.9, 1.0, 1.0]","[0.519, 0.431, 0.181, 0.392, 0.354, 0.466, 0.36]","[0.14902248978614807, 0.058587104082107544, 0.11718377470970154, 0.12023264169692993, 0.21709851920604706, 0.1606079488992691, 0.17726728320121765]","[0.6864279508590698, 0.26986414194107056, 0.5397723317146301, 0.553816020488739, 1.0, 0.7397929430007935, 0.8165292143821716]","[203, 138, 157, 110, 83, 131, 96]","[134, 84, 63, 36, 36, 55, 25]","[0.6600984930992126, 0.6086956262588501, 0.4012738764286041, 0.3272727131843567, 0.4337349534034729, 0.4198473393917084, 0.2604166567325592]","[959, 711, 608, 450, 344, 677, 370]","[599, 457, 196, 162, 128, 307, 99]","[0.6246089935302734, 0.6427567005157471, 0.32236841320991516, 0.36000001430511475, 0.3720930218696594, 0.45347118377685547, 0.26756757497787476]"
300,0.36477987421383645,0.36772150928224673,0.9857142857142858,0.9856784819190835,438,983,0.44557477110885046,0.98,"[1.0, 1.0, 1.0, 0.9, 1.0, 1.0, 1.0]","[0.494, 0.492, 0.193, 0.329, 0.292, 0.517, 0.26]","[0.0730268806219101, 0.16604387760162354, 0.08920091390609741, 0.12905988097190857, 0.21698354184627533, 0.17733515799045563, 0.14834953844547272]","[0.3365549147129059, 0.7652372121810913, 0.4110952913761139, 0.5947911143302917, 1.0, 0.8172746896743774, 0.6836903095245361]","[202, 162, 177, 118, 80, 138, 106]","[116, 104, 49, 45, 29, 67, 28]","[0.5742574334144592, 0.6419752836227417, 0.2768361568450928, 0.3813559412956238, 0.36250001192092896, 0.4855072498321533, 0.2641509473323822]","[1161, 873, 785, 568, 424, 815, 476]","[715, 561, 245, 207, 157, 374, 127]","[0.6158484220504761, 0.6426116824150085, 0.31210190057754517, 0.36443662643432617, 0.37028300762176514, 0.4588957130908966, 0.2668067216873169]"
325,0.3752620545073375,0.3858476916802133,1.0,1.0,479,1110,0.4315315315315315,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.481, 0.477, 0.169, 0.367, 0.323, 0.448, 0.42]","[0.10280617326498032, 0.12210721522569656, 0.1763584166765213, 0.0837787315249443, 0.16805367171764374, 0.15404778718948364, 0.19284775853157043]","[0.5330950021743774, 0.6331793069839478, 0.9144955277442932, 0.4344293773174286, 0.871431827545166, 0.7988051772117615, 1.0]","[190, 160, 194, 141, 108, 175, 142]","[129, 96, 60, 49, 35, 66, 44]","[0.678947389125824, 0.6000000238418579, 0.30927833914756775, 0.347517728805542, 0.32407405972480774, 0.37714284658432007, 0.30985915660858154]","[1351, 1033, 979, 709, 532, 990, 618]","[844, 657, 305, 256, 192, 440, 171]","[0.624722421169281, 0.6360116004943848, 0.3115423917770386, 0.36107194423675537, 0.36090224981307983, 0.4444444477558136, 0.276699036359787]"
350,0.3752620545073375,0.37852983251267563,0.9857142857142858,0.9856784819190835,446,1069,0.41721234798877455,0.98,"[1.0, 1.0, 1.0, 1.0, 0.9, 1.0, 1.0]","[0.494, 0.554, 0.193, 0.367, 0.292, 0.397, 0.36]","[0.15262269973754883, 0.19232554733753204, 0.09777165204286575, 0.0971795991063118, 0.11460461467504501, 0.1781727373600006, 0.16732291877269745]","[0.7935643792152405, 1.0, 0.5083653926849365, 0.5052869915962219, 0.5958886742591858, 0.9264122247695923, 0.8699983954429626]","[208, 162, 174, 147, 90, 170, 118]","[131, 100, 53, 48, 26, 65, 23]","[0.629807710647583, 0.6172839403152466, 0.3045977056026459, 0.3265306055545807, 0.2888889014720917, 0.38235294818878174, 0.19491524994373322]","[1559, 1195, 1153, 856, 622, 1160, 736]","[975, 757, 358, 304, 218, 505, 194]","[0.6254009008407593, 0.6334728002548218, 0.3104943633079529, 0.35514017939567566, 0.350482314825058, 0.4353448152542114, 0.26358696818351746]"
375,0.37735849056603776,0.3844349937422458,0.9714285714285714,0.9713927676333691,455,1159,0.3925798101811907,0.98,"[1.0, 1.0, 1.0, 0.9, 0.9, 1.0, 1.0]","[0.494, 0.492, 0.193, 0.405, 0.323, 0.379, 0.38]","[0.14383482933044434, 0.15786631405353546, 0.18187573552131653, 0.12130149453878403, 0.13241015374660492, 0.10495226085186005, 0.15775898098945618]","[0.7908412218093872, 0.8679899573326111, 1.0, 0.6669471263885498, 0.7280253767967224, 0.5770547986030579, 0.8673998117446899]","[215, 185, 184, 132, 129, 176, 138]","[127, 109, 49, 41, 35, 53, 41]","[0.5906976461410522, 0.5891891717910767, 0.2663043439388275, 0.31060606241226196, 0.27131783962249756, 0.3011363744735718, 0.2971014380455017]","[1774, 1380, 1337, 988, 751, 1336, 874]","[1102, 866, 407, 345, 253, 558, 235]","[0.6211950182914734, 0.6275362372398376, 0.3044128715991974, 0.34919029474258423, 0.33688414096832275, 0.41766467690467834, 0.2688787281513214]"
400,0.37735849056603776,0.37961079265170533,0.9714285714285714,0.9713569638381669,510,1244,0.409967845659164,0.98,"[1.0, 1.0, 1.0, 1.0, 0.9, 0.9, 1.0]","[0.532, 0.508, 0.193, 0.405, 0.338, 0.379, 0.28]","[0.1643071472644806, 0.11866607517004013, 0.11170384287834167, 0.0780472531914711, 0.16795672476291656, 0.17556987702846527, 0.18374887108802795]","[0.8941940665245056, 0.6458057165145874, 0.6079158186912537, 0.42474955320358276, 0.9140558242797852, 0.9554882049560547, 1.0]","[215, 166, 183, 156, 125, 219, 180]","[147, 97, 54, 55, 39, 69, 49]","[0.6837209463119507, 0.5843373537063599, 0.2950819730758667, 0.35256409645080566, 0.31200000643730164, 0.31506848335266113, 0.27222222089767456]","[1989, 1546, 1520, 1144, 876, 1555, 1054]","[1249, 963, 461, 400, 292, 627, 284]","[0.6279537677764893, 0.6228978037834167, 0.3032894730567932, 0.3496503531932831, 0.3333333432674408, 0.4032154381275177, 0.26944971084594727]"
425,0.3584905660377358,0.36608601237687105,0.9714285714285714,0.9713569638381669,492,1235,0.39838056680161943,0.98,"[1.0, 1.0, 1.0, 1.0, 0.9, 0.9, 1.0]","[0.429, 0.492, 0.193, 0.354, 0.308, 0.414, 0.36]","[0.08038641512393951, 0.17147772014141083, 0.1572951376438141, 0.11384057253599167, 0.15555481612682343, 0.1639888733625412, 0.15745626389980316]","[0.468786358833313, 1.0, 0.9172919988632202, 0.6638796925544739, 0.9071429967880249, 0.9563275575637817, 0.9182316064834595]","[179, 190, 207, 167, 136, 193, 163]","[106, 115, 63, 63, 39, 69, 37]","[0.5921787619590759, 0.6052631735801697, 0.30434781312942505, 0.3772455155849457, 0.2867647111415863, 0.3575129508972168, 0.2269938588142395]","[2168, 1736, 1727, 1311, 1012, 1748, 1217]","[1355, 1078, 524, 463, 331, 696, 321]","[0.625, 0.6209677457809448, 0.30341634154319763, 0.35316553711891174, 0.3270750939846039, 0.3981693387031555, 0.26376333832740784]"
450,0.3522012578616352,0.35831809132087883,1.0,1.0,489,1231,0.3972380178716491,0.98,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.429, 0.508, 0.181, 0.291, 0.292, 0.448, 0.38]","[0.1097557321190834, 0.17328600585460663, 0.07549840211868286, 0.22814814746379852, 0.12225837260484695, 0.1547425538301468, 0.13631056249141693]","[0.48107221722602844, 0.7595328092575073, 0.3309183120727539, 1.0, 0.535872757434845, 0.6782547235488892, 0.5974651575088501]","[201, 207, 192, 163, 113, 182, 173]","[129, 129, 47, 54, 27, 61, 42]","[0.641791045665741, 0.6231883764266968, 0.2447916716337204, 0.33128833770751953, 0.23893804848194122, 0.3351648449897766, 0.24277456104755402]","[2369, 1943, 1919, 1474, 1125, 1930, 1390]","[1484, 1207, 571, 517, 358, 757, 363]","[0.6264246702194214, 0.6212043166160583, 0.2975507974624634, 0.3507462739944458, 0.3182222247123718, 0.39222797751426697, 0.2611510753631592]"
record_time,best_step,test_acc,test_f1,device_idx,dataset,n_labeled_per_class,bs,ul_ratio,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,seed
20240122-004151,200,0.1949685534591195,0.17284206132330573,0,code_complex/python_extended_data,10,8,10,1e-05,1,0.98,True,2,True,True,0.9,True,0.9,25,10,100000,0
